,rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list,count
582,583,184614,이케아 픽사 의자 바닥 보호스티커 20입 804.311.52,1500,290550827,https://www.coupang.com/vp/products/290550827?itemId=919477368&vendorItemId=5290378691&sourceType=CATEGORY&categoryId=184514,False,48,,,False,이케아,"5,000",['쿠팡상품번호: 290550827 - 919477368'],[],
583,584,184614,"[스스디] 오픈형 공간박스(소) 리프트업수납침대 계단, 상세 설명 참조",35000,1736601224,https://www.coupang.com/vp/products/1736601224?itemId=2955983179&vendorItemId=70944483746&sourceType=CATEGORY&categoryId=184514,False,25,,,False,스스디,"10,000",['쿠팡상품번호: 1736601224 - 2955983179'],[],
584,585,184614,"[하우디가구] 칼라 공간박스 3단 책장 책꽂이 수납장, 제품선택:칸높은3단-핑크(DIY)",25900,182437164,https://www.coupang.com/vp/products/182437164?itemId=522671609&vendorItemId=4351943671&sourceType=CATEGORY&categoryId=184514,False,0,5.0,1.0,False,,0,['쿠팡상품번호: 182437164 - 522671609'],[],
585,586,184614,"마켓비 POLABO 미니수납장 넓은 2문 SHM4262SL, 캄포어베니어 3859.3814",51870,5355839280,https://www.coupang.com/vp/products/5355839280?itemId=7889005379&vendorItemId=75178478873&sourceType=CATEGORY&categoryId=184514,False,5,,,False,마켓비,0,['쿠팡상품번호: 5355839280 - 7889005379'],[],
587,588,184614,"[하우스 레시피] MORINOKI 뱀부 2단 서랍장, 색상",54900,5422691622,https://www.coupang.com/vp/products/5422691622?itemId=8193635924&vendorItemId=75481755218&sourceType=CATEGORY&categoryId=184514,False,0,,,False,하우스레시피,0,['쿠팡상품번호: 5422691622 - 8193635924'],[],
588,589,184614,"포메리트 컬러 미니 사물함, 화이트",38500,2149714518,https://www.coupang.com/vp/products/2149714518?itemId=3650675247&vendorItemId=71636168830&sourceType=CATEGORY&categoryId=184514,False,0,,,False,,0,['쿠팡상품번호: 2149714518 - 3650675247'],[],
589,590,184614,메탈선반수납장5단900화이트,41900,1548086999,https://www.coupang.com/vp/products/1548086999?itemId=2649929807&vendorItemId=70640634664&sourceType=CATEGORY&categoryId=184514,False,0,,,False,가쯔,0,['쿠팡상품번호: 1548086999 - 2649929807'],[],
591,592,184614,이케아 테르뇌 야외용 탁자 의자 2개 블랙 아카시아나무 강철 그레이 브라운스테인 498.984.16,99000,1853737768,https://www.coupang.com/vp/products/1853737768?itemId=3150971899&vendorItemId=71138553192&sourceType=CATEGORY&categoryId=184514,False,9,,,False,이케아,0,['쿠팡상품번호: 1853737768 - 3150971899'],[],
592,593,184614,일상공감 차곡차곡 옷장트레이 4세트 (20P),31800,5492394516,https://www.coupang.com/vp/products/5492394516?itemId=8507492321&vendorItemId=75794977864&sourceType=CATEGORY&categoryId=184514,False,0,,,False,일상공감,0,['쿠팡상품번호: 5492394516 - 8507492321'],[],
593,594,184614,"빈슨글로벌 플라스틱수납함 물류 돌다 비닐 직사각형 두꺼운 타바스그레이 EU 창고 풀 라지, 두꺼운*외600*400*280타바스그레이물류상자중탑",55600,5476294274,https://www.coupang.com/vp/products/5476294274?itemId=8431398275&vendorItemId=75719009514&sourceType=CATEGORY&categoryId=184514,False,22,,,False,,0,['쿠팡상품번호: 5476294274 - 8431398275'],[],
594,595,184614,"스토리지햅 그리드 4단 드레스룸 아일랜드 600서랍장 수납장, 쿠이바엘모",126000,1805667598,https://www.coupang.com/vp/products/1805667598?itemId=3072334905&vendorItemId=71060246015&sourceType=CATEGORY&categoryId=184514,False,23,,,False,,착불배송,"['인테리어 컨셉: 내추럴', '단 수: 4단', '재질: 18T LPM / 유리 /볼레일', '사이즈: 550X420X810', '바퀴 유무: 바퀴없음', '쿠팡상품번호: 1805667598 - 3072334905']",[],
595,596,184614,"이케아 글리스 수납함 뚜껑 투명34x21cm, 단품",13100,5341719294,https://www.coupang.com/vp/products/5341719294?itemId=7832355968&vendorItemId=75122195584&sourceType=CATEGORY&categoryId=184514,False,27,,,False,,0,['쿠팡상품번호: 5341719294 - 7832355968'],[],
596,597,184614,"나무다움 원목 서랍 나비장 틈새수납장, 화이트",136000,12905645,https://www.coupang.com/vp/products/12905645?itemId=54313582&vendorItemId=3085068727&sourceType=CATEGORY&categoryId=184514,False,20,3.5,5.0,False,,0,"['가구 재질: 원목', '쿠팡상품번호: 12905645 - 54313582']",[],
597,598,184614,"호두데코 오드 400 다용도 서랍형 수납장, 그레이",79000,90249283,https://www.coupang.com/vp/products/90249283?itemId=281661570&vendorItemId=3689274825&sourceType=CATEGORY&categoryId=184514,False,0,5.0,1.0,False,,착불배송,"['재질: 합성목재', '사이즈: 400x400x820', '가로길이: 40cm', '바퀴 유무: 바퀴없음', '색상계열: 그레이계열', '쿠팡상품번호: 90249283 - 281661570']",[],1.0
598,599,184614,"프린터 선반 사무실 책상 수납 선반 다층 수납장, Q",78100,5449923068,https://www.coupang.com/vp/products/5449923068?itemId=8313939843&vendorItemId=75601811791&sourceType=CATEGORY&categoryId=184514,False,12,,,False,,"9,900",['쿠팡상품번호: 5449923068 - 8313939843'],[],
599,600,184614,"인블룸 국산제조 고급 라탄 수납서랍장, 3단 아이보리",28300,5415452997,https://www.coupang.com/vp/products/5415452997?itemId=8160964980&vendorItemId=75166766327&sourceType=CATEGORY&categoryId=184514,False,48,,,False,인블룸,0,"['색상: 아이보리', '재질: 플라스틱', '사이즈: 385x405x645(mm)', '설치지원방식: 즉시설치', '바퀴 유무: 바퀴없음', '쿠팡상품번호: 5415452997 - 8160964980']",[],
600,601,184614,"세영가구 상두대 옷장 병원상두대 요양원옷장 요양원수납장, 망풀비취",75000,1705113627,https://www.coupang.com/vp/products/1705113627?itemId=2901582950&vendorItemId=70890534853&sourceType=CATEGORY&categoryId=184514,False,12,,,False,,착불배송,"['인테리어 컨셉: 병원가구', '바퀴 유무: 바퀴없음', '서랍 개수: 1개', '가로길이: 450mm', '가구자재등급: E1', '쿠팡상품번호: 1705113627 - 2901582950']",[],
601,602,184614,"LP CD 레코드판 잡지 엘피장 메거진 수납함 보관함, 짙은우드색상",28720,5402505994,https://www.coupang.com/vp/products/5402505994?itemId=8090848753&vendorItemId=75947146614&sourceType=CATEGORY&categoryId=184514,False,2,3.0,1.0,False,,"5,000",['쿠팡상품번호: 5402505994 - 8090848753'],[],1.0
602,603,184614,"마켓비 FILMON 4문 미니 수납장 4242 NFM4242, 화이트파인베니어",52900,1916481446,https://www.coupang.com/vp/products/1916481446?itemId=3253831100&vendorItemId=73742299978&sourceType=CATEGORY&categoryId=184514,False,0,4.5,4.0,False,마켓비,0,['쿠팡상품번호: 1916481446 - 3253831100'],[],4.0
