rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list
601,184615,"원목 미니 협탁 침대옆 책꽃이 서랍장 2단 신박한정리 틈새수납장 침실, 조립 + K",49600,4906808031,https://www.coupang.com/vp/products/4906808031?itemId=6403840592&vendorItemId=73698600640&sourceType=CATEGORY&categoryId=184515,false,78,,,False,,0,['쿠팡상품번호: 4906808031 - 6403840592'],[]
602,184615,"L22BOM 오크 클래식 협탁 4컬러 앤틱협탁 엔틱협탁 전통협탁 고전협탁 화이트협탁 예쁜협탁 침실협탁 침대협탁, 월넛",105000,286846062,https://www.coupang.com/vp/products/286846062?itemId=909291761&vendorItemId=74770709121&sourceType=CATEGORY&categoryId=184515,false,0,5.0,1,False,,0,['쿠팡상품번호: 286846062 - 909291761'],[]
603,184615,"리빙힙 마르쉐 협탁, 월넛",39900,5301593826,https://www.coupang.com/vp/products/5301593826?itemId=7655515364&vendorItemId=74945924644&sourceType=CATEGORY&categoryId=184515,true,0,3.0,1,False,리빙힙,0,"['사이즈: 47 x 33.5 x 50 cm', '쿠팡상품번호: 5301593826 - 7655515364']",[]
604,184615,이케아 NORDKISA 노르드키사 침대협탁 대나무60x40 cm,84900,4792416048,https://www.coupang.com/vp/products/4792416048?itemId=6142312074&vendorItemId=76091591453&sourceType=CATEGORY&categoryId=184515,false,0,,,False,이케아,"30,000",['쿠팡상품번호: 4792416048 - 6142312074'],[]
605,184615,제이에스리빙 침실 엔틱 원목 우드 침대 협탁 사이드 테이블 침대옆 진열장 간이 보조 선반 미니 서랍장 쇼파 수납장 베드 진열대 다용도 이동식 2단 3단K6242 32x24x70,39800,1950241185,https://www.coupang.com/vp/products/1950241185?itemId=3312847017&vendorItemId=71299738411&sourceType=CATEGORY&categoryId=184515,false,31,3.0,9,False,,0,['쿠팡상품번호: 1950241185 - 3312847017'],[]
606,184615,"리앤갤러리 엔틱협탁 14종 콘솔, 01.플라워3D",139000,1561534949,https://www.coupang.com/vp/products/1561534949?itemId=2669669696&vendorItemId=70660239849&sourceType=CATEGORY&categoryId=184515,false,41,4.5,7,False,,착불배송,"['재질: 원목', '가구자재등급: SEO', '쿠팡상품번호: 1561534949 - 2669669696']",[]
607,184615,"라운드 USB 공용 협탁(침대 구매시 배송), 그레이",84900,127329822,https://www.coupang.com/vp/products/127329822?itemId=375417935&vendorItemId=3909753415&sourceType=CATEGORY&categoryId=184515,false,5,5.0,5,False,삼익가구,0,"['가구자재등급: E1', '쿠팡상품번호: 127329822 - 375417935']",[]
608,184615,"이소품 라탄 선반, 네츄럴",99000,1899748857,https://www.coupang.com/vp/products/1899748857?itemId=3227030207&vendorItemId=71214268673&sourceType=CATEGORY&categoryId=184515,true,0,5.0,1,False,이소품,0,"['사이즈: 51.5 x 40 x 46.5 cm', '재질: 라탄', '가로길이: 51.5cm', '쿠팡상품번호: 1899748857 - 3227030207']",[]
609,184615,"소티디자인 네이처 우드 2단 원목협탁 거실협탁 협탁, 내츄럴",85000,101291448,https://www.coupang.com/vp/products/101291448?itemId=308840332&vendorItemId=3761001336&sourceType=CATEGORY&categoryId=184515,false,47,3.5,4,False,소티디자인,착불배송,"['재질: 원목', '사이즈: (W)547×(D)400×(H)672mm', '가로길이: 54.7cm', '색상계열: 베이지계열', '서랍 개수: 2개', '쿠팡상품번호: 101291448 - 308840332']",[]
610,184615,"로제까사 골드와이어 사이드테이블, 소형",18900,46736937,https://www.coupang.com/vp/products/46736937?itemId=165701016&vendorItemId=3392058935&sourceType=CATEGORY&categoryId=184515,false,0,4.5,60,False,로제까사,"3,000","['색상계열: 블랙계열', '형태: 원형', '수납가능여부: 수납가능', '바퀴 유무: 바퀴없음', '가로길이: 300mm', '쿠팡상품번호: 46736937 - 165701016']",[]
