,rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list,count
632,633,184589,"동서가구 세이지 K2 2800 옷장세트 B형, 아카시아",430590,5100474338,https://www.coupang.com/vp/products/5100474338?itemId=6947802369&vendorItemId=74229414272&sourceType=CATEGORY&categoryId=184489,False,7,,,False,동서가구,0,['쿠팡상품번호: 5100474338 - 6947802369'],[],
633,634,184589,"1700 조립식옷장 중학생옷장 수납 주니어 유아 아들, 옵션선택, 그레이",86300,5367996190,https://www.coupang.com/vp/products/5367996190?itemId=7937037913&vendorItemId=75226213045&sourceType=CATEGORY&categoryId=184489,False,0,,,False,,0,['쿠팡상품번호: 5367996190 - 7937037913'],[],
634,635,184589,"한샘 샘베딩 베이직 거울 긴옷장 40cm(높이194cm) 선반형 A타입 2종, 색상:B형:메이플몸통(B)",198470,164827370,https://www.coupang.com/vp/products/164827370?itemId=472724621&vendorItemId=4182898982&sourceType=CATEGORY&categoryId=184489,False,11,5.0,1.0,False,한샘,0,['쿠팡상품번호: 164827370 - 472724621'],[],
635,636,184589,"동서가구 이즈 클래스 400 거울옷장, 오크",79000,1837352025,https://www.coupang.com/vp/products/1837352025?itemId=3124034637&vendorItemId=71095207936&sourceType=CATEGORY&categoryId=184489,False,43,,,False,동서가구,착불배송,"['인테리어 컨셉: 북유럽', '옷봉 개수: 2개', '높이: 186cm', '가로길이: 41cm', '형태: 여닫이형', '쿠팡상품번호: 1837352025 - 3124034637']",[],
636,637,184589,"가이온 트린 600 옷장+콤비롤스크린, 옷봉2형/화이트+콤비화이트",69900,81121484,https://www.coupang.com/vp/products/81121484?itemId=258834336&vendorItemId=3629114138&sourceType=CATEGORY&categoryId=184489,False,55,4.0,17.0,False,가이온,착불배송,"['재질: 합성목재', '사이즈: 600x570x1840', '가로길이: 600mm', '색상계열: 화이트계열', '높이: 1840mm', '쿠팡상품번호: 81121484 - 258834336']",[],3.0
637,638,184589,"웨스트프롬 더블린 하이글로시 커스터마이징 슬라이딩 옷장(반옷장/긴옷장/수납장/선반장 6가지 조합), 화이트, 행거형A(반옷장+긴옷장)",618900,2279643053,https://www.coupang.com/vp/products/2279643053?itemId=3914617700&vendorItemId=71899162188&sourceType=CATEGORY&categoryId=184489,False,53,5.0,2.0,False,웨스트프롬,0,['쿠팡상품번호: 2279643053 - 3914617700'],[],2.0
638,639,184589,"포더홈 코튼 옷장 거울옷장 싱글장 이불장, 화이트그레이",59900,4549495168,https://www.coupang.com/vp/products/4549495168?itemId=5519652222&vendorItemId=72819195846&sourceType=CATEGORY&categoryId=184489,False,65,,,False,포더홈,착불배송,"['인테리어 컨셉: 모던/심플', '옷봉 개수: 0', '선반개수: 5개', '높이: 186cm', '가로길이: 40cm', '쿠팡상품번호: 4549495168 - 5519652222']",[],
639,640,184589,"거목가구 9자 모던 슬라이드 옷장 장롱 기본형 모음, 05) 그레이 긴문",729000,306662567,https://www.coupang.com/vp/products/306662567?itemId=966805053&vendorItemId=5372962305&sourceType=CATEGORY&categoryId=184489,False,0,5.0,1.0,False,거목가구,착불배송,['쿠팡상품번호: 306662567 - 966805053'],[],1.0
640,641,184589,"[삼익가구]하디 풀갤러리 하단서랍형 10자 장롱, 화이트",489000,1975927603,https://www.coupang.com/vp/products/1975927603?itemId=3361296268&vendorItemId=71348037896&sourceType=CATEGORY&categoryId=184489,False,51,5.0,2.0,False,삼익가구,착불배송,['쿠팡상품번호: 1975927603 - 3361296268'],[],2.0
641,642,184589,"동서가구 케이화이트 드레스룸 2단 짧은 옷장 DF636444, 화이트",46900,28772694,https://www.coupang.com/vp/products/28772694?itemId=110425038&vendorItemId=3216173869&sourceType=CATEGORY&categoryId=184489,False,47,4.0,3.0,False,동서가구,착불배송,['쿠팡상품번호: 28772694 - 110425038'],[],2.0
643,644,184589,의류수납장 옷장 DIY 하우스룸 육각무늬 선반 옷장 조립식 간이옷장,49440,5496732795,https://www.coupang.com/vp/products/5496732795?itemId=8526825318&vendorItemId=75814307755&sourceType=CATEGORY&categoryId=184489,False,0,,,False,,0,['쿠팡상품번호: 5496732795 - 8526825318'],[],
644,645,184589,"에이스터치400틈새수납장, 라이트그린",79500,5166598007,https://www.coupang.com/vp/products/5166598007?itemId=7118539853&vendorItemId=74410392898&sourceType=CATEGORY&categoryId=184489,False,0,,,False,,착불배송,['쿠팡상품번호: 5166598007 - 7118539853'],[],
646,647,184589,3단 커튼형 수납 간이옷장 그레이,62000,2088324263,https://www.coupang.com/vp/products/2088324263?itemId=3547289751&vendorItemId=71533233001&sourceType=CATEGORY&categoryId=184489,False,0,5.0,1.0,False,,0,['쿠팡상품번호: 2088324263 - 3547289751'],[],1.0
