,rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list,count
822,823,184625,"큐빅스1 컬러협탁A, 화이트",36290,128899222,https://www.coupang.com/vp/products/128899222?itemId=379763624&vendorItemId=3919967162&sourceType=CATEGORY&categoryId=184525,True,31,4.0,63.0,False,큐빅스,0,"['인테리어 컨셉: 모던/심플', '쿠팡상품번호: 128899222 - 379763624']",[],17.0
823,824,184625,"라꾸라꾸 좌식테이블 CBK-550, 우드 + 블랙",36370,324246611,https://www.coupang.com/vp/products/324246611?itemId=1038190955&vendorItemId=5493482557&sourceType=CATEGORY&categoryId=184525,True,1,4.0,46.0,False,라꾸라꾸,0,['쿠팡상품번호: 324246611 - 1038190955'],[],23.0
824,825,184625,"햇살맑은집 1단 슬림테이블 800, 블랙프레임 + 아카시아",60480,1923650618,https://www.coupang.com/vp/products/1923650618?itemId=3266006838&vendorItemId=71253044786&sourceType=CATEGORY&categoryId=184525,True,6,2.5,6.0,False,,0,['쿠팡상품번호: 1923650618 - 3266006838'],[],4.0
826,827,184625,"소미랑 사각 선반형 원목 테이블 900, 원목색",54900,52080591,https://www.coupang.com/vp/products/52080591?itemId=184184236&vendorItemId=71522438713&sourceType=CATEGORY&categoryId=184525,True,0,4.0,18.0,False,소미랑,0,['쿠팡상품번호: 52080591 - 184184236'],[],8.0
827,828,184625,"한양MSL 바퀴 달린 멀티 간이 테이블, OAK(화이트오크)",28900,5301909681,https://www.coupang.com/vp/products/5301909681?itemId=7656365263&vendorItemId=74946771717&sourceType=CATEGORY&categoryId=184525,True,0,,,False,한양MSL,0,"['사이즈: 80 x 40 cm', '가로길이: 80cm', '형태: 직사각형', '바퀴 유무: 바퀴있음', '인테리어 컨셉: 내추럴', '쿠팡상품번호: 5301909681 - 7656365263']",[],
828,829,184625,"DNJS 라탄티테이블 좌식 식탁 원형2인 베란다 의자테이블 세트, 아이보리(식탁단품-사각)",86000,1784920282,https://www.coupang.com/vp/products/1784920282?itemId=3039197053&vendorItemId=74951714483&sourceType=CATEGORY&categoryId=184525,False,1,,,False,,0,['쿠팡상품번호: 1784920282 - 3039197053'],[],
829,830,184625,"더리체 수입엔틱 아트인 마스 원형테이블좌탁자소, 없음",148800,247992029,https://www.coupang.com/vp/products/247992029?itemId=785042938&vendorItemId=4988684868&sourceType=CATEGORY&categoryId=184525,False,7,4.5,2.0,False,,0,['쿠팡상품번호: 247992029 - 785042938'],[],1.0
830,831,184625,"마누파쿰 멀티 블럭 사이드 테이블, 원목",182500,5341565846,https://www.coupang.com/vp/products/5341565846?itemId=7831440846&vendorItemId=75121258550&sourceType=CATEGORY&categoryId=184525,True,0,,,False,,0,"['사이즈: 600 x 345 x 350 mm', '재질: 원목', '가로길이: 600mm', '바퀴 유무: 바퀴없음', '쿠팡상품번호: 5341565846 - 7831440846']",[],
831,832,184625,"접이식 좌식 테이블 800 x 600 mm, 화이트",28400,5279901045,https://www.coupang.com/vp/products/5279901045?itemId=7551610756&vendorItemId=71369219049&sourceType=CATEGORY&categoryId=184525,False,16,5.0,7.0,False,,0,"['사이즈: 800 x 600 mm', '접이 가능여부: 접이식가능', '쿠팡상품번호: 5279901045 - 7551610756']",[],7.0
832,833,184625,"20/30/40cm넓이침실롱줄초좁은침대옆틈새장침대책상밑 서랍장옆궤Z, 조립 하 다., 20cm 쿨 링 화이트",24300,5321579610,https://www.coupang.com/vp/products/5321579610?itemId=7742735297&vendorItemId=75032839369&sourceType=CATEGORY&categoryId=184525,False,0,,,False,다소미얼,0,['쿠팡상품번호: 5321579610 - 7742735297'],[],
