rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list
961,184600,"하이목스 원목 스탠드 옷걸이 행거 10종, 10N_미니에스(내츄럴)",22800,1308298077,https://www.coupang.com/vp/products/1308298077?itemId=2324382124&vendorItemId=70321078978&sourceType=CATEGORY&categoryId=184500,false,0,4.5,28,False,,0,['쿠팡상품번호: 1308298077 - 2324382124'],[]
962,184600,"프라임행거 심플 4단 조절행거 28mm, 아이보리함마분체도장, 기타(블랙)",38900,175224835,https://www.coupang.com/vp/products/175224835?itemId=500722535&vendorItemId=4277035089&sourceType=CATEGORY&categoryId=184500,true,0,4.0,36,False,,0,"['가로 길이(최대): 240cm', '가로 길이(최소): 145cm', '행거 종류: 설치형', '가로폭 조절 여부: 가로폭 조절가능', '높이조절 여부: 높이조절 가능', '쿠팡상품번호: 175224835 - 500722535']",[]
963,184600,"가팡 원목 옷걸이 행거 2단 2서랍장 520, 우드",89760,1694901596,https://www.coupang.com/vp/products/1694901596?itemId=2885461513&vendorItemId=70874544719&sourceType=CATEGORY&categoryId=184500,true,0,2.0,2,False,가팡,0,['쿠팡상품번호: 1694901596 - 2885461513'],[]
964,184600,"[왕자행거] 왕자 네오스페이스 베이직 코너4단-선택형, 전체색:1.화이트(824)",42750,101283392,https://www.coupang.com/vp/products/101283392?itemId=308820675&vendorItemId=3837483614&sourceType=CATEGORY&categoryId=184500,false,0,4.5,9,False,,0,['쿠팡상품번호: 101283392 - 308820675'],[]
965,184600,"아씨방가구 네오 원목 사다리 행거/스탠드행거, 브라운",30800,2246752827,https://www.coupang.com/vp/products/2246752827?itemId=3839060564&vendorItemId=71823875601&sourceType=CATEGORY&categoryId=184500,false,12,,,False,아씨방,0,['쿠팡상품번호: 2246752827 - 3839060564'],[]
966,184600,"5구 벽행거 디자인벽행거, 블랙",7800,33186845,https://www.coupang.com/vp/products/33186845?itemId=124714138&vendorItemId=3254220930&sourceType=CATEGORY&categoryId=184500,false,22,4.5,27,False,,"2,500","['사이즈: 30*30cm', '색상계열: 블랙계열', '인테리어 컨셉: 모던/심플', '쿠팡상품번호: 33186845 - 124714138']",[]
967,184600,"가화행거 고급 5단 드레스룸 커튼 설치형행거, 바이올렛",116760,71602764,https://www.coupang.com/vp/products/71602764?itemId=238805771&vendorItemId=3587986637&sourceType=CATEGORY&categoryId=184500,true,0,4.0,36,False,가화홈시스,0,"['사이즈: 220 x 230 cm', '재질: 스틸, 플라스틱, 폴리에스테르', '색상계열: 바이올렛/보라계열', '행거타입: 커튼타입', '단 수: 5단', '쿠팡상품번호: 71602764 - 238805771']",[]
968,184600,"[룸스퀘어] 룸스퀘어 원목 스탠드 옷걸이 행거 스탠드형옷걸이, 03투톤네추럴",26800,18487959,https://www.coupang.com/vp/products/18487959?itemId=74332629&vendorItemId=3123021151&sourceType=CATEGORY&categoryId=184500,false,0,4.5,833,False,,0,"['재질: 원목', '사이즈: 395×1820', '색상계열: 베이지계열', '높이: 1820mm', '인테리어 컨셉: 내추럴', '쿠팡상품번호: 18487959 - 74332629']",[]
969,184600,국민튼튼 이지온행거 4단 드레스룸 시스템 인테리어 집꾸미기 EO-304G 행거,67520,1551049412,https://www.coupang.com/vp/products/1551049412?itemId=2653980153&vendorItemId=70667487443&sourceType=CATEGORY&categoryId=184500,false,13,5.0,2,False,,0,['쿠팡상품번호: 1551049412 - 2653980153'],[]
970,184600,"리우리빙 스크류 5단 행거 L, 블랙",76900,1894101044,https://www.coupang.com/vp/products/1894101044?itemId=3217961103&vendorItemId=70989252716&sourceType=CATEGORY&categoryId=184500,false,0,4.5,3,False,리우리빙,0,['쿠팡상품번호: 1894101044 - 3217961103'],[]
971,184600,"지엔디스플레이 옷가게 튼튼한 이동식 옷걸이 행거, 3. 땡글이 행거 블랙",45000,201232588,https://www.coupang.com/vp/products/201232588?itemId=586228559&vendorItemId=4534651046&sourceType=CATEGORY&categoryId=184500,false,0,5.0,82,False,,"10,000","['재질: 철제', '사이즈: 높이96cm~160cm X 가로100cm', '거울 유무: 거울 없음', '바퀴 유무: 바퀴있음', '색상계열: 블랙계열', '쿠팡상품번호: 201232588 - 586228559']",[]
972,184600,"[왕자행거] 왕자 G폴행거 나무_화이트라이트그린_733, 색상:1.화이트라이트그린(733)",22040,103165810,https://www.coupang.com/vp/products/103165810?itemId=313891538&vendorItemId=3837963641&sourceType=CATEGORY&categoryId=184500,false,0,4.5,32,False,,0,"['인테리어 컨셉: 모던/심플', '행거 종류: 폴/기둥식', '선반/서랍 여부: 선반/서랍 있음', '높이조절 여부: 높이조절 가능', '쿠팡상품번호: 103165810 - 313891538']",[]
973,184600,"스피드랙 브이 2 스탠드 3단 행거 + 봉 세트 800 x 400 x 1500 mm, 화이트(프레임) + 우드 화이트(선반)",54630,2342047725,https://www.coupang.com/vp/products/2342047725?itemId=4058323606&vendorItemId=72042433235&sourceType=CATEGORY&categoryId=184500,true,0,5.0,1,False,스피드랙,0,['쿠팡상품번호: 2342047725 - 4058323606'],[]
974,184600,"왕자 심플4단커튼행거, 없음",51300,1187175070,https://www.coupang.com/vp/products/1187175070?itemId=2168092696&vendorItemId=70166231176&sourceType=CATEGORY&categoryId=184500,false,5,3.5,3,False,,0,['쿠팡상품번호: 1187175070 - 2168092696'],[]
975,184600,"비카 비치나무 스탠드옷걸이, 내추럴",23500,1668465741,https://www.coupang.com/vp/products/1668465741?itemId=2842889670&vendorItemId=70832253657&sourceType=CATEGORY&categoryId=184500,false,11,4.5,12,False,,0,['쿠팡상품번호: 1668465741 - 2842889670'],[]
976,184600,"아이홈리빙 논슬립 회전형 지니 옷걸이 1P, 그린",370,2262257531,https://www.coupang.com/vp/products/2262257531?itemId=3877214973&vendorItemId=71861880634&sourceType=CATEGORY&categoryId=184500,false,0,5.0,2,False,,"3,000",['쿠팡상품번호: 2262257531 - 3877214973'],[]
