rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list
601,184634,"이안에다있다 국산 플라스틱 사각 의자 야외용 간이 보조, 블루",4500,89695338,https://www.coupang.com/vp/products/89695338?itemId=279825505&vendorItemId=3682858025&sourceType=CATEGORY&categoryId=184534,false,0,4.5,10,False,,"3,000","['책상/PC용 의자종류: 야외/캠핑용의자', '소파/의자 소재: 플라스틱', '등받이 유무: 등받이없음', '의자접이식여부: 비접이식', '색상계열: 블루계열', '쿠팡상품번호: 89695338 - 279825505']",[]
602,184634,"까사마루 접이식 엣지스툴 벤치형, 레드",17900,21493000,https://www.coupang.com/vp/products/21493000?itemId=83981505&vendorItemId=3142946510&sourceType=CATEGORY&categoryId=184534,true,45,4.5,573,False,까사마루,0,"['사이즈: 76 x 38 x 38cm', '재질: PVC', '색상계열: 레드계열', '가로길이: 76cm', '스툴 유무: 스툴 있음', '쿠팡상품번호: 21493000 - 83981505']",[]
603,184634,"CRC 체어 롤러 캐스터 의자바퀴 5p, 블랙",25000,4841482829,https://www.coupang.com/vp/products/4841482829?itemId=6257528907&vendorItemId=73553226584&sourceType=CATEGORY&categoryId=184534,true,0,4.5,3,False,체어롤러캐스터,0,['쿠팡상품번호: 4841482829 - 6257528907'],[]
604,184634,"구스퍼니처 유로하트 유아 식탁의자, 브라운",49900,3015178,https://www.coupang.com/vp/products/3015178?itemId=14120362&vendorItemId=3021561252&sourceType=CATEGORY&categoryId=184534,false,0,4.5,128,False,,0,"['제조국: 베트남', '고정벨트 유무: 고정벨트 있음', '가구 재질: 원목', '식판트레이 포함여부: 트레이 있음', '접이 가능여부: 접이식가능', '쿠팡상품번호: 3015178 - 14120362']",[]
605,184634,"사계절공간연출 투톤원형보조플라스틱의자, 블루",4900,5289702,https://www.coupang.com/vp/products/5289702?itemId=24007319&vendorItemId=3035299445&sourceType=CATEGORY&categoryId=184534,false,0,4.5,274,False,,착불배송,"['재질: 플라스틱', '색상계열: 블루계열', '바퀴 유무: 바퀴없음', '소파/의자 소재: 플라스틱', '등받이 유무: 등받이없음', '쿠팡상품번호: 5289702 - 24007319']",[]
606,184634,"블루밍홈 딸기 좌식 의자, 레드",22410,1826534934,https://www.coupang.com/vp/products/1826534934?itemId=3107677958&vendorItemId=71095433930&sourceType=CATEGORY&categoryId=184534,true,19,4.0,20,False,블루밍홈,0,"['팔걸이 유무: 팔걸이없음', '타입: 좌식', '책상/PC용 의자종류: 좌식의자', '소파/의자 소재: 패브릭', '의자접이식여부: 비접이식', '쿠팡상품번호: 1826534934 - 3107677958']",[]
607,184634,"의자중심봉 유압봉 의자부품, A형 195",12500,40058103,https://www.coupang.com/vp/products/40058103?itemId=147013185&vendorItemId=4098537697&sourceType=CATEGORY&categoryId=184534,false,0,4.5,43,False,,0,"['재질: 기타', '색상계열: 블랙계열', '쿠팡상품번호: 40058103 - 147013185']",[]
608,184634,"노르디코 휴대용 부스터 유아식탁의자시트, 그레이",19710,311689273,https://www.coupang.com/vp/products/311689273?itemId=983761350&vendorItemId=5403962394&sourceType=CATEGORY&categoryId=184534,true,10,4.5,15,False,노르디코,0,"['제조국: 대한민국', '휴대용 여부: 휴대용', '쿠팡상품번호: 311689273 - 983761350']",[]
609,184634,"두리데코 수납형 콘솔 의자, 화이트",38930,33882066,https://www.coupang.com/vp/products/33882066?itemId=126359011&vendorItemId=3259611948&sourceType=CATEGORY&categoryId=184534,true,2,4.5,92,False,,0,"['사이즈: W 360mm x D 290mm x H 420mm', '재질: 합성목재', '색상계열: 화이트계열', '가로길이: 360mm', '스툴 유무: 스툴 있음', '쿠팡상품번호: 33882066 - 126359011']",[]
610,184634,"TREE 스툴스 사각 접이식 의자 S, 퍼플",8990,277045635,https://www.coupang.com/vp/products/277045635?itemId=877561623&vendorItemId=5214121964&sourceType=CATEGORY&categoryId=184534,true,5,4.0,40,False,,0,"['스툴 유무: 스툴있음', '쿠팡상품번호: 277045635 - 877561623']",[]
