rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list
121,184634,"블루밍홈 마빈 좌식의자 등받이, 브라운",48950,164648201,https://www.coupang.com/vp/products/164648201?itemId=472273629&vendorItemId=4800672156&sourceType=CATEGORY&categoryId=184534,true,22,4.5,405,False,블루밍홈,0,"['재질: 패브릭', '색상계열: 브라운계열', '타입: 좌식', '각도조절 여부: 각도조절 가능', '접이 가능여부: 접이식가능', '쿠팡상품번호: 164648201 - 472273629']",[]
122,184634,"올라스툴 접이식 발판, 블랙그레이",9800,2052066569,https://www.coupang.com/vp/products/2052066569?itemId=3488645488&vendorItemId=71474916366&sourceType=CATEGORY&categoryId=184534,true,0,4.5,82,False,,0,"['소파/의자 소재: 플라스틱', '등받이 유무: 등받이없음', '의자접이식여부: 접이식', '색상계열: 그레이계열', '쿠팡상품번호: 2052066569 - 3488645488']",[]
123,184634,"야마토야 뉴스쿠스쿠 플러스 트레이 식탁의자, 내츄럴",193200,98490590,https://www.coupang.com/vp/products/98490590?itemId=302085149&vendorItemId=3744114567&sourceType=CATEGORY&categoryId=184534,true,22,4.5,264,False,야마토야,0,"['제조국: 인도네시아', '중량: 7kg', '최대무게: 60kg', '높이조절 여부: 높이조절 가능', '최소연령: 7개월', '쿠팡상품번호: 98490590 - 302085149']",[]
124,184634,"도리퍼니처 다용도 분체 접의자, 블랙",18500,5237338348,https://www.coupang.com/vp/products/5237338348?itemId=7390147779&vendorItemId=3257604851&sourceType=CATEGORY&categoryId=184534,false,0,5.0,31,False,도리퍼니처,0,['쿠팡상품번호: 5237338348 - 7390147779'],[]
125,184634,"베스트가구 의자바퀴 5개묶음 의자부속품, 블랙, 의자바퀴5개묶음",6400,2304710027,https://www.coupang.com/vp/products/2304710027?itemId=3972369170&vendorItemId=4089622881&sourceType=CATEGORY&categoryId=184534,false,0,4.5,115,False,,0,"['색상계열: 블랙계열', '쿠팡상품번호: 2304710027 - 3972369170']",[]
126,184634,"오에이데스크 하프체어 2p, 화이트",65300,146708395,https://www.coupang.com/vp/products/146708395?itemId=424836344&vendorItemId=4045692425&sourceType=CATEGORY&categoryId=184534,true,33,4.0,474,False,,0,"['사이즈: 41 x 43.5 x 3.5 cm', '재질: 철제', '색상계열: 화이트계열', '타입: 입식', '스툴 유무: 스툴 없음', '쿠팡상품번호: 146708395 - 424836344']",[]
127,184634,"THEJOA 써클체어-이동형 높낮이조절바퀴의자, 블랙",18900,30270765,https://www.coupang.com/vp/products/30270765?itemId=115314586&vendorItemId=3230691154&sourceType=CATEGORY&categoryId=184534,false,36,4.0,94,False,,착불배송,"['높이조절 여부: 높이조절 가능', '재질: 철제', '사이즈: W330,H450~560', '팔걸이 유무: 팔걸이없음', '스툴 유무: 스툴 있음', '쿠팡상품번호: 30270765 - 115314586']",[]
128,184634,"- 삼선팔걸이의자 편의점의자 프라스틱의자 야외의자, 빨강",12900,2786032,https://www.coupang.com/vp/products/2786032?itemId=12877231&vendorItemId=3019675396&sourceType=CATEGORY&categoryId=184534,false,0,4.5,17,False,,착불배송,"['재질: 플라스틱', '색상계열: 레드계열', '바퀴 유무: 바퀴없음', '쿠팡상품번호: 2786032 - 12877231']",[]
129,184634,"국산 라탄 사각 회전 의자, 라탄사각의자",4600,174114293,https://www.coupang.com/vp/products/174114293?itemId=497317908&vendorItemId=4264522422&sourceType=CATEGORY&categoryId=184534,false,0,4.5,124,False,,0,"['재질: 플라스틱', '바퀴 유무: 바퀴없음', '색상계열: 브라운계열', '회전가능여부: 회전불가능', '소파/의자 소재: 플라스틱', '쿠팡상품번호: 174114293 - 497317908']",[]
130,184634,"에스파스 접이식 쿠션 의자, 아이보리",14730,1409899184,https://www.coupang.com/vp/products/1409899184?itemId=456840326&vendorItemId=4133314578&sourceType=CATEGORY&categoryId=184534,true,41,4.5,87,False,에스파스,0,"['색상계열: 화이트계열', '등받이 유무: 등받이없음', '의자접이식여부: 접이식', '쿠팡상품번호: 1409899184 - 456840326']",[]
