,rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list,count
91,92,184606,"소피아 600 화장대(스툴제외), 멀바우",51900,334166637,https://www.coupang.com/vp/products/334166637?itemId=1066754059&vendorItemId=5551845808&sourceType=CATEGORY&categoryId=184506,False,48,4.5,52.0,False,라자가구,착불배송,"['설치지원방식: 방문설치', '사이즈: W600 X D395 X H718mm', '재질: 합성목재', '가구자재등급: E1', '색상계열: 브라운계열', '쿠팡상품번호: 334166637 - 1066754059']",[],50.0
92,93,184606,"셀레스타 큐티 덮개거울 미니화장대 일반형, 화이트_AAG05A",24900,5116878221,https://www.coupang.com/vp/products/5116878221?itemId=6989415750&vendorItemId=70064526698&sourceType=CATEGORY&categoryId=184506,False,37,4.0,60.0,False,,0,['쿠팡상품번호: 5116878221 - 6989415750'],[],52.0
94,95,184606,"풀하우스 라헬 익스텐션 화장대 거울포함 수납 서랍 정리함 입식 화장대 거울세트, 오크",81900,335096671,https://www.coupang.com/vp/products/335096671?itemId=1069327921&vendorItemId=73130750906&sourceType=CATEGORY&categoryId=184506,False,48,4.5,26.0,False,,착불배송,"['인테리어 컨셉: 내추럴', '재질: 합성목재', '상판형태: 일반형', '사이즈: W800~1300 x D400 x H1360mm', '가로길이: 1300mm', '쿠팡상품번호: 335096671 - 1069327921']",[],5.0
95,96,184606,"엘리사 수납 화장대 세트 거울포함, 콤비그레이화이트",99000,204379065,https://www.coupang.com/vp/products/204379065?itemId=600888110&vendorItemId=4573813976&sourceType=CATEGORY&categoryId=184506,False,0,4.0,113.0,False,,착불배송,"['인테리어 컨셉: 내추럴', '가로길이: 1350mm', '스툴 유무: 스툴 없음', '서랍 개수: 4개', '색상: 그레이', '쿠팡상품번호: 204379065 - 600888110']",[],63.0
97,98,184606,"데코라인 마티나 전신거울수납장 전신거울화장대, 아이보리",55900,1984628097,https://www.coupang.com/vp/products/1984628097?itemId=1033591451&vendorItemId=5483942536&sourceType=CATEGORY&categoryId=184506,False,57,4.5,38.0,False,데코라인,착불배송,"['인테리어 컨셉: 모던/심플', '가로길이: 40cm', '거울 유무: 거울 있음', '가구자재등급: E1', '재질: 합성목재', '쿠팡상품번호: 1984628097 - 1033591451']",[],34.0
98,99,184606,"블루밍홈 카스카 콘솔 테이블, 블랙",36000,148054426,https://www.coupang.com/vp/products/148054426?itemId=428157333&vendorItemId=3975165101&sourceType=CATEGORY&categoryId=184506,False,0,4.0,49.0,False,블루밍홈,"3,000","['사이즈: 80x30x74', '재질: 합성목재+철제', '가구자재등급: E1', '색상계열: 블랙계열', '상판형태: 일반형', '쿠팡상품번호: 148054426 - 428157333']",[],22.0
99,100,184606,"겐고스 깔끔한 선반 오더메이드 콘솔, 화이트",79000,1767500789,https://www.coupang.com/vp/products/1767500789?itemId=3009642720&vendorItemId=70997847848&sourceType=CATEGORY&categoryId=184506,False,0,5.0,10.0,False,,0,['쿠팡상품번호: 1767500789 - 3009642720'],[],10.0
102,103,184606,"달리빙앤 샌드 수납 화장대, 화이트",104900,315626923,https://www.coupang.com/vp/products/315626923?itemId=1003534432&vendorItemId=71367769802&sourceType=CATEGORY&categoryId=184506,False,0,5.0,32.0,False,,착불배송,"['가로길이: 800mm', '서랍 개수: 1개', '인테리어 컨셉: 모던/심플', '색상: 화이트', '쿠팡상품번호: 315626923 - 1003534432']",[],25.0
103,104,184606,"소피아 600 화장대(스툴포함), 오크화이트",82000,1449751303,https://www.coupang.com/vp/products/1449751303?itemId=2496795016&vendorItemId=70489939190&sourceType=CATEGORY&categoryId=184506,False,16,4.0,14.0,False,,착불배송,"['스툴 유무: 스툴 있음', '쿠팡상품번호: 1449751303 - 2496795016']",[],14.0
104,105,184606,"제우스 심플 DIY 1000 수납화장대 책상, 내추럴",49800,1080149295,https://www.coupang.com/vp/products/1080149295?itemId=2032181021&vendorItemId=70031637080&sourceType=CATEGORY&categoryId=184506,True,0,3.5,6.0,False,,0,"['가로길이: 1000mm', '인테리어 컨셉: 내추럴', '색상: 화이트', '쿠팡상품번호: 1080149295 - 2032181021']",[],5.0
105,106,184606,"포메리트 심플 삼나무 화장대, 원목",20590,1167778,https://www.coupang.com/vp/products/1167778?itemId=8146762&vendorItemId=3006252882&sourceType=CATEGORY&categoryId=184506,True,33,4.5,169.0,False,포메리트,0,"['사이즈: 265 x 240 x 250 mm', '재질: 원목', '색상계열: 베이지계열', '상판형태: 상판오픈형', '거울 유무: 거울 있음', '쿠팡상품번호: 1167778 - 8146762']",[],1.0
106,107,184606,"공주화장대 조명 화장대 콘센트 예쁜 좌식 학생 주니어 세트 수납, 60x40cm 하얀거울 +LED등 + 조립",103000,5243884827,https://www.coupang.com/vp/products/5243884827?itemId=7414724531&vendorItemId=74705703422&sourceType=CATEGORY&categoryId=184506,False,49,5.0,1.0,False,,0,['쿠팡상품번호: 5243884827 - 7414724531'],[],1.0
108,109,184606,"블루밍홈 페페 다용도화장대, 메이블 + 화이트 프레임",46900,184481485,https://www.coupang.com/vp/products/184481485?itemId=527922035&vendorItemId=4372955234&sourceType=CATEGORY&categoryId=184506,True,60,3.5,61.0,False,블루밍홈,0,"['사이즈: 600 × 451 × 1120 mm', '재질: 합성목재', '가구자재등급: E1', '색상계열: 베이지계열', '상판형태: 상판오픈형', '쿠팡상품번호: 184481485 - 527922035']",[],15.0
109,110,184606,"파로마 헬로스 원목도장 화장대 세트 방문설치, 크림화이트",293230,2336333749,https://www.coupang.com/vp/products/2336333749?itemId=4045656114&vendorItemId=72029800978&sourceType=CATEGORY&categoryId=184506,True,6,5.0,2.0,False,파로마,0,"['스툴 유무: 스툴있음', '쿠팡상품번호: 2336333749 - 4045656114']",[],2.0
110,111,184606,"포메리트 삼나무 낮은형 화장품정리함 미니화장대, 브라운",25520,1167785,https://www.coupang.com/vp/products/1167785?itemId=5038200&vendorItemId=3006252889&sourceType=CATEGORY&categoryId=184506,True,36,4.5,113.0,False,포메리트,0,"['사이즈: 470 x 240 x 110 mm', '재질: 원목', '색상계열: 베이지계열', '상판형태: 상판오픈형', '거울 유무: 거울 있음', '쿠팡상품번호: 1167785 - 5038200']",[],7.0
113,114,184606,포메리트 큐브 삼나무 미니화장대,19730,61093837,https://www.coupang.com/vp/products/61093837?itemId=209464257&vendorItemId=3006252880&sourceType=CATEGORY&categoryId=184506,True,36,4.0,207.0,False,포메리트,0,"['스툴 유무: 스툴 없음', '재질: 원목', '상판형태: 상판오픈형', '색상계열: 베이지계열', '거울 유무: 거울 있음', '쿠팡상품번호: 61093837 - 209464257']",[],11.0
