rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list
841,434960,"신발장 정리대 다용도 수납 진열대 선반, 1개",10200,283297278,https://www.coupang.com/vp/products/283297278?itemId=898992890&vendorItemId=5255814273&sourceType=CATEGORY&categoryId=434860,false,0,4.5,5,False,,0,"['개당 수량: 1개', '형태: 일자형', '재질: 플라스틱', '단 수: 4단', '쿠팡상품번호: 283297278 - 898992890']",[]
842,434960,"실내화 거실화 슬리퍼 정리대 거치대 실내신발장 원룸, 1개",42400,1614293607,https://www.coupang.com/vp/products/1614293607?itemId=2755924663&vendorItemId=74140489562&sourceType=CATEGORY&categoryId=434860,false,0,5.0,1,False,,0,['쿠팡상품번호: 1614293607 - 2755924663'],[]
843,434960,"매장용 신발 철제 이케아 골드 현관 신발장 진열대 금속정리대 DIY 틈새 인테리어 조립식 신발정리대 실내화거치대 현관신발정리대 신발정리함 신발보관함 신발장정리대, E.5단80x28x86cm개",69200,5306840274,https://www.coupang.com/vp/products/5306840274?itemId=7676653906&vendorItemId=74966962595&sourceType=CATEGORY&categoryId=434860,false,71,,,False,,0,['쿠팡상품번호: 5306840274 - 7676653906'],[]
844,434960,"실내화걸이+미니테이블 철재신발꽂이 블랙 철제거치대, 1개",46400,1673622940,https://www.coupang.com/vp/products/1673622940?itemId=2851326377&vendorItemId=71044036003&sourceType=CATEGORY&categoryId=434860,false,0,4.0,1,False,,0,['쿠팡상품번호: 1673622940 - 2851326377'],[]
845,434960,3단 각도조절 틈새 신발장 만능 신발 거치대 정리대,4930,5132420494,https://www.coupang.com/vp/products/5132420494?itemId=7027075847&vendorItemId=74319250654&sourceType=CATEGORY&categoryId=434860,false,0,,,False,,0,['쿠팡상품번호: 5132420494 - 7027075847'],[]
846,434960,"가팡 좁은현관 신발장 5단 블랙, 1개",33030,1825639234,https://www.coupang.com/vp/products/1825639234?itemId=3106315209&vendorItemId=71094081100&sourceType=CATEGORY&categoryId=434860,true,0,,,False,가팡,0,"['개당 수량: 1개입', '쿠팡상품번호: 1825639234 - 3106315209']",[]
847,434960,"이퍼피 간이 신발장 공간 절약 신발 보관 랙, 1",10750,1419375131,https://www.coupang.com/vp/products/1419375131?itemId=2457098983&vendorItemId=70450632120&sourceType=CATEGORY&categoryId=434860,false,41,,,False,,"6,000",['쿠팡상품번호: 1419375131 - 2457098983'],[]
848,434960,"가팡 플라스틱 가벼운 수납장 10층 2도어 12번 화이트, 1개",68700,4349499615,https://www.coupang.com/vp/products/4349499615?itemId=5101086284&vendorItemId=72410642741&sourceType=CATEGORY&categoryId=434860,true,0,,,False,가팡,0,"['개당 수량: 1개입', '쿠팡상품번호: 4349499615 - 5101086284']",[]
849,434960,"디몬 철제 하트 실내화 걸이 8P 슬리퍼 거치대 정리대 꽂이, 쿠팡 화이트",56970,2195024735,https://www.coupang.com/vp/products/2195024735?itemId=3734783141&vendorItemId=74952917459&sourceType=CATEGORY&categoryId=434860,false,0,,,False,,0,['쿠팡상품번호: 2195024735 - 3734783141'],[]
850,434960,"[바보사랑]인블룸 벽부착형 심플 실내화정리대 1인용 2인용, 1개",4320,281769438,https://www.coupang.com/vp/products/281769438?itemId=894506756&vendorItemId=5348252172&sourceType=CATEGORY&categoryId=434860,false,26,5.0,5,False,바보사랑,"2,500",['쿠팡상품번호: 281769438 - 894506756'],[]
851,434960,"Il00lI 좁은현관신발장 모던블랙 사각 10단 신발정리대 현관신발정리대 플라스틱신발정리대 좁은현관신발장 신발장 신발정리대lI0Il, I모던블랙 신발정리대(10단사각)I",21750,5116552559,https://www.coupang.com/vp/products/5116552559?itemId=6988710353&vendorItemId=74281023599&sourceType=CATEGORY&categoryId=434860,false,0,,,False,,0,['쿠팡상품번호: 5116552559 - 6988710353'],[]
852,434960,"쉐어 하우스 오피스텔 여분 신발장 슈즈박스 신발수납, 1개",11500,2234321006,https://www.coupang.com/vp/products/2234321006?itemId=3813187511&vendorItemId=74642166034&sourceType=CATEGORY&categoryId=434860,false,0,,,False,,"2,500",['쿠팡상품번호: 2234321006 - 3813187511'],[]
853,434960,"[텐바이텐] 벽걸이 2단 욕실화 슬리퍼꽂이, 그레이",9000,242501335,https://www.coupang.com/vp/products/242501335?itemId=770151051&vendorItemId=4953613083&sourceType=CATEGORY&categoryId=434860,false,25,,,False,텐바이텐,0,['쿠팡상품번호: 242501335 - 770151051'],[]
854,434960,"가팡 플라스틱 10층 신발 수납장 26번 화이트, 1개",89600,2275016841,https://www.coupang.com/vp/products/2275016841?itemId=3903499099&vendorItemId=71888079475&sourceType=CATEGORY&categoryId=434860,true,0,,,False,가팡,0,['쿠팡상품번호: 2275016841 - 3903499099'],[]
855,434960,"2p 1set 부착식 2단 실내화 걸이 거실화 걸이신발장 현관 슬림 의자 폴딩 틈새 아파트 오픈 벽걸이 사무실 _p/b : 72Y2K3+ez4708EA 898, COUPANG : 블랙",8820,5180618323,https://www.coupang.com/vp/products/5180618323?itemId=7168541543&vendorItemId=74460214929&sourceType=CATEGORY&categoryId=434860,false,0,,,False,,0,['쿠팡상품번호: 5180618323 - 7168541543'],[]
856,434960,"1+1 크라운 신발 정리 보관함, 화이트+화이트",14900,2233007741,https://www.coupang.com/vp/products/2233007741?itemId=3810482480&vendorItemId=71795392959&sourceType=CATEGORY&categoryId=434860,false,3,3.5,3,False,,0,['쿠팡상품번호: 2233007741 - 3810482480'],[]
857,434960,"신발정리 슈즈렉 신발정리대 신발정리함 슈즈랙, 싱글-블루",4440,5265763177,https://www.coupang.com/vp/products/5265763177?itemId=7491094482&vendorItemId=75071724641&sourceType=CATEGORY&categoryId=434860,false,0,,,False,,0,['쿠팡상품번호: 5265763177 - 7491094482'],[]
858,434960,공간활용좋은 원룸용 사무실용 현관신발장 현관신발 신발박스,6800,5228350965,https://www.coupang.com/vp/products/5228350965?itemId=7352938127&vendorItemId=74644120750&sourceType=CATEGORY&categoryId=434860,false,0,5.0,2,False,,0,['쿠팡상품번호: 5228350965 - 7352938127'],[]
859,434960,"북유럽 원목 실내화 거치대 현관 신발장 인테리어 심플 슬리퍼 수납, 타입1 + 1개",32900,2373680057,https://www.coupang.com/vp/products/2373680057?itemId=4133970334&vendorItemId=72117887445&sourceType=CATEGORY&categoryId=434860,false,51,,,False,,"9,900",['쿠팡상품번호: 2373680057 - 4133970334'],[]
860,434960,"친환경 라탄 틈새 거실 수납 환경 보호 다층 캐비닛 등나무 신발 홀 신발장, 순수커피+화이트(3도어)개",56200,5086697673,https://www.coupang.com/vp/products/5086697673?itemId=6908965360&vendorItemId=74201488984&sourceType=CATEGORY&categoryId=434860,false,33,,,False,포미,"30,000",['쿠팡상품번호: 5086697673 - 6908965360'],[]
861,434960,"길쭉 막대형 신발거치대 홀더 2칸, 화이트",3440,4907811869,https://www.coupang.com/vp/products/4907811869?itemId=6405553403&vendorItemId=73700292058&sourceType=CATEGORY&categoryId=434860,false,11,,,False,,0,['쿠팡상품번호: 4907811869 - 6405553403'],[]
862,434960,"서랍형 신발정리함(소) (화이트) 베란다 아파트현관신발장 신발수납장 현관, 1개",4700,5164266307,https://www.coupang.com/vp/products/5164266307?itemId=7112686954&vendorItemId=74561415879&sourceType=CATEGORY&categoryId=434860,false,0,,,False,,"2,500",['쿠팡상품번호: 5164266307 - 7112686954'],[]
863,434960,"[반값 24시] 신발장 조립식 더블 틈새 코너 10단, 상세페이지 참조",21820,5288923175,https://www.coupang.com/vp/products/5288923175?itemId=7598583948&vendorItemId=74889090412&sourceType=CATEGORY&categoryId=434860,false,6,,,False,,"3,000",['쿠팡상품번호: 5288923175 - 7598583948'],[]
864,434960,"어솜 대나무 의자겸 신발정리대 2단 선반 70x45x28cm, 단품",38000,1707018998,https://www.coupang.com/vp/products/1707018998?itemId=2905197483&vendorItemId=70894133437&sourceType=CATEGORY&categoryId=434860,false,0,,,False,,"3,000",['쿠팡상품번호: 1707018998 - 2905197483'],[]
865,434960,"S/N622012+조립식 7단 선반 신발장 신발장정리대 조립식신발장 신발정리대 미니선반 조립식선반_S+M/B156AF4, 본상품선택",13700,5075620310,https://www.coupang.com/vp/products/5075620310?itemId=6876640097&vendorItemId=74169225471&sourceType=CATEGORY&categoryId=434860,false,0,,,False,,"3,000",['쿠팡상품번호: 5075620310 - 6876640097'],[]
866,434960,조립식 선반 신발장 신발장정리대 7단 화분정리대 TF4,13520,119594939,https://www.coupang.com/vp/products/119594939?itemId=356414291&vendorItemId=5519536351&sourceType=CATEGORY&categoryId=434860,false,0,4.5,3,False,,"3,000",['쿠팡상품번호: 119594939 - 356414291'],[]
867,434960,"[K쇼핑]너도밤나무 벤치겸 신발정리대 1000, 화이트",62900,5237179944,https://www.coupang.com/vp/products/5237179944?itemId=7389705011&vendorItemId=75840380616&sourceType=CATEGORY&categoryId=434860,false,0,,,False,홈앤하우스,0,"['바퀴 유무: 바퀴없음', '쿠팡상품번호: 5237179944 - 7389705011']",[]
868,434960,"모던하우스 해운대 WOW 슈즈홀더 3P세트 블랙, 3개",3900,4568552817,https://www.coupang.com/vp/products/4568552817?itemId=5577439173&vendorItemId=5373414885&sourceType=CATEGORY&categoryId=434860,false,0,4.5,3,False,,0,['쿠팡상품번호: 4568552817 - 5577439173'],[]
869,434960,신발장 현관 수납가구 다층 신발걸이 가정용 방진조립 간이 신발장 경제형 숙소 출입문 수납신기 작은 신발걸이,142870,4344560762,https://www.coupang.com/vp/products/4344560762?itemId=5089992896&vendorItemId=74790452160&sourceType=CATEGORY&categoryId=434860,false,50,,,False,,0,['쿠팡상품번호: 4344560762 - 5089992896'],[]
870,434960,"신발정리대 3각플라스틱 다용도정리대 수납장 현관신발장, 1개",12200,303202457,https://www.coupang.com/vp/products/303202457?itemId=953689615&vendorItemId=5349454471&sourceType=CATEGORY&categoryId=434860,false,0,5.0,4,False,,0,"['개당 수량: 1개', '형태: 일자형', '재질: 플라스틱', '단 수: 5개', '쿠팡상품번호: 303202457 - 953689615']",[]
871,434960,"엘가구 접이식 다양한 사이즈 나무 원목 신발선반 신발장, 원색 6층 100cm개",38800,1642810801,https://www.coupang.com/vp/products/1642810801?itemId=2800669407&vendorItemId=70790286770&sourceType=CATEGORY&categoryId=434860,false,65,4.5,2,False,,"8,000",['쿠팡상품번호: 1642810801 - 2800669407'],[]
872,434960,"핑크돼지 조립식 슬림 신발장 정리대 4단 5단 와이드, 1개",15350,1977611568,https://www.coupang.com/vp/products/1977611568?itemId=3364034023&vendorItemId=71350765164&sourceType=CATEGORY&categoryId=434860,false,2,,,False,,0,['쿠팡상품번호: 1977611568 - 3364034023'],[]
873,434960,"디몬 철제 하트 실내화걸이 5P, 블랙",30260,1379086719,https://www.coupang.com/vp/products/1379086719?itemId=2413107071&vendorItemId=70454982608&sourceType=CATEGORY&categoryId=434860,false,13,4.0,2,False,,0,['쿠팡상품번호: 1379086719 - 2413107071'],[]
874,434960,"침대옆소품 와이드 슬리퍼꽂이 메탈랙 거실화 신혼집 소인가족 홈 거치대 수납 실내화 호텔, 블랙",32700,5360766706,https://www.coupang.com/vp/products/5360766706?itemId=7908048554&vendorItemId=75197357613&sourceType=CATEGORY&categoryId=434860,false,0,,,False,예감,0,['쿠팡상품번호: 5360766706 - 7908048554'],[]
875,434960,"신발정리장 8단 16족, 단품",11900,5357781233,https://www.coupang.com/vp/products/5357781233?itemId=7899008645&vendorItemId=75188434897&sourceType=CATEGORY&categoryId=434860,false,0,5.0,1,False,,0,['쿠팡상품번호: 5357781233 - 7899008645'],[]
876,434960,신발정리대 현관신발장 정리대 수납 고급플라스틱(중/대) 3단 4단,8200,4791861476,https://www.coupang.com/vp/products/4791861476?itemId=6141141386&vendorItemId=73437391241&sourceType=CATEGORY&categoryId=434860,false,1,,,False,제이원,"2,500","['개당 수량: 1', '형태: 일자형', '재질: 플라스틱/알루미늄', '단 수: 4단', '쿠팡상품번호: 4791861476 - 6141141386']",[]
877,434960,"공중부양 공중보관 슈즈랙 신발장 자기부상 신발케이스 현관정리대 LED슈케이스 슈박스 선반 보관함, 블랙 자기부상 신발대 커플형[화이트LED]개",149300,5286914847,https://www.coupang.com/vp/products/5286914847?itemId=7587834500&vendorItemId=74878359434&sourceType=CATEGORY&categoryId=434860,false,29,,,False,,"10,000",['쿠팡상품번호: 5286914847 - 7587834500'],[]
878,434960,IDEE 대형 자석형 프리미엄 투명 신발정리대 신발보관함 슈박스 슈케이스 슈즈렉,6500,2251868336,https://www.coupang.com/vp/products/2251868336?itemId=3849938502&vendorItemId=71834712081&sourceType=CATEGORY&categoryId=434860,false,0,3.0,1,False,,"2,500",['쿠팡상품번호: 2251868336 - 3849938502'],[]
879,434960,"리빙숲 스탠드 신발장 3단 신발진열대 그레이, 1개",12000,142455451,https://www.coupang.com/vp/products/142455451?itemId=414374433&vendorItemId=4017209255&sourceType=CATEGORY&categoryId=434860,true,4,5.0,4,False,리빙숲,0,"['개당 수량: 1개입', '쿠팡상품번호: 142455451 - 414374433']",[]
880,434960,"젠트로 8단 신발 정리대, 1개",14160,2269340405,https://www.coupang.com/vp/products/2269340405?itemId=3891485919&vendorItemId=71876108692&sourceType=CATEGORY&categoryId=434860,true,0,,,False,,0,"['개당 수량: 1개입', '쿠팡상품번호: 2269340405 - 3891485919']",[]
881,434960,"NMQ615706국산 조립형 아파트 신발장 6단 8단 10단 선반 현관 슬림 틈새 키큰, 더블 신발장",29950,5257803141,https://www.coupang.com/vp/products/5257803141?itemId=7462937655&vendorItemId=74753863181&sourceType=CATEGORY&categoryId=434860,false,0,,,False,,0,['쿠팡상품번호: 5257803141 - 7462937655'],[]
