,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,재질,인테리어
133,189,184615,"Vintage 원목 침대 좁은협탁 미니협탁, 원목 침대 협탁",53650,1420915969,False,0,3.5,3.0,False,,0,3.0,NULL,NULL,NULL,NULL
134,190,184615,"이케아 HEMNES 침대협탁, 화이트",68700,274243289,False,0,5.0,2.0,False,이케아,착불배송,,NULL,NULL,NULL,NULL
135,193,184615,제이에스리빙 원목 우드 엔틱 협탁 미니 선반 사이드 테이블 노트북 원룸 침실 거실 보조 간이 서랍장 쇼파 베드 수납장 침대옆 공간 활용 W3677 49x30x48,25500,1915150403,False,41,3.0,16.0,False,,0,16.0,NULL,우드,NULL,내추럴
136,194,184615,"크렌시아 보니토 도어형 미니 침대 협탁, 메이플",27280,4562855806,True,0,5.0,6.0,False,크렌시아,0,6.0,NULL,NULL,NULL,NULL
137,195,184615,"1단 2단 3단 침대 옆 협탁 심플 모던 미니협탁 32 42, 32C 흰색_조립식",71000,4775009672,False,0,2.5,2.0,False,,0,2.0,NULL,NULL,NULL,NULL
138,196,184615,"보네르퍼니처 원목협탁 A형, 화이트",73700,11383629,False,0,4.0,22.0,False,,0,3.0,40 x 30 x 54.5cm,화이트,원목,NULL
139,197,184615,라이프해커 - 이케아 NESNA협탁 전용 KIT,22000,2071538909,False,0,,,False,,0,,NULL,NULL,NULL,NULL
140,199,184615,"나단 500협탁 3단 오픈서랍 협탁 침대협탁 서랍협탁 미니협탁 3단협탁, 그레이",99000,2251587053,False,42,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL
141,200,184615,"[삼익가구]심플 멀티 다용도 원목 협탁, 내추럴",79900,271084399,False,59,4.5,3.0,False,삼익가구,0,3.0,NULL,NULL,NULL,NULL
142,201,184615,"북유럽 심플 모던 스몰 협탁 슬림틈새 서랍장, [5단20CM]원목+화이트",57600,4577410358,False,40,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL
143,202,184615,"핸즈퍼니쳐 엘르 오픈협탁, 웬지꽃",35400,6082055,True,0,3.5,101.0,False,핸즈퍼니쳐,0,11.0,390 x 400 x 600 mm,화이트,합성목재,NULL
144,204,184615,"침대 협탁 심플 북유럽 침실 수납장 옆 미니멀 원목 우드 선반 미니 사이드 보조 테이블, A",10900,4630528460,False,0,,,False,,"20,000",,NULL,NULL,NULL,NULL
145,205,184615,"바니가구 북유럽 3단 협탁, 디자인폰트",53400,61405478,False,0,4.5,40.0,False,,"5,000",6.0,가로440깊이360높이670,멀티(혼합)컬러,합성목재,NULL
146,206,184615,"에스엔가구 공간협탁 B타입 침대협탁서랍장, 화이트",36900,1322690341,False,0,5.0,12.0,False,,0,11.0,NULL,NULL,NULL,NULL
147,207,184615,"에비타코코 큐니 2단 300 협탁, 워시",24880,3365065,True,0,4.5,32.0,False,,0,8.0,300 x 400 x 330 mm,베이지,PB + MDF,NULL
148,208,184615,[동서가구] 멜로디KM 500협탁 DF901805,47900,25141946,False,31,4.5,2.0,False,동서가구,착불배송,,NULL,NULL,NULL,NULL
149,209,184615,"L22BOM 오크 클래식 협탁 4컬러 앤틱협탁 엔틱협탁 전통협탁 고전협탁 화이트협탁 예쁜협탁 침실협탁 침대협탁, 브라운",93000,286846062,False,0,5.0,1.0,False,,0,,NULL,NULL,NULL,NULL
150,210,184615,"다니엘우드 원목 슬림협탁 미니테이블 쇼파 인테리어 받침 협탁, 원목협탁(슬림)",29900,1238404478,False,30,4.5,2.0,False,다니엘우드,착불배송,2.0,NULL,NULL,NULL,NULL
151,211,184615,"리코베로 이디엄 북유럽풍 소나무원목 다용도 2단 협탁, 내추럴우드컬러",88000,161124385,False,20,,,False,,착불배송,,600x300x500 mm,베이지,원목,NULL
152,212,184615,"동서가구 레안 600 1단 서랍 DF918531, 멀바우",36900,2206594797,False,31,,,False,동서가구,0,,NULL,NULL,NULL,NULL
153,213,184615,"큐빅스 플스 선반B 2단, 화이트 + 흰양말",32300,4742396929,True,0,4.0,12.0,False,큐빅스,0,12.0,NULL,NULL,NULL,NULL
154,214,184615,"제이디퍼니처 제이디고급 ll 3단 서랍장, 그린",31240,24071003,True,16,3.5,84.0,False,제이디퍼니처,0,6.0,400 x 370 x 565 mm,그린,MDF + PB,NULL
155,215,184615,"제이디퍼니처 로미 발통형 4단 협탁, 화이트",37900,1486600,True,0,4.0,259.0,False,제이디퍼니처,0,26.0,400 x 370 x 625 mm,화이트,합성목재,NULL
156,216,184615,"포메리트 원목 옥타곤 2단 협탁, 고무나무",102810,1731333292,True,0,4.0,4.0,False,포메리트,0,4.0,NULL,NULL,NULL,NULL
157,219,184615,"마켓비 PIDOR 캐비넷 협탁 350510, 라이트그레이",52250,1201788611,False,5,4.0,24.0,False,마켓비,0,18.0,NULL,NULL,NULL,NULL
158,222,184615,"크렌시아 보니토 도어형 미니 협탁, 아카시아",22860,2170241197,True,10,4.0,13.0,False,크렌시아,0,6.0,NULL,NULL,NULL,NULL
159,223,184615,"[모던바로크] 마테라 천연무늬목 사이드테이블 협탁, 월넛브라운",129000,174692217,False,55,4.5,16.0,False,,착불배송,14.0,NULL,NULL,NULL,NULL
160,224,184615,"레트로 2단 원목 협탁 침대 옆 테이블 거실 침실 미니 사이드 서랍장 캐비닛 나무 미니 서랍, 호두",61430,2080093189,False,0,5.0,1.0,False,,"14,000",1.0,NULL,NULL,NULL,NULL
161,225,184615,"리앤갤러리 로앤1단 협탁, 엘로이드엔틱1단",99000,13646671,False,28,4.5,15.0,False,,착불배송,10.0,49*36*60,브라운,원목+합판,NULL
162,227,184615,"[두닷모노] 지니 원형 수납장_2단, 화이트",25000,164225584,False,37,4.5,7.0,False,두닷모노,0,2.0,NULL,NULL,NULL,NULL
163,228,184615,"틈새 서랍장 수납장 플라스틱 선반 미니 베란다 이동식 주방 거실 서랍 좁은공간 침대 작은 사물함 렌탈 룸 간단한 작은 침대 옆 캐비닛, 흰색 연기 없음 (22 * 32 * 55cm)",8900,2065937027,False,0,,,False,,"16,000",,NULL,NULL,NULL,NULL
164,229,184615,"유럽풍 럭셔리 화이트 골드 블랙 물결 침실옆협탁 2단서랍장 침대협탁 400 하트, 완제품 + 프놈펜 40*40*48",117500,5121616536,False,1,,,False,,0,,NULL,NULL,NULL,NULL
165,231,184615,"한샘 아임빅 라운드협탁 (컬러 4종/택1), A형: 화이트(A)",51000,4673495566,False,25,,,False,한샘,0,,NULL,NULL,NULL,NULL
166,233,184615,"노아가구 아이비 2단 수납장, 옹이백",30660,48706087,True,6,3.0,19.0,False,노아가구,0,5.0,60 x 40 x 43 cm,브라운,합성목재,NULL
167,234,184615,"쇼신 템푸스 협탁 1797, 스카이",45000,1201794558,True,0,3.5,2.0,False,,0,2.0,NULL,NULL,NULL,NULL
168,235,184615,"캠핑 레이스식탁보 협탁보 책상매트 쇼파가리개 밥솥덮개 레이스천, 60x60cm",6100,4778522164,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL
169,236,184615,피어젠 토마스 프렌치 엔틱 협탁 화이트빈티지,245000,329047584,False,0,,,False,,0,,NULL,NULL,NULL,NULL
170,237,184615,"뉴타임즈3 자가용 소형가구 창의소다대 간이 베란다 다탁 소파 옆 탁자조합침대 머릿장 A8, 01 XMS",30500,1468824124,False,0,4.0,2.0,False,,0,2.0,NULL,블랙,합성목재,북유럽
171,239,184615,"[두닷모노] 지니 원형 수납장_3단, 레드",33000,164225546,False,38,4.0,13.0,False,두닷모노,0,9.0,NULL,NULL,NULL,NULL
172,240,184615,"[마켓비] TANG 아카시아 원목접이식스툴 협탁, 브라운",26900,134974422,False,0,4.5,12.0,True,,,8.0,NULL,NULL,NULL,NULL
173,241,184615,"유니크가구 2단협탁, 화이트",24900,913825,False,0,4.0,41.0,False,,0,5.0,NULL,화이트,합성목재,NULL
174,243,184615,"미곳간 철제 원목 높은 2단 다용도테이블 협탁, 블랙+멀바우",68000,339383389,False,0,4.0,1.0,False,,"6,000",1.0,NULL,블랙,NULL,모던/심플
175,244,184615,"제이에스리빙 침대 협탁 진열장 수납장 보조 간이 서랍장 쇼파 베드 미니 선반 사이드 테이블 거실 침실 공간 활용 원목 우드 엔틱 다용도 이동식 2단 3단 H2569 48x30x37, 비앙카 서랍 협탁(우드)",25800,1950710744,False,26,5.0,1.0,False,,0,1.0,NULL,우드,NULL,내추럴
176,245,184615,"더리체 수입엔틱 레시피 잡지꽂이협탁, 없음",94860,1723632808,False,7,,,False,,0,,NULL,NULL,NULL,NULL
177,246,184615,"틈새 서랍장 수납장 플라스틱 선반 미니 베란다 이동식 주방 거실 서랍 좁은공간 침대 작은 침대 옆 테이블 흰색 스토리지 랙 Z4, H 형-따뜻한 화이트 20cm 싱글 드로우",31600,2065935125,False,0,1.5,7.0,False,,0,7.0,NULL,NULL,NULL,NULL
178,247,184615,"하우스데코 마호가니 원목 마네 2단 협탁, 엔틱 브라운",114000,101336763,False,11,4.0,12.0,False,,"13,000",5.0,NULL,NULL,NULL,클래식/엔틱
179,248,184615,"가팡 원목 접이식 사각 협탁 소형, 월넛",46070,1734504991,True,0,3.0,1.0,False,가팡,0,1.0,NULL,NULL,NULL,NULL
180,249,184615,유럽풍 침대 옆 예쁜 로즈골드 미니 협탁 테이블,96000,4316572502,False,0,3.5,3.0,False,,0,3.0,NULL,NULL,NULL,NULL
181,250,184615,이케아 KNARREVIK 사이드테이블 [이케아정품],23900,2140929827,False,0,4.5,2.0,False,이케아,0,2.0,37cm x 28cm x 45cm,블랙,철제,모던/심플
182,251,184615,"블리스데코 퓨리 2단 협탁 NDD030_C, 그레이",44000,2128380466,False,25,,,False,,착불배송,,NULL,NULL,NULL,NULL
183,252,184615,"홈피스랙 2단 협탁 가로 400mm x 깊이 300mm x 높이 600mm + 높이 조절 레벨러 세트, 화이트",75600,2340426899,True,0,,,False,,0,,NULL,NULL,NULL,NULL
184,253,184615,"[동서가구] 베로니 3단 와이드서랍장+화장대세트 DF6281GA, 상세 설명 참조",181420,127695698,False,0,,,False,동서가구,0,,NULL,NULL,NULL,모던/심플
185,254,184615,"잉글랜더 바우 침실 협탁_바우 침대 전용, 멀바우 브라운",62400,2251961205,False,4,,,False,,0,,NULL,NULL,NULL,NULL
186,255,184615,"리앤갤러리 엔틱협탁 14종 콘솔, 14.베드벤치 2인",99000,1561534949,False,28,4.5,7.0,False,,착불배송,7.0,NULL,NULL,원목,NULL
187,256,184615,"단단한 오동나무 좁은협탁 미니협탁 25cm 30cm 34.5cm, 아이보리 30cm 폭",61500,1728029973,False,0,5.0,3.0,False,,0,3.0,NULL,NULL,NULL,NULL
188,257,184615,"ㄷ자 테이블 협탁 쇼파 침대 이동식 거실 앤틱 고급 틈새, 옵션6",32700,5434420780,False,0,,,False,,0,,NULL,NULL,NULL,NULL
189,258,184615,"북유럽 빈티지 원목 라운드 좌식 미니 협탁, 조립 + 삼각50x42 화이트",39400,5455714201,False,51,,,False,,0,,NULL,NULL,NULL,NULL
190,259,184615,"제이디퍼니처 고급 4단 서랍장, 블루",46500,24071004,True,0,3.0,39.0,False,제이디퍼니처,0,8.0,400 x 370 x 704 mm,블루,MDF + PB,NULL
191,260,184615,"[아이엔지홈] 킨포크 2단 550 협탁, 킨포크 다크그레이 2단 550 협탁-블랙다리",99000,129930313,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL
192,261,184615,"트리빔하우스 모네 스퀘어 모듈 수납 서랍장 착불, 화이트",44160,322323215,False,44,,,False,,0,,NULL,NULL,NULL,NULL
193,262,184615,"벨벳 원형 라운드 침대협탁 미니 엔틱 슬림 수납 서랍 우디크 디자인 고급 모던하우스 사이드테이블 거실 침실선반 사이드서랍장 원목 미니테이블, 핑크 원형",133600,5531719174,False,36,,,False,,0,,NULL,NULL,NULL,NULL
194,264,184615,"[유에프오] [UFO] (착불) 다올퍼니 북유럽 원목 침대협탁, 제품선택:E-4. 600 2단 우 / 워시",166250,1114887681,False,0,,,False,유에프오,착불배송,,NULL,NULL,NULL,NULL
195,265,184615,"모던 심플 소파 로맨틱 골드 스틸 사이드 테이블 침실 협탁사이드 북유럽 스타일 인테리어 소파 탁자 침대, 화이트 선반 유리면 49x33x60",73100,5561890619,False,21,,,False,,0,,NULL,NULL,NULL,NULL
196,266,184615,"히트가구 코코 수납 협탁, 웬지백",22920,316648877,False,0,4.0,13.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL
197,269,184615,"도베르만테이블 도베르만협탁 강아지협탁 불독선반 블루투스스피커 테이블, XR-2020A33블루골드+화골드(블루투스O)",104500,5553960886,False,41,,,False,,0,,NULL,NULL,NULL,NULL
198,270,184615,"파로마 아이리스 원목도장 강화유리 원형 협탁 사이드테이블, 크림화이트",38710,5237904138,True,3,5.0,1.0,False,파로마,0,1.0,NULL,NULL,NULL,NULL
199,272,184615,"민규네고가구 거북 창살 2단 협탁, 밤색",307800,1487645661,True,0,,,False,,0,,NULL,NULL,NULL,NULL
200,273,184615,"포메리트 옥타곤 2단 협탁, 없음",106240,1804055625,False,17,,,False,,0,,NULL,NULL,NULL,NULL
201,274,184615,"쇼신 아모르 협탁 A1834, C오크",47000,1251808701,True,0,3.0,10.0,False,,0,6.0,NULL,NULL,NULL,NULL
202,275,184615,마루이 블랑쉬 라탄 화이트 협탁(착불),99000,5274452112,False,0,1.0,1.0,False,마루이,착불배송,1.0,NULL,NULL,NULL,NULL
203,276,184615,"이케아 VIKHAMMER 빅함메르 침대협탁 (40x39cm), 블랙_003.889.73",89000,1448672698,False,0,5.0,1.0,False,이케아,0,1.0,NULL,NULL,NULL,NULL
204,277,184615,"몽랑살랑 침대 원목협탁 좁은폭 심플 소형 침실 공간활용, 화이트-25cm폭",158100,5313733566,False,0,,,False,,0,,NULL,NULL,NULL,NULL
205,278,184615,"레트로 엔틱 좁은협탁 미니 침대협탁, 호두색",111300,4855694817,False,73,,,False,,0,,NULL,NULL,NULL,NULL
206,279,184615,"오동3단전화대 이조공예 고가구 서랍장 전통 협탁, 브라운",110000,2124133540,False,0,,,False,,0,,NULL,NULL,NULL,NULL
207,280,184615,"북유럽 감성 원형 철제 호리병 거실 소파 협탁 사이드 커피 테이블, 15",149000,5428392716,False,0,,,False,,0,,NULL,NULL,NULL,NULL
208,281,184615,"아카시아원목 18T 600 협탁 보조장 수납장, 네츄럴",119520,5259036213,False,17,,,False,,착불배송,,NULL,NULL,NULL,NULL
209,282,184615,"뉴타임즈9/ 협탁 심플 모던침대 수납장 간이 다용도 침실 밴드자물쇠조립 XZ67 A28, 07 화이트 1개 서랍",24700,2020284990,False,27,1.0,4.0,False,,0,4.0,NULL,화이트,합성목재,모던/심플
210,283,184615,"리버퍼니쳐 윈트 프리미엄 3단서랍 사이드협탁 RZ0021, 민트",77900,2082032952,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL
211,284,184615,"북유럽 침대 옆 협탁 미니 서랍 거실 협탁 가구, 올그레이",53400,5409134988,False,56,,,False,,0,,NULL,NULL,NULL,NULL
212,285,184615,"블루밍가구 400 2단 서랍장 400 3단 서랍장 열쇠서랍장 잠금장치(열쇠) 다용도수납장 협탁, M403화이트+잠금장치3개",95000,5176708263,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL
213,286,184615,"북유럽 고급 침대협탁 사이드테이블 2단협탁 인테리어 협탁, 그레이 싱글. 40*40* + 완제품",111400,4373449049,False,38,,,False,,0,,NULL,NULL,NULL,NULL
214,287,184615,"푸른우드 원목 미니 침대협탁 소피아 협탁, 다이애나원목",54000,167218292,False,16,5.0,1.0,False,,"5,000",,W400D300H450,화이트,원목,NULL
215,288,184615,"리아룸 벨라 삼각 협탁, 블랙",31300,307207898,True,0,4.0,4.0,False,,0,3.0,NULL,NULL,NULL,NULL
216,289,184615,"래열_마켓비 SIMPLIE 협탁 BC021 화이트 0345.2778 다용도협탁 침실수납협탁 침실협탁 심플협탁 수납협탁-qe지을, 본상품선택",203050,5513140597,False,19,,,False,,0,,NULL,NULL,NULL,NULL
217,291,184615,"[삼익가구]우디 멀티 다용도 원목 협탁(서랍형), 월넛",49000,5486737407,False,67,,,False,삼익가구,착불배송,,NULL,NULL,NULL,NULL
218,292,184615,"하포스 국내산 옵션 협탁, 오크",30000,4544727331,False,40,,,False,,착불배송,,NULL,NULL,NULL,NULL
219,293,184615,"북유럽 엔틱 협탁 화이트 심플 모던 침실수납, 조립 + BK",85300,4517024988,False,1,,,False,,0,,NULL,NULL,NULL,NULL
220,294,184615,"원목 거실 쇼파 사이드테이블 더노픈 협탁 A형, 더노픈협탁(A형/삼나무)",59900,4647562311,False,30,,,False,다니엘우드,착불배송,,NULL,NULL,NULL,NULL
221,295,184615,LPM 멀바우 협탁 침실가구 수납장 미니협탁,50700,4560342012,False,0,5.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL
222,297,184615,"더리체 [더리체]레시피 코모도 2단협탁, 단품없음",155180,1868676295,False,3,,,False,더리체,0,,NULL,NULL,NULL,NULL
223,298,184615,"골드 가죽협탁 쇼파 안방 침대옆 협탁 소파 2단 블랙 그레이 대리석 인테리어, 어셈블리, 검정 — 폭 25cm 단단한 나무 프레임",120000,5380513980,False,44,,,False,,0,,NULL,NULL,NULL,NULL
224,299,184615,"버플리 모닝 소나무 원목 서랍장, 모닝 600 3단서랍",104800,13265634,False,0,5.0,2.0,False,버플리,착불배송,2.0,가로(W)600x세로(D)400x높이(H)597(mm),베이지,원목,NULL
225,300,184615,"CHINA 심플 모던 인테리어 빈공간 소파 침대 협탁 장식품 진열대 선반, A타입(브라운)",37500,5523755399,False,0,,,False,,0,,NULL,NULL,NULL,NULL
226,302,184615,"보네르스토리 원목 스툴홀문 수납장, 내추럴",42000,5228017513,True,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL
227,303,184615,"블루밍홈 플리 협탁 내추럴 원목 400 사이드테이블, 내추럴ⓘP823620ⓟ",24900,5562361191,False,37,,,False,블루밍홈,"3,000",,NULL,NULL,NULL,NULL
228,304,184615,제이에스리빙 침대 협탁 원목 침대옆 사이드 테이블 접이식 책상 거실 침실 엔틱 보조 간이 선반 벽 책상 미니 서랍장 쇼파 베드 수납장 다용도 이동식 2단 3단 사각 T651-5,29700,5536540800,False,0,,,False,,0,,NULL,NULL,NULL,NULL
229,305,184615,"비에스디자인 국내제작 포코 서랍형 원목 협탁, 내추럴",59000,279835336,False,0,5.0,2.0,False,비에스디자인,착불배송,2.0,NULL,NULL,NULL,NULL
230,306,184615,"[제이픽스] 원목 협탁 사이드테이블 / 강화유리 선반, 색상선택:내츄럴",20930,1732031568,False,29,1.0,1.0,False,제이픽스,0,1.0,NULL,NULL,NULL,NULL
231,307,184615,"제이픽스 원목 슬라이딩 멀티 협탁, 내추럴",79800,4899107789,False,38,4.0,1.0,False,제이픽스,0,1.0,NULL,NULL,NULL,NULL
232,308,184615,SoBuy 침대 침실 거실 미니 협탁 서랍장 소파 테이블 MDF 화이트 FBT66-W,25900,5399112438,False,13,5.0,1.0,False,SoBuy,0,1.0,NULL,화이트,MDF,NULL
233,309,184615,"[천삼백케이] [데코라인] 코넬 발렌시 600 높은 협탁 DJN034, 화이트",86330,2108798178,False,3,,,False,,0,,NULL,NULL,NULL,NULL
234,310,184615,"제이에스리빙 진열장 수납장 침대 협탁 침대옆 사이드 테이블 진열대 거실 침실 원목 우드 엔틱 보조 간이 선반 튼튼한 보조 간이 서랍장 다용도 이동식 K6899 50x34x40, 벤투스 공간 협탁(우드)",39800,1950586157,False,28,1.0,2.0,False,,0,2.0,NULL,우드,NULL,내추럴
235,311,184615,"헤이즐 편백나무 침대협탁 원목협탁 원룸수납장 소품정리대, 헤이즐 타입 A, 레드파인",119800,5519075040,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL
236,312,184615,"원목 서랍장 수납장 3단협탁, 모니터받침대",9900,4816154460,False,0,4.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL
237,313,184615,"큐빅스2 협탁 S2130DB vin2-32, 블랙 + 브라운",51280,247806985,True,11,4.0,3.0,False,큐빅스,0,3.0,NULL,NULL,NULL,NULL
238,314,184615,"반석디자인 비기닝 서랍형 2단 수납 협탁, 월넛",38900,129472391,False,0,4.5,3.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL
239,315,184615,"데코라인 코넬 하렉스 협탁 DDV010C, 그레이",71900,4524501610,False,44,,,False,데코라인,착불배송,,NULL,NULL,NULL,NULL
240,316,184615,"심플한 디자인 침대 옆 테이블 사이드테이블 소형협탁 협탁 선반, 블랙(지름 40 높이 60)",73400,5382229559,False,47,,,False,,0,,NULL,NULL,NULL,NULL
241,317,184615,"슬림 선반 책장 협탁 틈새 수납장 거실폭 좁은 공간 침대 옆 장 다용도 틈 북유럽 라탄, 조립식 + 소나무단추20x32x45CM높이잠금없음",34600,4373441031,False,29,,,False,,0,,NULL,NULL,NULL,NULL
242,318,184615,"zips 집들 퍼디타 600 협탁 LPM, 퍼디타 600 협탁 화이트i",42800,4354651642,False,0,4.5,2.0,False,,착불배송,2.0,NULL,NULL,NULL,NULL
243,319,184615,"원목 협탁 거실 수납장 침대 사이드테이블, 블랙 버드나무 더블 레이어",92000,5398049303,False,34,,,False,,0,,NULL,NULL,NULL,NULL
244,320,184615,"큐빅스 3 컬러사물함 다리형, 화이트 + 도어(핑크)",71190,103739529,True,29,2.0,1.0,False,큐빅스,0,,NULL,NULL,NULL,NULL
245,321,184615,"큐빅스 1 협탁A 다리형, 블랙",36850,291656134,True,20,5.0,4.0,False,큐빅스,0,3.0,NULL,NULL,NULL,NULL
246,322,184615,"코인 철제 미니 침대 거실 협탁, 코인 2단 라운드 협탁, 화이트",93900,4388751483,False,47,,,False,벨리카가구,착불배송,,NULL,화이트,NULL,모던/심플
247,323,184615,"이케아 LISTERBY 리스테르뷔 보조테이블/사이드테이블/협탁/커피테이블, 브라운_204.090.45",182110,271750616,False,6,,,False,이케아,0,,NULL,NULL,NULL,NULL
248,324,184615,제이에스리빙 침대옆 침실 베드 쇼파 원룸 거실 협탁 침대 사이드 테이블 미니 진열장 진열대 다용도 서랍장 수납장 보조 선반 다용도 이동식 메이플 L87 60-89x40x60,26000,2005503076,False,23,,,False,,0,,NULL,메이플,"MDF, 분체도장 스틸, ABS",내추럴
249,325,184615,"L22BOM 단단한 소나무 북유럽 협탁 5컬러 인테리어협탁 침실협탁 침대협탁 예쁜협탁 디자인협탁, 그레이",90900,255215267,False,0,4.0,5.0,False,,0,2.0,NULL,NULL,NULL,NULL
250,326,184615,"제이에스리빙 침대 침대옆 미니 선반 수납장 진열장 사이드 테이블 진열대 서랍장 원목 조립 보조 간이 베드 다용도 거실 원룸 침실 쇼파 베드 브라운 S8972 40x34x50, 리치 멀티 협탁",26700,5423403794,False,0,,,False,,0,1.0,40*34*50,브라운,NULL,모던/심플
251,327,184615,"북유럽 침대협탁 미니협탁 원목협탁 라탄협탁 엔틱협탁 침대옆협탁 침실협탁 원목 미니 침대옆선반 사이드테이블 우드 우디 등나무 침대옆 틈새수납장 선반 앤틱 인테리어, 백면 원목 싱글 30 와이드 소나무 타입",88500,5531072162,False,72,,,False,,0,,NULL,NULL,NULL,NULL
252,328,184615,"2단 원목 서랍장 침대옆 슬림 협탁 사이드 테이블, E",16000,5310646590,False,40,,,False,,"20,000",,NULL,NULL,NULL,NULL
253,329,184615,"테바이노 2단수납형 고급형 협탁, 흰색",39000,1888558332,False,0,,,False,,0,,NULL,NULL,NULL,NULL
254,330,184615,"쇼파 콤비 보조 사이드 테이블 협탁겸 침대 테이블 NO.13 NO.14, 세이지옆칸서랍B타입80CM-K48 + . + .",81800,5525411268,False,83,,,False,,0,,NULL,NULL,NULL,NULL
255,331,184615,고풍스런 거실 도자기장식 대나무탁자 협탁서랍장,51300,5388151510,False,0,,,False,,0,,NULL,NULL,NULL,NULL
256,332,184615,"조야 원형 엔틱 거실 미니협탁 침실 사이드테이블 티테이블, 화이트 화이트 원점 500원",49900,4782512710,False,0,,,False,,"15,000",,NULL,NULL,NULL,NULL
257,333,184615,"모듈 아크릴 협탁 테이블 ㄷ자 투명 낮은 폭좁은 고스트, 투명 (트럼펫)",78700,5525342701,False,80,,,False,,0,,NULL,NULL,NULL,NULL
258,334,184615,"400 공간활용 1단 간이 협탁 거실장 작은탁상 탁자, 아카시아화이트",91800,5503690390,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL
259,336,184615,하우스데코 마호가니원목 엔틱협탁 마네 27 (바로배송),124000,212318533,False,37,,,False,하우스데코,"13,000",,NULL,NULL,NULL,NULL
260,337,184615,피어젠 나카스 2단 앤틱 협탁 빈티지화이트,185000,274599743,False,30,4.0,9.0,False,,0,9.0,NULL,NULL,NULL,NULL
261,339,184615,"인테리어 원목미니협탁 소파 틈새 안방 침대옆협탁 신혼부부가구 1인용 사이드테이블, I. 호두나무골드(45x30x60)",40000,4641859664,False,9,4.0,5.0,False,,0,5.0,NULL,NULL,NULL,NULL
262,340,184615,"뉴미퍼니쳐 사프 2단 협탁, 웬지 화이트",30970,44843828,True,0,4.0,8.0,False,,0,2.0,NULL,NULL,NULL,NULL
263,341,184615,"SR9093 필웰 레아 이동 3단서랍장 협탁 (골드) DVX, 화이트",61900,4570770686,False,37,,,False,필웰,착불배송,,NULL,NULL,NULL,NULL
264,342,184615,"분위기있는 엔틱 침대협탁 미니협탁, 화이트(50cm)",97700,2025498136,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL
265,344,184615,"철제 협탁 미니협탁 침대협탁 거실협탁 철제2단, 철제2단협탁 403.867.31",23700,1673416313,False,0,4.5,6.0,False,,0,6.0,NULL,NULL,NULL,NULL
266,345,184615,"비카 NESNA 네스나 협탁, 단품 1개",19800,106752317,False,0,4.0,48.0,False,비카,착불배송,8.0,NULL,NULL,NULL,NULL
267,346,184615,"소라 미니 틈새 침실 침대 거실 3단 높은 서랍 협탁, 그레이",80000,171813044,False,0,5.0,4.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL
268,348,184615,잉카 엘르 북유럽 모던 2단 서랍 협탁 500 화이트 네이비,72900,1568916326,False,27,4.0,5.0,False,,착불배송,5.0,NULL,네이비,NULL,모던/심플
269,349,184615,"쇼신 아모르 협탁 A1834-C, 화이트",140930,1201794410,False,0,3.5,12.0,False,,0,10.0,NULL,NULL,NULL,NULL
270,350,184615,제이에스리빙 거실 침실 원목 엔틱 우드 간이 보조 사이드 테이블 침대옆 협탁 침대 미니 선반 서랍장 다용도 이동식 쇼파 베드 수납장 2단 3단 L785 42x30x46,29500,1946862366,False,38,2.0,7.0,False,,0,7.0,NULL,NULL,NULL,NULL
271,351,184615,"비에스디자인 국내제작 포코 높은 투서랍형 원목 협탁, 그레이",64000,280125593,False,0,5.0,10.0,False,비에스디자인,착불배송,7.0,NULL,NULL,NULL,NULL
272,352,184615,"[삼익가구]하버 라탄 원목 오픈도어 협탁, 내추럴",129900,2346621282,False,59,4.5,3.0,False,삼익가구,착불배송,3.0,NULL,NULL,NULL,NULL
273,354,184615,제이에스리빙 사이드 테이블 보조 간이 서랍장 수납장 미니 선반 쇼파 베드 다용도 이동식 침대 협탁 원목 우드 엔틱 침대옆 3단 2단 튼튼한 H8657 44x28x32,24500,1946916194,False,17,3.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL
274,356,184615,"큐빅스 2 협탁 2130D, white",55900,98326146,True,33,4.5,12.0,False,큐빅스,0,6.0,NULL,NULL,NULL,NULL
275,357,184615,"쇼신 아모르 협탁 A1835-A, 월넷",60000,1201794723,True,0,2.5,6.0,False,,0,4.0,NULL,NULL,NULL,NULL
