,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,재질,인테리어
575,677,184589,"3개 현관 욕실 화장실 방문 경첩 달기 경칩 철물 가구, 상세페이지 참조",7470,4707292760,False,0,,,False,유진,"2,500",,NULL,NULL,NULL,NULL
576,678,184589,"라자가구 위드 루시르 400 틈새장 jy052 옷장, 그레이",78000,282424029,False,39,,,False,라자가구,착불배송,,NULL,NULL,NULL,NULL
577,679,184589,"[이비자] 철제 화이트 3단 다용도선반, 색상",31000,5413840914,False,0,,,False,이비자,0,,NULL,NULL,NULL,NULL
578,680,184589,"가이온 트린 400 선반장+콤비롤스크린, 화이트+콤비화이트",82900,81123034,False,51,4.0,7.0,False,가이온,착불배송,1.0,405x570x1840,화이트,합성목재,NULL
579,682,184589,"[이케아] KLEPPSTAD 클렙스타드 옷장+도어3 장롱 수납장, 상세 설명 참조",267650,1175302115,False,6,,,False,이케아,0,,NULL,NULL,NULL,NULL
580,684,184589,[에넥스] 퓨어 헤링본 붙박이장(실속형)-15cm(0.5자) / 30cm(1자),53630,4589888649,False,10,,,False,에넥스,0,,NULL,NULL,NULL,NULL
581,685,184589,"[데코라인] 캔빌 원목 스탠드형 옷걸이 행거, 크기:캔빌001",21980,2048909836,False,52,,,False,데코라인,0,,NULL,NULL,NULL,NULL
582,686,184589,"[데코라인] 코넬 갤러리 1200 옷장 DKN093, 상세 설명 참조",280250,1815682573,False,35,5.0,1.0,False,데코라인,0,1.0,NULL,NULL,NULL,NULL
583,687,184589,"간이옷장 원룸옷장 천옷장 옥스퍼드 옷장 패브릭 스몰 싱글 간이 옷장 철골강관 보강조립 접이, 35 무늬와 색깔",38000,5497991209,False,0,,,False,,"9,800",,NULL,NULL,NULL,NULL
584,688,184589,"개인사물함 수납공간 스틸 캐비닛 개인락커룸 대형, 하늘샵 철제캐비넷(대)그레이",249000,5384637329,False,32,,,False,,0,,NULL,NULL,NULL,NULL
585,689,184589,"한샘 스테이 드레스룸 62cm 6단선반형_연결형, A형 : 화이트(A)",120350,4372275549,False,17,,,False,한샘,0,,NULL,NULL,NULL,NULL
586,690,184589,"도노스틸 올리카 철제드레스룸 시스템행거 연결옷장 C8 (서랍+2행거+400), 도노오크",312000,5439549919,False,23,5.0,5.0,False,,착불배송,5.0,NULL,NULL,NULL,NULL
587,691,184589,"잉글랜더 NEW오리온 400 전신거울 옷장, 옷장형/화이트",126720,5046923447,False,4,,,False,,0,,NULL,NULL,NULL,NULL
588,692,184589,"휴센 프리미엄 1900 드레스룸 행거, 크림화이트",165900,22556887,False,41,3.5,5.0,False,휴센,0,,가로1900 x 깊이 450 x 높이 2100 (단위mm),NULL,철제,NULL
589,693,184589,"나무뜰 몬테 원목 전신거울 2단 옷장 1200 FMF117C, 참죽원목",659000,299160940,False,38,,,False,나무뜰,착불배송,,NULL,NULL,NULL,NULL
590,694,184589,에이치앤아이 창문형 비키니옷장 조립식옷장,30900,4713913856,False,0,,,False,에이치앤아이,0,,NULL,NULL,NULL,NULL
591,695,184589,"각시방가구 세이브 LPM 400 전신거울 옷장 / 장롱/, 화이트",98000,5216090150,False,45,,,False,,착불배송,,NULL,NULL,NULL,NULL
592,696,184589,[동서가구] 모던VTO 아카시아콤비 투서랍옷장 DF901680,129000,25289243,False,38,,,False,동서가구,0,,NULL,NULL,NULL,NULL
593,697,184589,"아이데뉴 터치 드레스룸 코너세트 240X160cm 3단서랍A, 월넛블랙콤비",501000,4852184320,False,29,,,False,아이데뉴,0,,NULL,NULL,NULL,NULL
594,698,184589,"크렌시아 스타일스 드레스룸 400 선반장, 화이트",18000,262287678,False,0,,,False,크렌시아,착불배송,,NULL,화이트,상세참조,NULL
595,699,184589,"붙박이장스무버 DSN9000 가구싱크대서랍장 스무버댐퍼, 8806379208915_선택",5850,5409259340,False,2,,,False,,0,,NULL,NULL,NULL,NULL
596,700,184589,"이안비즈 튼튼한 비키니옷장 프리미엄형, 그레이 선반형",45800,131069625,False,0,2.5,4.0,False,이안비즈,"3,000",,NULL,NULL,NULL,NULL
597,701,184589,"[아르스노바] 화이트하임 드레스룸옷장 1행거3서랍 800, 상세 설명 참조",205200,182451403,False,4,5.0,1.0,False,아르스노바,0,1.0,NULL,NULL,NULL,NULL
598,702,184589,"MKB 마켓비 깔끔간결한 캐비넷 넉넉한 철제 옷장 라이트그레이 작업실옷장, 상세페이지 참조",214590,2159785702,False,0,,,False,,"24,000",,NULL,NULL,NULL,NULL
