,rank,category,name,price,product_id,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,reviews_for_last1year,사이즈,색상,재질,인테리어
286,384,184613,"동서가구 티파니 900 3단 하프 서랍장 DF908350, 아카시아 화이트",118900,1703992539,False,30,4.5,4.0,False,동서가구,0,4.0,NULL,NULL,NULL,NULL
287,385,184613,"룸앤홈 베스타 6칸 서랍장, 내추럴 + 아이보리",40210,19417848,True,32,3.5,112.0,False,룸앤홈,0,8.0,580 x 280 x 735 mm,멀티(혼합)컬러,MDF + 철제 + 도자기,NULL
288,386,184613,"라자가구 위드 플루 900 5단 서랍장 ir038, 화이트",129000,1638491062,False,43,2.0,5.0,False,라자가구,착불배송,5.0,NULL,NULL,NULL,NULL
289,387,184613,"조립식 틈새 철제 서랍장 사무실 오피스 슬립 캐비닛 사무용, 블랙 5단 잠금가능",85500,4347456437,False,39,,,False,,0,,NULL,NULL,NULL,NULL
290,388,184613,"[데코라인] 리베 속깊은 4단서랍장, 색상:아이보리",91200,2086997379,False,49,4.0,5.0,False,데코라인,0,5.0,NULL,NULL,NULL,NULL
291,389,184613,"방친구 블링블링 도우 누들 아미띠에 서랍장, 10_화장대 의자",25000,25463457,False,0,3.0,16.0,False,방친구,착불배송,3.0,NULL,화이트,PB/MDF/etc.,NULL
292,390,184613,동서가구 해리5단600 서랍장 DF902465,89900,72685328,False,46,4.0,8.0,False,동서가구,착불배송,6.0,NULL,NULL,NULL,NULL
293,391,184613,"이정가구 카라 2단 거실 서랍장 1200, 오크화이트",60080,1200667406,True,7,2.5,16.0,False,,0,9.0,NULL,NULL,NULL,NULL
294,392,184613,"플라라탄 3단 수납장, 화이트",56900,1662983691,True,0,3.5,22.0,False,,0,22.0,NULL,NULL,NULL,NULL
295,393,184613,"동서가구 클리프 900 5단 하프 서랍장 DF908345, 아카시아 화이트",113900,41819613,False,30,3.5,3.0,False,동서가구,착불배송,,NULL,NULL,NULL,NULL
296,394,184613,"블루밍홈 캐리 3단 보조 서랍장, 오크",44500,4971317771,False,0,3.0,2.0,False,블루밍홈,"3,000",2.0,NULL,NULL,NULL,모던/심플
297,395,184613,"동서가구 미하스 800 3단서랍장 DF640773, 화이트",79000,255253764,False,27,4.0,16.0,False,동서가구,착불배송,14.0,NULL,NULL,NULL,NULL
298,396,184613,"[동서가구] 라라 속 깊은 광폭 800 4단서랍장 DF642275, 색상:그레이",136300,1650098815,False,47,4.0,4.0,False,동서가구,0,4.0,NULL,NULL,NULL,NULL
299,397,184613,"라자가구 위드 리코 800 4단 아일랜드 서랍행거 cu019, 그레이",169000,198330527,False,55,5.0,4.0,False,라자가구,착불배송,3.0,NULL,NULL,NULL,NULL
300,398,184613,"끌레두 라탄 플라스틱 다용도 수납 서랍장, 아이보리",41700,2169774654,False,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL
301,399,184613,"라탄 우드 원목 2단 3단 4단 5단 TV장 거실장 심플 모던 침실 수납장, 전체 복장 + 통나무 색 등나무 두 통",84200,2217240053,False,61,,,False,,"20,000",,NULL,NULL,NULL,NULL
302,400,184613,"비에스디자인 광폭 1200 와이드체스트 서랍장, 오크화이트",89900,60965619,False,0,4.0,58.0,False,비에스디자인,착불배송,32.0,NULL,NULL,NULL,NULL
303,402,184613,"라자가구 위드 레토 800 2단서랍장 fa004 서랍장, 멀바우 브라운",59900,214506522,False,32,4.0,17.0,False,라자가구,착불배송,9.0,NULL,NULL,NULL,NULL
304,404,184613,보노하우스 데이지 화이트우드 5단 서랍장,72000,1707164233,True,3,4.0,6.0,False,보노하우스,0,6.0,NULL,NULL,NULL,NULL
305,406,184613,"소티디자인 디프2 1200 속깊은 서랍장 광폭 수납장 와이드서랍장, 아이보리",118000,174669029,False,30,4.5,15.0,False,소티디자인,착불배송,8.0,W1200 x D500 x H759,화이트,NULL,NULL
306,407,184613,"모던바로크 루루 속 깊은 4단 3단 와이드 서랍장 2종, 그레이 4단",149000,1465537792,False,48,5.0,7.0,False,모던바로크,착불배송,6.0,NULL,NULL,NULL,NULL
307,408,184613,"나무뜰 레노 600 드레스룸 아일랜드 서랍장 SWL171C 서랍/수납장>>서랍장, 올오크",102000,1650318182,False,46,4.5,7.0,False,나무뜰,착불배송,7.0,NULL,NULL,NULL,NULL
308,409,184613,"엔틱 빈티지 레트로 오리엔탈 프로방스 우드 콘솔 수납장 침실거실장 미니사이드협탁서랍장 거실 오디오 장식장, E",183500,4743533690,False,0,,,False,,0,,NULL,NULL,NULL,NULL
309,410,184613,"라자가구 위드 레토 1400 3단서랍장 fa020 서랍장, 멀바우 브라운",139000,214506487,False,36,4.0,5.0,False,라자가구,착불배송,4.0,NULL,NULL,NULL,NULL
310,411,184613,"제우스가구 심플600오픈낮은서랍장, 매플 화이트",24710,2343070,True,4,3.5,77.0,False,,0,10.0,NULL,브라운,합성목재,NULL
311,412,184613,"데코라인 도브 500 미니서랍장, 단품",59000,104478579,False,32,5.0,4.0,False,데코라인,0,2.0,50*40*36.8,그레이,합성목재,NULL
312,413,184613,모든공방 원목 선반형 서랍장 1단,16900,4786012200,False,0,4.5,3.0,False,,0,3.0,NULL,NULL,NULL,NULL
313,414,184613,"가이온 마린 5단 600 서랍장, 그레이화이트",79800,30525881,False,57,4.0,35.0,False,가이온,착불배송,10.0,600X1225X490,그레이,합성목재,NULL
314,415,184613,"마켓비 OFFICY 서랍장 2.2단 2786.7549, 다크그레이",44900,4796005082,True,0,,,False,마켓비,0,,NULL,NULL,NULL,NULL
315,416,184613,"소티디자인 디프 4단 속깊은 서랍장 600 광폭 수납장, 아이보리",84900,251293090,False,31,4.5,39.0,False,소티디자인,착불배송,25.0,NULL,화이트,NULL,NULL
316,417,184613,"라자가구 위드 미카 원목 와이드 3단 서랍장 gr021, 네이비",155000,174910692,False,38,4.5,11.0,False,라자가구,착불배송,10.0,NULL,NULL,NULL,NULL
317,418,184613,"솔로리빙 돌고래 광폭 600 5단 서랍장 안방 드레스룸 옷 속옷 정리 수납장 수납서랍장 서랍정리 옷정리 광폭서랍장 침실서랍 옷수납 옷정리, 오크화이트",99900,1522609690,False,7,3.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL
318,419,184613,"데코라인 하리 3단 1200 서랍장 옷 수납장 / 수도권무료배송, 내추럴그레이",145000,1634884364,False,48,,,False,데코라인,0,,NULL,NULL,NULL,NULL
319,420,184613,"명가철물 3단 광폭레일 서랍 가구 레일, 3단광폭레일 350mm",2500,22830568,False,0,4.5,83.0,False,,"3,000",9.0,NULL,NULL,NULL,NULL
320,422,184613,"아이리스 6단 도어형 책장 수납장 MDB-6D, 내츄럴",45900,100508365,True,0,4.0,34.0,False,아이리스,0,7.0,NULL,NULL,NULL,NULL
321,423,184613,"베스트리빙 [수도권 3일이내 배송]심플한 디자인에 어디에나 잘 어울리는 리오 서랍장, 600 5단 서랍장",59900,5018109614,False,49,4.5,2.0,False,베스트리빙,"22,000",2.0,NULL,NULL,NULL,NULL
322,424,184613,"[동서가구] 론다 800 광폭 5단서랍장 DF642644, 색상:오크원",132050,2093867022,False,42,4.5,2.0,False,동서가구,0,2.0,NULL,NULL,NULL,NULL
323,425,184613,"동서가구 하임 600 5단 서랍장, 화이트",99000,94130902,False,47,4.0,60.0,False,동서가구,착불배송,4.0,NULL,NULL,NULL,NULL
324,427,184613,"보네드 점보 공간박스 1단 2단 3단 미니 수납 서랍장, A.도어공간박스",18900,5261929104,False,27,5.0,2.0,False,,0,2.0,NULL,NULL,NULL,NULL
325,428,184613,"또또가구 보보-서랍장 서랍장(화이트), 보보-4단서랍장-화이트",74700,2285177669,False,25,4.0,14.0,False,,착불배송,14.0,NULL,NULL,NULL,북유럽
326,429,184613,"베이직 800 3단서랍장 넉넉한 수납장, 화이트",89000,4782541160,False,18,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL
327,430,184613,"보루네오하우스 엘리브 골드니스 3단 서랍장 수납장 js026, 화이트",167000,1184628428,False,22,,,False,보루네오하우스,0,,NULL,NULL,NULL,NULL
328,431,184613,IKEA 이케아 헬메르 이동식서랍유닛 화이트 블랙 28x69cm 서랍장,44900,1622221236,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL
329,432,184613,"이케아 NIKKEBY 니케뷔2칸 4칸 서랍장 전국 무료조립 후 완제품배송, 그레이그린2칸",79900,1621923003,False,0,5.0,1.0,False,이케아,착불배송,1.0,NULL,NULL,NULL,NULL
330,433,184613,"리빙스토리 원목 쁘띠2단2칸 미니서랍장, 네추럴",26900,8457895,False,0,4.0,6.0,False,,0,2.0,NULL,NULL,NULL,NULL
331,434,184613,"새싹가구 클릭수납 시리즈 400 3단 서랍장, 화이트+전면오크",60060,5375052672,False,0,4.0,3.0,False,새싹가구,착불배송,3.0,NULL,화이트+오크,NULL,모던/심플
332,435,184613,"퍼닉에스엠 3단서랍통만, 오크",47000,1675666,False,0,4.5,7.0,False,퍼닉에스엠,착불배송,1.0,NULL,베이지,합성목재,NULL
333,437,184613,"가이온 비트 3단 800 서랍장, 아카시아",69800,68722477,False,53,4.0,104.0,False,가이온,착불배송,29.0,800X760X490,베이지,합성목재,NULL
334,439,184613,"리코 1000 2단 서랍장, 화이트",87000,5151161546,False,0,,,False,오플로어,착불배송,,NULL,NULL,NULL,NULL
335,441,184613,"리빙스마일 우드 패턴 상판 스마트 슬림 7단 서랍장, 다크그레이",74900,1707929073,True,0,5.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL
336,442,184613,"방친구 애니스 1200 2단 서랍장, 화이트",49800,1936223,False,0,4.0,4.0,False,방친구,착불배송,2.0,NULL,NULL,NULL,NULL
337,444,184613,"파란들 순수 3단 500 서랍장/속옷/양말/아이옷, 화이트",76900,5485757447,False,50,,,False,파란들,착불배송,,NULL,NULL,NULL,NULL
338,445,184613,"자연 레드파인원목 와이드 서랍장, 01.갤러리",298000,4875687,False,0,5.0,7.0,False,아이캐슬,착불배송,1.0,(W)1550 X (D)465 X (H)790 mm,베이지,원목,NULL
339,446,184613,"[천삼백케이] [아이리스코리아] 아이리스 투명 수납 정리함 서랍장 수비르 대형M, 단품",19300,4601717127,False,3,,,False,,0,,NULL,NULL,NULL,NULL
340,448,184613,"데코라인 코넬 벨르 800 아일랜드 서랍장 DSW011C, 그레이화이트",125000,2089119539,False,44,5.0,3.0,False,데코라인,착불배송,3.0,NULL,NULL,NULL,NULL
341,449,184613,[모던하우스] 스페이스6단철제서랍아이보리,54510,4711245253,False,8,,,False,모던하우스,0,,NULL,NULL,NULL,NULL
342,450,184613,"400 6단서랍장 나무서랍장 서랍장 인테리어가구, 쿠팡 엘다",135850,1468359790,False,0,,,False,,"5,000",,NULL,NULL,NULL,NULL
343,451,184613,"한샘 샘베딩 이불정리함, 상세페이지 참조",10900,5261563213,False,39,5.0,1.0,False,한샘,0,1.0,NULL,NULL,NULL,NULL
344,452,184613,"모던하우스구로점 바일레 3단 서랍장, 화이트",179100,1316253345,False,10,3.0,1.0,False,,0,1.0,NULL,NULL,NULL,NULL
345,454,184613,"마켓비 철제 서랍장 이동서랍 책상 아래 3단 4단 5단 6단 서랍장, 화이트",33400,5334873711,False,0,,,False,마켓비,"11,000",,NULL,NULL,NULL,NULL
346,455,184613,"가이온 e가구 웨이브 5단 1000 서랍장, 아카시아화이트",99900,14450851,False,60,4.0,127.0,False,가이온,착불배송,1.0,1000 x 1225 x 490 mm,베이지,합성목재,NULL
347,456,184613,"스마트퍼니처 이동식 서랍 MDF형, 아카시아",62240,175858530,True,1,4.0,14.0,False,,0,3.0,NULL,NULL,NULL,NULL
348,457,184613,트루리빙 스택 모듈 서랍장 TL-CH600WH,46700,5196833677,True,0,5.0,3.0,False,트루리빙,0,2.0,NULL,NULL,LPM,NULL
349,458,184613,"APEX 세레브 800 3단 오픈 서랍장, 오크",49800,2100330,False,0,5.0,4.0,False,에이펙스,착불배송,2.0,800 x 400 x 745mm,NULL,PB + MDF,NULL
350,459,184613,"가이온 이든 1500 3단 와이드 서랍장, 화이트",126000,133708014,False,41,4.0,38.0,False,가이온,착불배송,13.0,1500X400X785,화이트,합성목재,NULL
351,460,184613,"자취생활연구소 북유럽풍 라탄서랍장 플라스틱서랍장 5단 서랍장, 5단 서랍장-다크브라운",40900,339987542,False,0,4.5,36.0,False,자취생활연구소,0,36.0,NULL,NULL,NULL,북유럽
352,461,184613,"가구데코 에이플 브릭 와이드 서랍장 AP0127, 그레이화이트",118000,71035431,False,48,4.5,177.0,False,가구데코,0,22.0,NULL,멀티(혼합)컬러,MDF,모던/심플
353,462,184613,"동서가구 네오 원목 3단서랍장, 내츄럴",139000,182290334,False,35,5.0,6.0,False,동서가구,착불배송,6.0,NULL,NULL,NULL,NULL
354,463,184613,"카라600 4단 서랍장, 월낫",60200,3798873,True,0,3.0,150.0,False,,0,16.0,60 x 40 x 77 cm,브라운,합성목재,NULL
355,464,184613,"셀레스타 미니3 600 4단 서랍장, 메이플화이트_AAB12",59900,132258288,False,37,4.0,12.0,False,,착불배송,4.0,NULL,NULL,NULL,NULL
356,465,184613,"가이온 루미 LPM 5단 800 서랍장, 옐로우",108000,1195281892,False,37,3.0,2.0,False,가이온,착불배송,2.0,NULL,옐로우,합성목재,NULL
357,466,184613,"[로쏘] 점보 대용량 5단서랍장(900*500*1210mm), 색상:오크",176600,182451767,False,5,5.0,1.0,False,로쏘,0,2.0,NULL,NULL,NULL,NULL
358,467,184613,"동서가구 소이 올리비아 1200 서랍장 YNJ025, 멀바우",165000,5149798631,False,36,4.5,2.0,False,동서가구,착불배송,2.0,NULL,NULL,NULL,NULL
359,468,184613,"나무정원 (기획특가) 안나 5단 서랍장, 01_화이트",39800,40298152,False,0,4.0,109.0,False,,착불배송,10.0,NULL,NULL,NULL,NULL
360,469,184613,"[한샘몰X심플라이프] 아즈 800 5단 서랍장, 그레이 (A)",191900,4883833039,False,30,5.0,1.0,False,한샘,0,1.0,NULL,NULL,NULL,NULL
361,470,184613,"어울림 미니서랍장 원룸 틈새 주방 화장대 협탁 책꽂이 사무실, 공간, 우드 프레임바디",15900,4729309402,False,0,4.5,7.0,False,어울림,0,7.0,NULL,NULL,NULL,NULL
362,472,184613,"파란들 라디 1200 와이드 서랍장, 오크화이트",64000,21486152,False,60,3.0,123.0,False,파란들,착불배송,17.0,1200 x 400 x 510 mm,화이트,합성목재,NULL
363,473,184613,"라동 라탄 4단 수납장, 엔틱",57900,1674747363,True,0,4.0,8.0,False,,0,8.0,NULL,NULL,NULL,NULL
364,474,184613,"라자가구 위드 레토 600 5단서랍장 fa003 서랍장, 멀바우 브라운",99000,214507655,False,28,3.0,1.0,False,라자가구,착불배송,1.0,NULL,NULL,NULL,NULL
365,475,184613,"라자가구 위드 레토 600 2단서랍장 fa001 서랍장, 멀바우 브라운",54900,214506535,False,30,4.5,8.0,False,라자가구,착불배송,5.0,NULL,NULL,NULL,NULL
366,476,184613,"스톡 300 다용도 서랍장 BSC292C, 오크",59900,1793220809,False,45,3.5,5.0,False,나무뜰,착불배송,5.0,NULL,NULL,NULL,NULL
367,478,184613,"팀버스 러버 원목 1000 와이드 서랍장(원색), 원색",122900,286501368,False,0,4.5,6.0,False,,착불배송,5.0,NULL,NULL,NULL,NULL
368,479,184613,"파란들 모모 1000 5단 와이드 서랍장, 올화이트",109000,13321286,False,58,3.5,89.0,False,파란들,착불배송,1.0,1000 x 485 x 1305mm,화이트,합성목재,NULL
369,480,184613,"팀버스 속 깊은 러버 원목 1000 와이드 광폭서랍장(착색), 착색",138900,286500743,False,0,5.0,15.0,False,,착불배송,15.0,NULL,NULL,NULL,NULL
370,481,184613,"가구데코 모네 600 2단 서랍장 FO0914, 메이플화이트",59000,252195702,False,39,5.0,14.0,False,가구데코,0,11.0,NULL,NULL,NULL,NULL
371,482,184613,"민스퍼니처 4단이동서랍 책상서랍 블랙4단서랍 서랍장, 4단이동서랍black",94000,4311336531,False,27,5.0,5.0,False,,0,5.0,NULL,NULL,NULL,NULL
372,483,184613,"솔로리빙 알렉스 600 5단 서랍장 안방 드레스룸 옷 속옷 정리 수납장 수납서랍장 서랍정리 옷정리 광폭서랍장 침실서랍 옷수납 옷정리, 멀바우그레이",120900,4882741035,False,0,4.5,3.0,False,솔로리빙,착불배송,3.0,NULL,NULL,NULL,NULL
373,485,184613,"파란들 디젠 600 5단서랍장 수납장 옷장 수납 서랍장, 메이플백",89000,237761692,False,47,4.0,3.0,False,파란들,착불배송,3.0,600 x 400 x 1167mm,화이트,합성목재,NULL
374,486,184613,"마켓비 FIHA 4.1단 서랍장, 블랙",48900,43153163,False,0,4.0,160.0,False,마켓비,0,7.0,28 x 41 x 69 cm,블랙,철제,NULL
375,487,184613,동서가구 EDF 해리6단800 서랍장 DF902461,137900,1703993000,False,37,3.5,3.0,False,동서가구,0,3.0,NULL,NULL,NULL,NULL
376,489,184613,"라이크홈즈 틈새정리 슬라이딩 싱크대 주방 욕실 다용도 수납 2단 선반 2size, 와이드형",20400,1989432764,False,36,4.0,7.0,False,,0,7.0,NULL,NULL,NULL,NULL
377,490,184613,동서가구 마스 원목삼나무 와이드 3단서랍장 DF906942,235000,1506726472,False,30,5.0,2.0,False,동서가구,0,2.0,NULL,NULL,NULL,NULL
378,491,184613,"다색 원목3단 수납장, 혼합색상",46900,1676602346,True,0,4.0,7.0,False,,0,7.0,NULL,NULL,NULL,NULL
379,492,184613,"파란들 SM 카리나 600 5단 서랍장, 화이트",49800,4889125498,False,50,2.5,2.0,False,파란들,착불배송,2.0,NULL,NULL,NULL,NULL
380,493,184613,"해해동동 퍼시픽1200옷장세트(6) 3단서랍옷장세트, 화이트",167000,26116429,False,33,4.0,13.0,False,해해동동,착불배송,8.0,(W)1220*(D)550*(H)1880mm,"화이트,핑크,블루,워시,아카시아,아카시아투톤","PB,MDF",NULL
381,494,184613,"삼익가구 프린스 800 3단 서랍장, 화이트",63900,94814771,False,28,4.0,10.0,False,삼익가구,착불배송,2.0,800x485x725,화이트,"MDF, PB, 데코시트 등",NULL
382,495,184613,"라자가구 위드 드레스룸 600 1단 서랍장 af001, 오크화이트",34900,1909932933,False,50,5.0,1.0,False,라자가구,착불배송,1.0,NULL,NULL,NULL,NULL
383,497,184613,"동서가구 스토르 속 깊은 광폭 600 4단서랍장 DF641118, 화이트",89900,1274682406,False,30,3.5,7.0,False,동서가구,착불배송,4.0,NULL,NULL,NULL,NULL
384,498,184613,"팀버애니스 모닝 400 LPM 5단 서랍장, 화이트",54900,1179499972,False,0,4.5,2.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL
385,499,184613,"[로쏘] 점보 대용량 3단서랍장(900*500*790mm), 색상:화이트",128150,129135422,False,5,5.0,5.0,False,로쏘,0,4.0,NULL,NULL,NULL,NULL
386,500,184613,"팬물산 오동나무 3단 서랍장, 그레이",47980,237732539,True,5,3.0,50.0,False,팬물산,0,23.0,600 x 330 x 525mm,그레이,NULL,NULL
387,501,184613,"동서가구 올리브 화이트800 3단서랍장 DF630218, 화이트",89000,187483375,False,0,4.5,28.0,False,동서가구,착불배송,12.0,NULL,NULL,NULL,NULL
388,503,184613,"라자가구 오브 에일린 1200 와이드 서랍장 AP0130, 오크화이트",129000,130217799,False,47,4.0,21.0,False,라자가구,0,8.0,NULL,멀티(혼합)컬러,MDF,모던/심플
389,504,184613,"[모던바로크가구] [모던바로크] W New그루) 원목 특대형 900 5단서랍장 / 전국착불, 색상:내추럴",242250,4506154754,False,13,5.0,1.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL
390,505,184613,"제우스가구 택배 트랜드 600오픈낮은 서랍장, 매플화이트",31760,2343072,True,0,4.0,203.0,False,,0,27.0,600*400*545(mm),베이지,합성목재,NULL
391,508,184613,"레모린 심플 4단 와이드 서랍장 1200, 화이트",111800,2305506716,False,0,,,False,,착불배송,,NULL,NULL,NULL,NULL
392,509,184613,"캐비넷 가로 2도어 서랍장, 다크그레이",70100,4622430953,False,0,4.0,1.0,False,오키멧,"7,000",1.0,NULL,NULL,NULL,NULL
393,510,184613,"조은세상 5단 서랍장, 아카시아백",42900,1937390715,True,0,4.0,6.0,False,조은세상,0,6.0,NULL,NULL,NULL,NULL
394,512,184613,"신라목재 1225 서랍장 장식장 tv대 나비장 고가구 금박 은박 골드블랙 원목 드레스장 협탁 수납 콘솔 클래식 엔틱 빈티지 인테리어, B.협탁",247000,1445501397,False,0,4.5,9.0,False,,0,8.0,NULL,NULL,NULL,NULL
395,513,184613,"[한샘몰X심플라이프] 아즈 1200 3단 와이드 서랍장, 그레이 (A)",197900,4874886141,False,34,,,False,한샘,0,,NULL,NULL,NULL,NULL
396,514,184613,"팀버애니스 모닝 600 LPM 5단 서랍장, 오크화이트",68900,85036411,False,0,5.0,2.0,False,,착불배송,1.0,NULL,NULL,NULL,NULL
397,515,184613,"마켓비 OFFICY 2.2단 서랍장, 화이트(0124.8228)",42190,4774789557,False,3,5.0,1.0,False,마켓비,0,1.0,NULL,NULL,NULL,NULL
398,516,184613,"보네르스토리 미니서랍장 책상정리함, 2단서랍장네츄럴",42000,3321936,False,0,4.0,16.0,False,,0,3.0,W32.2*D20*H19.5CM,베이지,원목,NULL
399,517,184613,"데코라인 센트 서랍장, 왕 와이드서랍장",319000,112589672,False,13,4.5,111.0,False,데코라인,착불배송,46.0,NULL,NULL,NULL,내추럴
400,518,184613,"라자가구 위드 클래식 와이드 서랍장 jy038, 화이트",125000,223306033,False,30,4.5,3.0,False,라자가구,착불배송,3.0,NULL,NULL,NULL,NULL
401,519,184613,"[파란들] 라인그레이 5단 서랍장 600, 상세 설명 참조",65550,114454146,False,23,3.0,4.0,False,파란들,0,4.0,NULL,NULL,NULL,NULL
402,522,184613,"보루네오하우스 프라임 존 빅 1000 6단 서랍장 SW0115 착불, 오크화이트",199000,40466779,False,50,3.5,18.0,False,보루네오하우스,착불배송,4.0,NULL,멀티(혼합)컬러,MDF,NULL
403,524,184613,"팬물산 린넨 와이드 3단 서랍장, 혼합색상",47440,9383538,True,40,4.0,507.0,False,팬물산,0,103.0,600 x 295 x 730 mm,멀티(혼합)컬러,패브릭,NULL
404,525,184613,"동서가구 착불 피츠 엘 드레스룸 600 4단 서랍장 DF917426, 내추럴화이트",58900,1653833024,False,28,4.0,5.0,False,동서가구,착불배송,5.0,NULL,NULL,NULL,NULL
405,526,184613,"[데코라인] 리베 속깊은 2단 와이드서랍장, 색상:아이보리",91200,2086997465,False,49,5.0,2.0,False,데코라인,0,2.0,NULL,NULL,NULL,NULL
406,527,184613,"잉글랜더 패런트 멀바우 1200 6단 와이드 서랍장, 멀바우브라운",119000,140001291,False,40,4.0,82.0,False,잉글랜더,착불배송,21.0,NULL,NULL,NULL,내추럴
407,528,184613,"각시방가구 슬림2 600 3단 서랍장, 화이트",33900,1413345703,False,0,5.0,2.0,False,,착불배송,2.0,NULL,NULL,NULL,NULL
408,529,184613,"라자가구 위드 클래식 5단 서랍장 jy037, 화이트",105000,223224828,False,33,4.5,3.0,False,라자가구,착불배송,3.0,NULL,NULL,NULL,NULL
409,532,184613,"데코라인 픽스 800 3단 서랍장, 오크화이트",103000,178643413,False,40,4.5,5.0,False,데코라인,0,3.0,NULL,NULL,NULL,NULL
410,533,184613,"[삼익가구]조이 6단 초대형 서랍장 1020, 내츄럴오크",104900,1262333215,False,47,3.5,24.0,False,삼익가구,착불배송,23.0,NULL,NULL,NULL,NULL
411,534,184613,"리바트 프레임 드레스룸 아일랜드장, 화이트",262360,65523831,False,40,4.5,8.0,False,리바트,0,5.0,NULL,NULL,NULL,NULL
412,535,184613,"파란들 디센트 800 5단 수납장 수납 서랍장, 그레이",94500,92170109,False,55,3.5,84.0,False,파란들,착불배송,7.0,800,그레이,합성목재,NULL
413,536,184613,"삼익가구 [삼익가구]타파스 5단 초대형 광폭 서랍장 1000 서랍/수납장>>서랍장, 화이트",144900,201087967,False,44,3.5,12.0,False,삼익가구,착불배송,1.0,NULL,NULL,NULL,NULL
414,537,184613,"공감스토어 좁은 공간 틈새 이동식 수납장 10cm 12.5cm 17cm 서랍장, 10cm 5단",29900,2172675866,False,0,4.5,2.0,False,,"3,000",2.0,NULL,NULL,NULL,NULL
415,538,184613,"데코라인 아델 830 5단서랍장 서랍/수납장>>서랍장, 단품",109000,288495329,False,58,4.5,4.0,False,데코라인,착불배송,4.0,NULL,NULL,NULL,NULL
416,539,184613,"가온리빙 딤플티 미니 500 서랍장, 500 4단 서랍장(고무나무 화이트)",104900,1667124464,False,0,4.5,9.0,False,가온리빙,착불배송,9.0,NULL,NULL,NULL,모던/심플
417,540,184613,"부착식 슬라이딩 미니서랍 데스크 틈새 수납장 서랍정리함 테이블서랍 다용도 하단 서랍, 소",4200,2012950137,False,0,4.5,15.0,False,,"3,000",15.0,NULL,NULL,NULL,NULL
418,542,184613,"방친구 애니스 1200 3단 서랍장, 화이트",69800,1936226,False,0,4.0,12.0,False,방친구,착불배송,2.0,NULL,NULL,NULL,NULL
419,544,184613,"이정가구 레오800 2단 서랍장, 월낫",53500,102378461,True,3,4.0,106.0,False,,0,45.0,NULL,NULL,NULL,NULL
420,545,184613,"미자크 화이트 3단서랍장 / 수납장 틈새 미니 800, 화이트 3단서랍장(화이트/빗살)",79900,4801672,False,5,4.0,15.0,False,,착불배송,6.0,80×46×76cm,NULL,PB + MDF,NULL
421,546,184613,"벨리카가구 블리스 3단 5단 서랍장, 블리스 5단 800 서랍장_그레이",140900,269411198,False,0,5.0,6.0,False,벨리카가구,착불배송,5.0,NULL,그레이,NULL,NULL
422,547,184613,"룸앤홈 베스타 4칸 서랍장, 내추럴 + 아이보리",29660,19417847,True,25,4.0,100.0,False,룸앤홈,0,13.0,NULL,멀티(혼합)컬러,MDF + 철제 + 도자기,NULL
423,548,184613,"한샘 샘베딩 스테디 서랍장 5단 800 (3종 택1), 샘베딩 스테디 서랍장 5단 800 (3종/택1)A형: 화이트(A)",196000,77837628,False,20,4.0,8.0,False,한샘,0,1.0,NULL,NULL,NULL,NULL
424,549,184613,"데코라인 도브 6칸서랍장, 단품",158000,104478607,False,53,4.0,9.0,False,데코라인,착불배송,6.0,120*40*84.5,그레이,합성목재,NULL
425,550,184613,"파란들 디망쉬 3단 와이드 서랍장 1200, 화이트",125400,2345115333,False,5,4.5,2.0,False,파란들,0,2.0,NULL,NULL,NULL,NULL
426,551,184613,"[보루네오 하우스] [보루네오하우스] 아르메 테디업W 1200 빅와이드 3단 서랍장, 색상:화이트+오크",196280,37015315,False,0,4.5,113.0,False,보루네오하우스,0,5.0,NULL,NULL,NULL,모던/심플
427,552,184613,"다색 원목 4단 수납장, 혼합색상",57900,1674738994,True,0,3.0,6.0,False,,0,6.0,NULL,NULL,NULL,NULL
428,553,184613,"또또가구 보보-서랍장 서랍장(화이트오크), 보보-양3단와이드서랍장-(화이트오크)",86700,2286372744,False,26,5.0,3.0,False,,착불배송,3.0,NULL,NULL,NULL,북유럽
429,554,184613,"제인 속깊은 5단 서랍장 풀세트 1800, 그레이화이트",453800,294909647,False,0,5.0,2.0,False,티에스퍼니처,착불배송,1.0,NULL,NULL,NULL,NULL
430,555,184613,"파란들 리프 800 5단 서랍장 ch, 오크화이트",82900,81901738,False,0,4.5,7.0,False,파란들,착불배송,3.0,NULL,NULL,NULL,NULL
431,556,184613,"로반스 3단 서랍장, 2) 마케일 3단 서랍장 / 화이트",51900,48512254,False,0,4.0,51.0,False,,착불배송,3.0,300 X 544 X 695,화이트,합성목재,NULL
432,557,184613,"국민서랍 철제서랍장 깊은3단 학생서랍 철제서랍, 다크그레이",47990,215517089,False,0,5.0,11.0,False,마켓비,0,4.0,NULL,NULL,NULL,NULL
