product_id,ratings,reg_date,article_headline,article_content,help_count,is_photo_review
62744755,1,2021.05.02,,,0,False
62744755,1,2021.02.07,최악,"와 진짜 세번 주문했는데 세번다 박살나서오네요 ㅡㅡ
이건 배송문제도 있는데 애초에 검수 관리가 안되는듯
쿠팡에서 리뷰 처음 남기네 ㅡㅡ",1,False
62744755,1,2020.12.21,,,0,False
62744755,1,2020.12.14,,"사진처럼 풀려 있어서 십자드라이버로 돌렸네요..
마감은 많이 날카롭네요 손베일것같아요
아이들방에 둘라고 산건데요",0,False
62744755,1,2020.10.21,,,0,False
62744755,1,2020.09.23,,"배송...포장이 비닐이던데;; 아무리 뽁뽁이 한번 해준다지만
나무소재라 막 다루면 깨지거나 금가지 않을까요...ㅡㅡ

그래도 다행인건 옷 걸고 하는데 불편함 없이 쓰고 있습니다~",1,False
62744755,1,2020.02.04,,ㅜㅜ,0,False
62744755,1,2020.01.12,옷걸이가 한쪽이부러져서왔어요ㅜㅜ,,0,False
62744755,1,2019.12.31,,"포장 및 배송상태 최악입니다.
가공품을 박스없이 에어캡도 아닌
단순 비닐로 포장하여 배송하는건 아닌것 같습니다.
내용물 훼손은 당연한 결과인듯합니다.

교환 신청했고, 교환품 동일 상태시 반품신청 예정입니다.",1,False
62744755,1,2019.11.22,금이가있어요 귀찮아서 그냥씁니다,금이가있네요,1,False
62744755,1,2019.09.15,고리가 중앙이 아님 벽에 어떻게 거라고...,,0,False
62744755,1,2019.01.14,,"아무리 싸구리지만 짤라져서오고 교환요청햇어여
아 짜증나 사진첨부도 안되네",1,False
62744755,2,2021.03.17,그냥저냥입니다,"튼튼해보이지 않고 나무재질도 싸구려 나무느낌이 너무나요.
표면도 부드럽지않아요.
일단 급한대로 벽에 걸어 사용하긴 하지만
실물을 봣다면 이가격에 살만한 제품은 아닌듯합니다.",0,False
62744755,2,2020.02.19,,이런게 왔네요,1,False
62744755,2,2020.02.06,,,0,False
62744755,2,2020.01.13,,,0,False
62744755,2,2019.12.27,그저 그럼,,0,False
62744755,2,2019.06.22,,,0,False
62744755,2,2018.07.08,,,0,False
62744755,3,2021.04.06,,,0,False
62744755,3,2021.03.13,,,0,False
62744755,3,2021.03.09,,,0,False
62744755,3,2021.03.07,,,0,False
62744755,3,2020.11.09,,,0,False
62744755,3,2020.09.07,고정못은 안주나요~?><;;;;,,0,False
62744755,3,2020.07.07,,"바지걸라고 구매했는데 구멍에 안들어가요...
튼튼해보여서 오래쓰겠네요~",0,False
62744755,3,2020.04.22,,다른 상품과 직접 비교할 수 없으니 가격만 보면 비싼 것 같다.,0,False
62744755,3,2020.03.30,교환요청... 파손이 있는건 아니지 =_ㅠ,,0,False
62744755,3,2020.03.09,살짝 흠집이있네요 옮기실때 부딛치신듯,,0,False
62744755,3,2020.01.03,,생각한 제품 딱 그제품입니다.,0,False
62744755,3,2019.12.18,,생각보다 크네요.... 너무 큰거같어여,0,False
62744755,3,2019.12.17,,,0,False
62744755,3,2019.11.06,,,0,False
62744755,3,2019.09.20,,거는 부분이 부셔져서 왔네요... 배송중 문제라 생각듭니다. 작은 내용물인데 큰박스를 사용해서 그런 것 같습니다. 에어백같은 걸 넣어주면 다른분들에게 배송 할 때 이상없을거라 생각듭니다.,3,False
62744755,3,2019.04.11,점퍼걸어도안떨어지고튼튼합니다,튼튼하고아주좋은데좀거칠어여,0,False
62744755,3,2019.03.03,,좋아요~,0,False
62744755,3,2019.02.15,,"생각보다 튼튼하고 크기가 커서 좋네요.
옷을 여러벌 걸어도 걱정없겠어요.
다만 둥근 부분이 마감처리가 잘 안되어 있어서
까실거리고 나무가 튀어나와서 사포같은걸로 살짝 밀었어요..",1,False
62744755,3,2019.01.06,,조아요.배송 굿,0,False
62744755,3,2018.10.30,튼튼해요.,튼튼하네요.,0,False
62744755,3,2018.08.25,,,0,False
62744755,4,2021.05.26,,,0,False
62744755,4,2021.04.25,,,0,False
62744755,4,2021.04.23,,,0,False
62744755,4,2021.04.18,,,0,False
62744755,4,2021.04.02,,,0,False
62744755,4,2021.03.09,,,0,False
62744755,4,2021.03.04,튼튼하고 옷이 잘거려요 감사요,,0,False
62744755,4,2021.03.03,,"상품은 깨끗한걸로 잘받았습니다.
상품평에 안좋은 물건이 왔다고해서
망설이다가 샀거던요
좋은 상품 보내줘서 감사합니다.",0,False
62744755,4,2021.02.09,,,0,False
62744755,4,2021.02.08,,,0,False
62744755,4,2021.02.07,,,0,False
62744755,4,2021.01.30,,,0,False
62744755,4,2021.01.14,튼튼해서 좋아요,아이방에 설치했는데 큼믹하고 튼튼해서 좋아요,0,False
62744755,4,2021.01.03,,괜찮습니다,0,False
62744755,4,2020.12.22,,,0,False
62744755,4,2020.12.20,,,0,False
62744755,4,2020.12.08,,,0,False
62744755,4,2020.11.23,,,0,False
62744755,4,2020.11.15,,,0,False
62744755,4,2020.10.13,딱 좋습니다 좋아요,"가성비면 뿐 아니라, 실용적인 면에서도 좋습니다",0,False
62744755,4,2020.08.07,,,0,False
62744755,4,2020.07.09,,,0,False
62744755,4,2020.06.16,,,0,False
62744755,4,2020.05.15,,,0,False
62744755,4,2020.05.06,가격대비 깨끗한게 쾐찬네요,,0,False
62744755,4,2020.04.16,튼튼해요,좋습니다.,0,False
62744755,4,2020.04.09,,,0,False
62744755,4,2020.04.09,깔끔하고 좋음,,0,False
62744755,4,2020.04.07,,,0,False
62744755,4,2020.04.04,,,0,False
62744755,4,2020.03.28,좋네요,좋네요,0,False
62744755,4,2020.03.20,튼튼하고 단단합니다.,좁은 공간에 자취방에서 쓰려고 구입했어요. 좋습니다.,1,False
62744755,4,2020.03.18,,튼튼해보이고 깔끔해요~^^,0,False
62744755,4,2020.03.09,,가성비는 괜찮음.,0,False
62744755,4,2020.03.09,조절해서 쓰기 좋아요,"큼직하고 원하는만큼 옆으로 좍좍 늘릴수 있어서 좋아요.
걸수 있는 후크도 많구요.

다만 못을 박아야 해서 못을 박을수 있는지 확인해야 할듯
자체 무게도 그렇고 못없이 매달기는 불안할 것 같아요",1,False
62744755,4,2020.03.03,,,0,False
62744755,4,2020.02.18,,,0,False
62744755,4,2020.02.18,,,0,False
62744755,4,2020.02.17,,,0,False
62744755,4,2020.02.07,,,0,False
62744755,4,2020.02.02,,,0,False
62744755,4,2020.01.09,굿,,0,False
62744755,4,2019.10.18,생각외로 크더라구요 ㅎㅎ 옷은 안빠지고 잘 걸려요,,0,False
62744755,4,2019.09.29,,,0,False
62744755,4,2019.07.06,좋아요,단단하고 좋아요,0,False
62744755,4,2019.06.09,,,0,False
62744755,4,2019.06.05,,,0,False
62744755,4,2019.05.16,,여러가지 정리가 잘되네요. 사이즈도 크고 좋습니다,1,False
62744755,4,2019.04.22,,나름 튼튼해 보이고촣으네요,0,False
62744755,4,2019.04.03,,크기도 적당하고 입던 옷 대충 걸어놓기 좋아요,0,False
62744755,4,2019.02.19,재구매 의사 있어요.,"너무 큰 상자에 와서 놀랐어요.
제가 제품 주문 잘못한 줄 알았네요.
무거운 겨울옷 가방 많이 걸어놨는데 튼튼하네요.",0,False
62744755,4,2019.02.18,,가격대비 그냥저냥 씋만~~,0,False
62744755,4,2019.02.12,,잘도착했습니다,0,False
62744755,4,2019.02.05,,,0,False
62744755,4,2019.01.18,,,0,False
62744755,4,2019.01.14,고맙습니다,"사용해보니 넘 좋아요
설치하기도 좋구요",0,False
62744755,4,2019.01.04,,,0,False
62744755,4,2018.11.28,,,0,False
62744755,4,2018.10.12,,,0,False
62744755,4,2018.08.17,,부부모자랑 아기모자 걸이용으로 구매했는데 튼튼하고 정리해놓으니 깔끔해서 만족해요~,1,False
62744755,4,2018.05.22,,,0,False
62744755,4,2018.05.02,,,0,False
62744755,5,2021.05.28,,,0,False
62744755,5,2021.05.26,,,0,False
62744755,5,2021.05.26,,,0,False
62744755,5,2021.05.25,이것저것 의자에 걸지마시고 여기에 착하고 거세요,집이 좁아서 행거 놓기도 애매하고 한두번 입은거 의자에 나날이 쌓여가다 고전이 최고다 싶어 예전에 어릴때 생각 떠올리면 검색 결과 발견한 이 제품. 그냥 막 걸어놓기 넘 좋아요. 동그라미도 커서 안떨어지고 겹쳐놔도 여러개가 착착 ~! 가격도 만족 퀄리티도 만족 ~!!짱이에용,0,False
62744755,5,2021.05.23,,,0,False
