,from selenium import webdriver ,rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list,count
0,from selenium.webdriver.common.desired_capabilities import DesiredCapabilities,,,,,,,,,,,,,,,,
65,,1.0,434951.0,"코멧 코팅 논슬립 옷걸이, 그레이, 20개",9110.0,256738242.0,https://www.coupang.com/vp/products/256738242?itemId=806357796&vendorItemId=5049005600&sourceType=CATEGORY&categoryId=434851,True,0.0,5.0,6865.0,False,코멧,0.0,"['논슬립여부: 논슬립', '묶음 수량: 20개', '재질: PVC', '나시끈걸이 포함여부: 나시끈걸이 포함', '타이/목도리걸이 포함여부: 타이/목도리걸이 포함', '쿠팡상품번호: 256738242 - 806357796']",[],5045.0
66,,2.0,434951.0,"데코즈인 하트 논슬립 옷걸이, 그린, 오렌지, 100개",15890.0,143548748.0,https://www.coupang.com/vp/products/143548748?itemId=416910660&vendorItemId=3006849915&sourceType=CATEGORY&categoryId=434851,True,9.0,4.5,21536.0,False,,0.0,"['논슬립여부: 논슬립', '묶음 수량: 100개', '재질: 폴리프로필렌(PP)', '목늘어남 방지기능: 목늘어남 방지', '나시끈걸이 포함여부: 나시끈걸이 포함', '쿠팡상품번호: 143548748 - 416910660']",[],3868.0
67,,3.0,434951.0,"코멧 홈 논슬립 코팅 회전형 치마바지걸이, 20개입",12930.0,1500049935.0,https://www.coupang.com/vp/products/1500049935?itemId=2575884019&vendorItemId=70568169106&sourceType=CATEGORY&categoryId=434851,True,32.0,4.5,2128.0,False,코멧,0.0,"['논슬립여부: 논슬립', '묶음 수량: 20개', '재질: PVC', '옷고리 회전여부: 옷고리 회전가능', '색상계열: 실버계열', '쿠팡상품번호: 1500049935 - 2575884019']",[],2078.0
68,,4.0,434951.0,"네이쳐리빙 논슬립 코팅 1단 바지걸이, 네이비, 40개입",21570.0,505336.0,https://www.coupang.com/vp/products/505336?itemId=235447967&vendorItemId=3577024220&sourceType=CATEGORY&categoryId=434851,True,17.0,4.5,21713.0,False,네이쳐리빙,0.0,"['논슬립여부: 논슬립', '묶음 수량: 40개', '재질: PVC', '타이/목도리걸이 포함여부: 타이/목도리걸이 포함', '색상계열: 네이비계열', '쿠팡상품번호: 505336 - 235447967']",[],6308.0
69,,5.0,434951.0,"고리회전 논슬립 옷걸이, 화이트, 30개",7340.0,1444900970.0,https://www.coupang.com/vp/products/1444900970?itemId=2490045253&vendorItemId=70483261987&sourceType=CATEGORY&categoryId=434851,True,17.0,4.5,2585.0,False,,0.0,"['논슬립여부: 논슬립', '색상계열: 화이트계열', '종류: 셔츠/상의', '옷고리 회전여부: 옷고리 회전가능', '나시끈걸이 포함여부: 나시끈걸이 포함', '쿠팡상품번호: 1444900970 - 2490045253']",[],2537.0
70,,6.0,434951.0,"코멧 논슬립 바지걸이, 그레이, 40개입",18990.0,194490262.0,https://www.coupang.com/vp/products/194490262?itemId=557886053&vendorItemId=4465550438&sourceType=CATEGORY&categoryId=434851,True,26.0,5.0,2126.0,False,코멧,0.0,"['논슬립여부: 논슬립', '재질: PVC', '색상계열: 그레이계열', '종류: 바지/치마', '타이/목도리걸이 포함여부: 타이/목도리걸이 포함', '쿠팡상품번호: 194490262 - 557886053']",[],1586.0
71,,7.0,434951.0,"코멧 홈 벨벳 논슬립 옷걸이, 그레이, 50개입",14240.0,175597353.0,https://www.coupang.com/vp/products/175597353?itemId=502160302&vendorItemId=4281694688&sourceType=CATEGORY&categoryId=434851,True,35.0,4.5,2911.0,False,코멧,0.0,"['논슬립여부: 논슬립', '묶음 수량: 50개', '재질: 벨벳', '나시끈걸이 포함여부: 나시끈걸이 포함', '타이/목도리걸이 포함여부: 타이/목도리걸이 포함', '쿠팡상품번호: 175597353 - 502160302']",[],1388.0
72,,8.0,434951.0,"아임홈 리빙 논슬립 회전형 지니 옷걸이, 그레이, 50개입",19900.0,201024286.0,https://www.coupang.com/vp/products/201024286?itemId=585485546&vendorItemId=71681019729&sourceType=CATEGORY&categoryId=434851,False,0.0,4.5,2544.0,False,,0.0,"['논슬립여부: 논슬립', '묶음 수량: 50개', '재질: 플라스틱', '나시끈걸이 포함여부: 나시끈걸이 포함', '타이/목도리걸이 포함여부: 타이/목도리걸이 포함', '쿠팡상품번호: 201024286 - 585485546']",[],1983.0
74,,10.0,434951.0,"몬스터클리어후크 마스크 액자 모자 벽 후크, 5개",8730.0,2196705493.0,https://www.coupang.com/vp/products/2196705493?itemId=3737855609&vendorItemId=71723036014&sourceType=CATEGORY&categoryId=434851,True,0.0,5.0,238.0,False,,0.0,['쿠팡상품번호: 2196705493 - 3737855609'],[],241.0
75,,11.0,434951.0,"모나코올리브 초강력 접착걸이 흡짱 매직후크 오리지널, 10개",2900.0,42042521.0,https://www.coupang.com/vp/products/42042521?itemId=152783580&vendorItemId=70778646121&sourceType=CATEGORY&categoryId=434851,True,0.0,4.5,1326.0,False,모나코올리브,0.0,"['액자걸이 유무: 액자걸이 포함', '쿠팡상품번호: 42042521 - 152783580']",[],1329.0
76,,12.0,434951.0,"올리빙 나무 스탠드 옷걸이, 나무 화이트",10500.0,112040.0,https://www.coupang.com/vp/products/112040?itemId=238463&vendorItemId=3000728439&sourceType=CATEGORY&categoryId=434851,True,56.0,4.0,10686.0,False,올리빙,0.0,"['사이즈: 170 x 35 cm', '재질: 철제', '색상계열: 화이트계열', '높이: 170cm', '인테리어 컨셉: 모던/심플', '쿠팡상품번호: 112040 - 238463']",[],2514.0
77,,13.0,434951.0,"코멧 홈 논슬립 코팅 1단 바지걸이, 그레이, 20개입",10780.0,4564835984.0,https://www.coupang.com/vp/products/4564835984?itemId=5566969652&vendorItemId=72866333757&sourceType=CATEGORY&categoryId=434851,True,27.0,5.0,387.0,False,코멧,0.0,"['색상계열: 그레이계열', '종류: 바지/치마', '논슬립여부: 논슬립', '나시끈걸이 포함여부: 나시끈걸이 포함', '재질: PVC', '쿠팡상품번호: 4564835984 - 5566969652']",[],391.0
78,,14.0,434951.0,"코멧 강력한 투명접착식 후크걸이, 20개",5800.0,4698261971.0,https://www.coupang.com/vp/products/4698261971?itemId=5914160387&vendorItemId=73212223489&sourceType=CATEGORY&categoryId=434851,True,41.0,4.0,299.0,False,코멧,0.0,['쿠팡상품번호: 4698261971 - 5914160387'],[],299.0
79,,15.0,434951.0,"코멧 홈 우드볼 도어행거, 10구, 혼합색상",8950.0,1353865690.0,https://www.coupang.com/vp/products/1353865690?itemId=2382416088&vendorItemId=70377905159&sourceType=CATEGORY&categoryId=434851,True,35.0,4.5,2160.0,False,코멧,0.0,"['재질: 강철/철제', '묶음 수량: 1개', '쿠팡상품번호: 1353865690 - 2382416088']",[],2037.0
80,,16.0,434951.0,"코멧 논슬립 옷걸이, 그레이, 50p",10270.0,4550226801.0,https://www.coupang.com/vp/products/4550226801?itemId=5522292057&vendorItemId=72821750102&sourceType=CATEGORY&categoryId=434851,True,31.0,4.5,390.0,False,코멧,0.0,"['논슬립여부: 논슬립', '나시끈걸이 포함여부: 나시끈걸이 포함', '형태: 옷걸이형', '묶음 수량: 50개', '종류: 셔츠/상의', '쿠팡상품번호: 4550226801 - 5522292057']",[],391.0
82,,18.0,434951.0,"꼭꼬핀 U자형 10개 + 일자 U자 3개 랜덤발송, 1세트",8800.0,864635.0,https://www.coupang.com/vp/products/864635?itemId=3466487&vendorItemId=3004059272&sourceType=CATEGORY&categoryId=434851,True,43.0,4.5,4098.0,False,꼭꼬핀,0.0,"['구성품: u자형10p + 랜덤 3p', '형태: 일자형 + U자형', '재질: ABS + 강철', '색상계열: 화이트계열', '걸이 개수: 13개', '쿠팡상품번호: 864635 - 3466487']",[],998.0
83,,19.0,434951.0,"리벤스 프리미엄 논슬립 옷걸이, 화이트, 100개",18800.0,152992662.0,https://www.coupang.com/vp/products/152992662?itemId=491854044&vendorItemId=4245863928&sourceType=CATEGORY&categoryId=434851,True,16.0,4.5,2129.0,False,리벤스,0.0,"['논슬립여부: 논슬립', '묶음 수량: 100개', '재질: 폴리프로필렌(PP)', '목늘어남 방지기능: 목늘어남 방지', '나시끈걸이 포함여부: 나시끈걸이 포함', '쿠팡상품번호: 152992662 - 491854044']",[],991.0
84,,20.0,434951.0,"레몬아트 꼭꼬핀 일자형 10개 + 랜덤 3개, 1세트",6900.0,833637.0,https://www.coupang.com/vp/products/833637?itemId=3285005&vendorItemId=3004051090&sourceType=CATEGORY&categoryId=434851,True,55.0,4.5,7737.0,False,꼭꼬핀,0.0,"['구성품: 일자형 10개 + 랜덤 3개', '형태: 일자형 + U자형', '쿠팡상품번호: 833637 - 3285005']",[],730.0
85,,21.0,434951.0,"아임홈 베이직 튼튼 논슬립 옷걸이, 그린, 50개입",10500.0,159052965.0,https://www.coupang.com/vp/products/159052965?itemId=456951914&vendorItemId=4133562979&sourceType=CATEGORY&categoryId=434851,True,22.0,4.5,3984.0,False,아임홈리빙,0.0,"['논슬립여부: 논슬립', '묶음 수량: 50개', '재질: 플라스틱', '목늘어남 방지기능: 목늘어남 방지', '나시끈걸이 포함여부: 나시끈걸이 포함', '쿠팡상품번호: 159052965 - 456951914']",[],2303.0
86,,22.0,434951.0,"꼭꼬핀 벽지핀 일자형 3p + U자형 3p 세트, 화이트, 1세트",4730.0,1704519451.0,https://www.coupang.com/vp/products/1704519451?itemId=2900660806&vendorItemId=70889621055&sourceType=CATEGORY&categoryId=434851,True,0.0,5.0,545.0,False,꼭꼬핀,0.0,['쿠팡상품번호: 1704519451 - 2900660806'],[],549.0
87,,23.0,434951.0,"도도 자국방지 바지걸이, 블랙, 20개입",14910.0,187366259.0,https://www.coupang.com/vp/products/187366259?itemId=535481797&vendorItemId=4397220047&sourceType=CATEGORY&categoryId=434851,True,0.0,4.5,577.0,False,도도,0.0,"['색상계열: 블랙계열', '종류: 바지/치마', '재질: 플라스틱', '옷고리 회전여부: 옷고리 회전가능', '묶음 수량: 20개', '쿠팡상품번호: 187366259 - 535481797']",[],477.0
88,,24.0,434951.0,"리벤스 코팅 논슬립 바지걸이, 네이비, 20개입",10670.0,19174402.0,https://www.coupang.com/vp/products/19174402?itemId=441247828&vendorItemId=4093293829&sourceType=CATEGORY&categoryId=434851,True,22.0,4.5,2573.0,False,리벤스,0.0,"['논슬립여부: 논슬립', '묶음 수량: 20개', '재질: PVC', '타이/목도리걸이 포함여부: 타이/목도리걸이 포함', '색상계열: 네이비계열', '쿠팡상품번호: 19174402 - 441247828']",[],1290.0
89,,25.0,434951.0,"프리본 액자걸이 네못 벽지핀, 혼합색상, 10개",7630.0,1771761486.0,https://www.coupang.com/vp/products/1771761486?itemId=3016778880&vendorItemId=71004952093&sourceType=CATEGORY&categoryId=434851,True,0.0,4.5,273.0,False,,0.0,['쿠팡상품번호: 1771761486 - 3016778880'],[],274.0
90,,26.0,434951.0,"해피홈 유아 논슬립 옷걸이 아동옷걸이, 화이트민트, 50개입",12350.0,6150495.0,https://www.coupang.com/vp/products/6150495?itemId=22416729&vendorItemId=3032767135&sourceType=CATEGORY&categoryId=434851,True,17.0,4.5,2964.0,False,해피홈,0.0,"['논슬립여부: 논슬립', '묶음 수량: 50개', '재질: 폴리프로필렌(PP)', '목늘어남 방지기능: 목늘어남 방지', '나시끈걸이 포함여부: 나시끈걸이 포함', '쿠팡상품번호: 6150495 - 22416729']",[],445.0
91,,27.0,434951.0,"글라스터 훅세트, 화이트, 3개입",6480.0,673053.0,https://www.coupang.com/vp/products/673053?itemId=2416429&vendorItemId=3002541578&sourceType=CATEGORY&categoryId=434851,True,0.0,4.5,2716.0,False,글라스터,0.0,"['재질: 플라스틱', '색상계열: 화이트계열', '쿠팡상품번호: 673053 - 2416429']",[],717.0
93,,29.0,434951.0,"아이메이트 다용도 S자걸이 소형, 10개입",5200.0,214130308.0,https://www.coupang.com/vp/products/214130308?itemId=651519118&vendorItemId=4691646065&sourceType=CATEGORY&categoryId=434851,True,0.0,4.5,346.0,False,아이메이트,0.0,['쿠팡상품번호: 214130308 - 651519118'],[],257.0
94,,30.0,434951.0,"미미스토리 스테인레스 후크 집게고리, 10개입",2350.0,80277497.0,https://www.coupang.com/vp/products/80277497?itemId=256777973&vendorItemId=3624557642&sourceType=CATEGORY&categoryId=434851,True,10.0,4.5,2216.0,False,,0.0,"['재질: 스테인리스', '종류: 속옷/양말', '쿠팡상품번호: 80277497 - 256777973']",[],628.0
95,,31.0,434951.0,"코멧 홈 논슬립 회전형 옷걸이, 그레이, 30개입",13110.0,4564836020.0,https://www.coupang.com/vp/products/4564836020?itemId=5566969740&vendorItemId=72866333835&sourceType=CATEGORY&categoryId=434851,True,12.0,5.0,292.0,False,코멧,0.0,"['논슬립여부: 논슬립', '묶음 수량: 30개', '재질: ABS', '나시끈걸이 포함여부: 나시끈걸이 포함', '타이/목도리걸이 포함여부: 타이/목도리걸이 포함', '쿠팡상품번호: 4564836020 - 5566969740']",[],294.0
97,,33.0,434951.0,"클린라이프 논슬립 슬림 옷걸이, 50개입",8900.0,239664518.0,https://www.coupang.com/vp/products/239664518?itemId=762389468&vendorItemId=4922983425&sourceType=CATEGORY&categoryId=434851,True,10.0,4.5,663.0,False,,0.0,"['논슬립여부: 논슬립', '종류: 셔츠/상의', '재질: 폴리프로필렌(PP)', '묶음 수량: 50개', '형태: 옷걸이형', '쿠팡상품번호: 239664518 - 762389468']",[],467.0
99,,35.0,434951.0,"레몬아트 꼭꼬핀 벽지핀 일자형 4p, 화이트, 1세트",4600.0,1704537671.0,https://www.coupang.com/vp/products/1704537671?itemId=2900693515&vendorItemId=70889620987&sourceType=CATEGORY&categoryId=434851,True,0.0,5.0,231.0,False,,0.0,['쿠팡상품번호: 1704537671 - 2900693515'],[],232.0
100,,36.0,434951.0,"코멧 코팅 논슬립 키즈 옷걸이, 그레이, 20개",8610.0,336465535.0,https://www.coupang.com/vp/products/336465535?itemId=1073330845&vendorItemId=5565470760&sourceType=CATEGORY&categoryId=434851,True,13.0,5.0,475.0,False,코멧,0.0,"['논슬립여부: 논슬립', '나시끈걸이 포함여부: 나시끈걸이 포함', '색상계열: 그레이계열', '종류: 유아동의류', '재질: PVC', '쿠팡상품번호: 336465535 - 1073330845']",[],330.0
103,,39.0,434951.0,"네이쳐리빙 논슬립 코팅 옷걸이, 네이비, 30개",16190.0,1546325456.0,https://www.coupang.com/vp/products/1546325456?itemId=525522392&vendorItemId=4363614861&sourceType=CATEGORY&categoryId=434851,True,32.0,4.5,8895.0,False,네이쳐리빙,0.0,"['논슬립여부: 논슬립', '색상계열: 네이비계열', '종류: 셔츠/상의', '재질: PVC', '나시끈걸이 포함여부: 나시끈걸이 포함', '쿠팡상품번호: 1546325456 - 525522392']",[],1223.0
104,,40.0,434951.0,"더리빙 다용도 스테인레스 후크, 스틸, 8개입",5100.0,234275986.0,https://www.coupang.com/vp/products/234275986?itemId=744121316&vendorItemId=4878328721&sourceType=CATEGORY&categoryId=434851,True,1.0,4.5,1019.0,False,,0.0,['쿠팡상품번호: 234275986 - 744121316'],[],696.0
105,,41.0,434951.0,"강력 투명접착식 후크걸이, 투명, 10개",2800.0,1439316883.0,https://www.coupang.com/vp/products/1439316883?itemId=289970922&vendorItemId=3713090352&sourceType=CATEGORY&categoryId=434851,True,48.0,4.0,2836.0,False,,0.0,"['걸이 개수: 1개', '형태: U자형', '재질: 스테인리스', '쿠팡상품번호: 1439316883 - 289970922']",[],2048.0
106,,42.0,434951.0,"더리빙 다용도 스텐 후크 집게, 실버, 10개",3150.0,1356444957.0,https://www.coupang.com/vp/products/1356444957?itemId=2386429699&vendorItemId=70381868842&sourceType=CATEGORY&categoryId=434851,True,0.0,4.5,1121.0,False,,0.0,['쿠팡상품번호: 1356444957 - 2386429699'],[],1114.0
107,,43.0,434951.0,"철물바다 천정벽겸용 레일걸이 세트 1.0m, 화이트, 1세트",13250.0,239675569.0,https://www.coupang.com/vp/products/239675569?itemId=762423834&vendorItemId=4923090430&sourceType=CATEGORY&categoryId=434851,True,0.0,4.5,468.0,False,,0.0,"['액자걸이 유무: 액자걸이 포함', '액자레일 설치유형: 천장/벽겸용', '쿠팡상품번호: 239675569 - 762423834']",[],318.0
110,,46.0,434951.0,"프라임행거 엘스옷걸이 TC-286, 화이트",27420.0,2114769.0,https://www.coupang.com/vp/products/2114769?itemId=9572153&vendorItemId=3013870849&sourceType=CATEGORY&categoryId=434851,True,14.0,4.5,2485.0,False,,0.0,"['사이즈: 높이 175cm x 너비 45cm', '재질: 철제', '색상계열: 화이트계열', '높이: 175cm', '인테리어 컨셉: 모던/심플', '쿠팡상품번호: 2114769 - 9572153']",[],766.0
111,,47.0,434951.0,"도도 라운드 논슬립 옷걸이 성인용, 혼합 색상, 10개",9900.0,285494151.0,https://www.coupang.com/vp/products/285494151?itemId=905604386&vendorItemId=5268765844&sourceType=CATEGORY&categoryId=434851,True,0.0,5.0,549.0,False,도도,0.0,"['논슬립여부: 논슬립', '묶음 수량: 10개', '재질: PVC', '색상계열: 블랙계열', '종류: 셔츠/상의', '쿠팡상품번호: 285494151 - 905604386']",[],430.0
112,,48.0,434951.0,"톨스토이 베이비후드 유아 옷걸이, 그레이, 20개",16150.0,105242202.0,https://www.coupang.com/vp/products/105242202?itemId=1082481139&vendorItemId=5585704304&sourceType=CATEGORY&categoryId=434851,True,3.0,5.0,783.0,False,,0.0,"['논슬립여부: 논슬립', '묶음 수량: 20개', '재질: 플라스틱', '옷고리 회전여부: 옷고리 회전가능', '색상계열: 그레이계열', '쿠팡상품번호: 105242202 - 1082481139']",[],419.0
113,,49.0,434951.0,"리벤스 프리미엄 원목 바지걸이, 혼합색상, 20개",18480.0,2107076859.0,https://www.coupang.com/vp/products/2107076859?itemId=3579383790&vendorItemId=71565199023&sourceType=CATEGORY&categoryId=434851,True,3.0,4.5,246.0,False,리벤스,0.0,"['묶음 수량: 20개', '재질: 강철/철제', '옷고리 회전여부: 옷고리 회전가능', '색상계열: 멀티(혼합)컬러', '종류: 바지/치마', '쿠팡상품번호: 2107076859 - 3579383790']",[],118.0
114,,50.0,434951.0,"DAONSOL 초강력 10KG 벽에붙이는고리 못없이액자걸기 괴물 접착력, 1세트, 투명",11900.0,1974000814.0,https://www.coupang.com/vp/products/1974000814?itemId=3357324528&vendorItemId=70677681556&sourceType=CATEGORY&categoryId=434851,False,0.0,4.5,298.0,False,,0.0,"['재질: PC', '형태: U자형', '걸이 개수: 8개입', '쿠팡상품번호: 1974000814 - 3357324528']",[],297.0
115,,51.0,434951.0,"세탁소 옷걸이, 화이트, 50개",6500.0,2195364886.0,https://www.coupang.com/vp/products/2195364886?itemId=3735506005&vendorItemId=72064610266&sourceType=CATEGORY&categoryId=434851,False,0.0,4.5,4184.0,False,,0.0,"['묶음 수량: 50개', '재질: 강철/철제', '색상계열: 화이트계열', '종류: 셔츠/상의', '형태: 옷걸이형', '쿠팡상품번호: 2195364886 - 3735506005']",[],498.0
116,,52.0,434951.0,"하늬통상 길이조절 가능한 아동 옷걸이, 핑크, 10개입",6700.0,57668760.0,https://www.coupang.com/vp/products/57668760?itemId=199890020&vendorItemId=3475142649&sourceType=CATEGORY&categoryId=434851,True,25.0,4.5,992.0,False,하늬통상,0.0,"['걸이 개수: 10개', '형태: 일자형 + U자형', '재질: 폴리프로필렌(PP)', '논슬립여부: 논슬립', '나시끈걸이 포함여부: 나시끈걸이 포함', '쿠팡상품번호: 57668760 - 199890020']",[],298.0
117,,53.0,434951.0,"넘버원 폴 행거, 화이트",17800.0,1204547413.0,https://www.coupang.com/vp/products/1204547413?itemId=2190347764&vendorItemId=70188319872&sourceType=CATEGORY&categoryId=434851,True,0.0,4.5,820.0,False,,0.0,"['형태: 공간활용형', '쿠팡상품번호: 1204547413 - 2190347764']",[],775.0
118,,54.0,434951.0,"코멧 홈 논슬립 라운드 옷걸이, 그레이, 10개입",9890.0,4564835915.0,https://www.coupang.com/vp/products/4564835915?itemId=5566969449&vendorItemId=72866333467&sourceType=CATEGORY&categoryId=434851,True,50.0,5.0,132.0,False,코멧,0.0,"['색상계열: 그레이계열', '종류: 셔츠/상의', '논슬립여부: 논슬립', '재질: PVC', '형태: 옷걸이형', '쿠팡상품번호: 4564835915 - 5566969449']",[],132.0
119,,55.0,434951.0,"도도 집게코팅 바지걸이, 블랙, 20개입",18250.0,5067331.0,https://www.coupang.com/vp/products/5067331?itemId=532277101&vendorItemId=4387464012&sourceType=CATEGORY&categoryId=434851,True,0.0,4.5,2671.0,False,도도,0.0,"['논슬립여부: 논슬립', '묶음 수량: 20개', '재질: PVC', '색상계열: 블랙계열', '종류: 바지/치마', '쿠팡상품번호: 5067331 - 532277101']",[],441.0
120,,56.0,434951.0,"네이쳐리빙 스마트 치마바지걸이, 네이비, 20개",14390.0,505765.0,https://www.coupang.com/vp/products/505765?itemId=525516219&vendorItemId=4363585188&sourceType=CATEGORY&categoryId=434851,True,34.0,4.5,2556.0,False,네이쳐리빙,0.0,"['재질: PVC', '종류: 바지/치마', '묶음 수량: 20개', '논슬립여부: 논슬립', '색상계열: 네이비계열', '쿠팡상품번호: 505765 - 525516219']",[],504.0
122,,58.0,434951.0,"더리빙 다용도 후크 집게, 실버, 15개",4100.0,171356971.0,https://www.coupang.com/vp/products/171356971?itemId=489977758&vendorItemId=4239315243&sourceType=CATEGORY&categoryId=434851,True,21.0,4.5,1921.0,False,,0.0,"['재질: 스테인리스', '쿠팡상품번호: 171356971 - 489977758']",[],966.0
123,,59.0,434951.0,"리버그린 접착식 3M 강력 부착걸이 1구, 6개입",12000.0,38878744.0,https://www.coupang.com/vp/products/38878744?itemId=143056915&vendorItemId=3310978356&sourceType=CATEGORY&categoryId=434851,True,0.0,4.5,1352.0,False,리버그린,0.0,"['재질: 스테인리스', '색상계열: 실버계열', '걸이 개수: 1개', '쿠팡상품번호: 38878744 - 143056915']",[],514.0
124,,60.0,434951.0,"코디스 고급 바지걸이, 검정, 10개",14900.0,1460475963.0,https://www.coupang.com/vp/products/1460475963?itemId=2512821237&vendorItemId=3006727037&sourceType=CATEGORY&categoryId=434851,False,0.0,4.5,489.0,False,,0.0,"['색상계열: 블랙계열', '종류: 바지/치마', '재질: 폴리프로필렌(PP)', '형태: 집게형', '쿠팡상품번호: 1460475963 - 2512821237']",[],329.0
125,,61.0,434951.0,"선우랜드 우드볼 도어훅 6구, 화이트, 1개",9050.0,158896116.0,https://www.coupang.com/vp/products/158896116?itemId=456582873&vendorItemId=4132573583&sourceType=CATEGORY&categoryId=434851,True,3.0,4.5,2050.0,False,,0.0,"['걸이 개수: 6개', '재질: 강철/철제', '쿠팡상품번호: 158896116 - 456582873']",[],702.0
126,,62.0,434951.0,"홈앤하우스 멀티코팅 집게 바지걸이, 그레이, 20개입",24500.0,3145581.0,https://www.coupang.com/vp/products/3145581?itemId=256623320&vendorItemId=75495247681&sourceType=CATEGORY&categoryId=434851,False,0.0,4.5,1385.0,False,홈앤하우스,0.0,"['재질: PVC', '종류: 바지/치마', '묶음 수량: 20개', '형태: 집게형', '쿠팡상품번호: 3145581 - 256623320']",[],244.0
127,,63.0,434951.0,"디스토어 솔리드 옷걸이 컬러, 블랙, 55개입",9900.0,1371148752.0,https://www.coupang.com/vp/products/1371148752?itemId=2403769183&vendorItemId=70398546736&sourceType=CATEGORY&categoryId=434851,True,0.0,4.5,1931.0,False,,0.0,"['재질: 폴리프로필렌(PP)', '종류: 셔츠/상의', '색상계열: 블랙계열', '묶음 수량: 55개', '형태: 옷걸이형', '쿠팡상품번호: 1371148752 - 2403769183']",[],496.0
128,,64.0,434951.0,"아이메이트 다용도 S자걸이 대형, 10개입",5800.0,214160046.0,https://www.coupang.com/vp/products/214160046?itemId=651668147&vendorItemId=4691933235&sourceType=CATEGORY&categoryId=434851,True,0.0,4.5,122.0,False,아이메이트,0.0,['쿠팡상품번호: 214160046 - 651668147'],[],102.0
129,,65.0,434951.0,"라스고 후크, 투명, 40개",2100.0,2116095325.0,https://www.coupang.com/vp/products/2116095325?itemId=3593754986&vendorItemId=71579509803&sourceType=CATEGORY&categoryId=434851,True,26.0,5.0,56.0,False,라스고,0.0,['쿠팡상품번호: 2116095325 - 3593754986'],[],59.0
130,,66.0,434951.0,"리보보 아동용 옷걸이, 화이트, 50개",11800.0,1489858436.0,https://www.coupang.com/vp/products/1489858436?itemId=2557769347&vendorItemId=70550276622&sourceType=CATEGORY&categoryId=434851,True,0.0,5.0,391.0,False,,0.0,"['색상계열: 화이트계열', '종류: 유아동의류', '재질: 폴리프로필렌(PP)', '논슬립여부: 논슬립', '나시끈걸이 포함여부: 나시끈걸이 포함', '쿠팡상품번호: 1489858436 - 2557769347']",[],390.0
131,,67.0,434951.0,"매직 후크, 투명, 40개",3320.0,5258645846.0,https://www.coupang.com/vp/products/5258645846?itemId=7466619164&vendorItemId=75935399064&sourceType=CATEGORY&categoryId=434851,False,0.0,5.0,921.0,False,,0.0,['쿠팡상품번호: 5258645846 - 7466619164'],[],922.0
132,,68.0,434951.0,"클린라이프 논슬립 옷걸이, 혼합 색상, 50개",10900.0,281472734.0,https://www.coupang.com/vp/products/281472734?itemId=925896769&vendorItemId=5301384943&sourceType=CATEGORY&categoryId=434851,True,0.0,4.5,259.0,False,,0.0,"['논슬립여부: 논슬립', '색상계열: 멀티(혼합)컬러', '묶음 수량: 50개', '형태: 옷걸이형', '쿠팡상품번호: 281472734 - 925896769']",[],234.0
133,,69.0,434951.0,"마녀의생활 논슬립 스텐레스옷걸이 20p/40p, 실버, 40p",14000.0,4722681803.0,https://www.coupang.com/vp/products/4722681803?itemId=5973218804&vendorItemId=71853665835&sourceType=CATEGORY&categoryId=434851,False,18.0,5.0,88.0,False,마녀의생활,0.0,"['논슬립여부: 논슬립', '나시끈걸이 포함여부: 나시끈걸이 포함', '목늘어남 방지기능: 목늘어남 방지', '타이/목도리걸이 포함여부: 타이/목도리걸이 포함', '재질: 스테인리스', '쿠팡상품번호: 4722681803 - 5973218804']",[],90.0
134,,70.0,434951.0,"매직터치 프리미엄 매직후크 벽걸이 벽고리 접착식후크, 1세트, B_매직터치 프리미엄 매직후크 10개",9900.0,2159876145.0,https://www.coupang.com/vp/products/2159876145?itemId=3669062626&vendorItemId=71647861180&sourceType=CATEGORY&categoryId=434851,False,0.0,4.5,373.0,False,,0.0,['쿠팡상품번호: 2159876145 - 3669062626'],[],374.0
135,,71.0,434951.0,"네이쳐리빙 논슬립 코팅 회전형 치마바지걸이, 그레이, 10개입",7500.0,106102991.0,https://www.coupang.com/vp/products/106102991?itemId=320938061&vendorItemId=3786515232&sourceType=CATEGORY&categoryId=434851,True,0.0,4.5,1998.0,False,네이쳐리빙,0.0,"['논슬립여부: 논슬립', '묶음 수량: 10개', '재질: 강철/철제', '옷고리 회전여부: 옷고리 회전가능', '색상계열: 그레이계열', '쿠팡상품번호: 106102991 - 320938061']",[],740.0
136,,72.0,434951.0,"레몬아트 못대신 꼭꼬핀, 화이트, 1세트, 일자형 10개입 + U자형 6개입",15500.0,9117486.0,https://www.coupang.com/vp/products/9117486?itemId=40054377&vendorItemId=3060513194&sourceType=CATEGORY&categoryId=434851,True,19.0,4.5,2043.0,False,꼭꼬핀,0.0,"['형태: 일자형 + U자형', '재질: ABS', '쿠팡상품번호: 9117486 - 40054377']",[],425.0
137,,73.0,434951.0,"스파이더락 다용도행거 크롬, 실버, 2개입",5460.0,26451801.0,https://www.coupang.com/vp/products/26451801?itemId=102402494&vendorItemId=3193852498&sourceType=CATEGORY&categoryId=434851,True,34.0,4.5,453.0,False,스파이더락,0.0,"['재질: ABS', '색상계열: 실버계열', '쿠팡상품번호: 26451801 - 102402494']",[],270.0
