rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list
241,184562,"[50개한정 할인쿠폰] 포더홈 다락 빅 서랍 수납침대 SS Q (논슬립패드 2EA증정), 1) 베이직형, SS_크림, 프레임(매트제외)",219000,4562388626,https://www.coupang.com/vp/products/4562388626?itemId=5559767435&vendorItemId=72859156404&sourceType=CATEGORY&categoryId=184462,false,57,4.5,6,False,포더홈,착불배송,"['수납가능여부: 수납가능', '색상계열: 베이지계열', '재질: 합성목재', '상판높이: 40cm', '헤드 유무: 헤드없음', '쿠팡상품번호: 4562388626 - 5559767435']",[]
242,184562,"수오 로즈망 방수가죽 3인용 접이식 소파베드, 그레이",188000,115130948,https://www.coupang.com/vp/products/115130948?itemId=345110618&vendorItemId=75312910937&sourceType=CATEGORY&categoryId=184462,false,5,4.5,90,False,수오,"50,000","['각도조절 여부: 각도조절 가능', '재질: 방수가죽', '사이즈: W1630X840X670', '가로길이: 1230cm', '스툴 유무: 스툴 없음', '쿠팡상품번호: 115130948 - 345110618']",[]
243,184562,"베드리움 [베드리움] 하이 서랍침대SS-매트제외, 내츄럴",99000,22648792,https://www.coupang.com/vp/products/22648792?itemId=88032050&vendorItemId=3150787656&sourceType=CATEGORY&categoryId=184462,false,33,5.0,4,False,베드리움,0,['쿠팡상품번호: 22648792 - 88032050'],[]
244,184562,"에보니아 레이트 3인용 소파베드 A+B세트 방문설치, 패브릭 아쿠아블루",301500,2360232756,https://www.coupang.com/vp/products/2360232756?itemId=4097148318&vendorItemId=72081121317&sourceType=CATEGORY&categoryId=184462,true,19,4.5,13,False,에보니아,0,"['설치지원방식: 방문설치', '쿠팡상품번호: 2360232756 - 4097148318']",[]
245,184562,"마리나홈 크로스 일반형 입식소파베드, 블랙",189000,3393767,https://www.coupang.com/vp/products/3393767?itemId=15919229&vendorItemId=3023884977&sourceType=CATEGORY&categoryId=184462,false,9,4.0,268,False,마리나홈,"40,000","['소파/의자 소재: 인조/천연가죽', '사용인원: 2~3인', '스툴 유무: 스툴 없음', '색상계열: 블랙계열', '재질: 인조가죽', '쿠팡상품번호: 3393767 - 15919229']",[]
246,184562,[삼익가구]프로아 아이보리 도장 침대(65T 유로탑 독립 매트리스-킹),679000,297609244,https://www.coupang.com/vp/products/297609244?itemId=937435095&vendorItemId=5321248014&sourceType=CATEGORY&categoryId=184462,false,55,4.5,15,False,삼익가구,0,"['사용대상: 청소년/성인', '매트리스포함여부: 매트리스포함', '침대 프레임 타입: 밀폐형', '헤드 유무: 헤드있음', '가구 재질: 합성목재', '쿠팡상품번호: 297609244 - 937435095']",[]
247,184562,"크렌시아 라이 LED 평상형 슈퍼싱글/퀸 침대프레임 (매트제외), 아카시아, 퀸(매트제외)",194000,38907860,https://www.coupang.com/vp/products/38907860?itemId=143118108&vendorItemId=3313869467&sourceType=CATEGORY&categoryId=184462,false,42,4.0,226,False,크렌시아,착불배송,"['사이즈: 퀸', '구성품: 프레임(매트제외)', '헤드 유무: 헤드있음', '매트리스포함여부: 별도구매', '색상계열: 브라운계열', '쿠팡상품번호: 38907860 - 143118108']",[]
248,184562,"HASA 저상형 원목침대 매트리스깔판 슈퍼싱글 퀸 원목 침대프레임, 네추럴",72000,2029098583,https://www.coupang.com/vp/products/2029098583?itemId=3451020868&vendorItemId=71437418487&sourceType=CATEGORY&categoryId=184462,false,40,4.0,28,False,,0,"['인테리어 컨셉: 모던/심플', '발통 포함여부: 발통포함', '깔판 포함여부: 깔판포함', '가구자재등급: SEO', '재질: 원목', '쿠팡상품번호: 2029098583 - 3451020868']",[]
249,184562,"욜로온 소나무 평상형 원목침대 슈퍼싱글 퀸 침대프레임, 무도색",142000,5010971612,https://www.coupang.com/vp/products/5010971612?itemId=6707972759&vendorItemId=75968538839&sourceType=CATEGORY&categoryId=184462,false,11,5.0,14,False,,착불배송,"['사용대상: 청소년/성인', '인테리어 컨셉: 모던/심플', '가구자재등급: SEO', '재질: 원목', '상판높이: 270mm', '쿠팡상품번호: 5010971612 - 6707972759']",[]
250,184562,"지누스 스마트베이스 디럭스 침대 프레임 싱글, 블랙",97000,5232886821,https://www.coupang.com/vp/products/5232886821?itemId=7370893815&vendorItemId=74662061677&sourceType=CATEGORY&categoryId=184462,true,0,,,False,지누스,0,"['재질: 철제', '사이즈: 싱글(100 x 203 x 35 cm)', '색상계열: 블랙계열', '사이즈: 싱글', '쿠팡상품번호: 5232886821 - 7370893815']",[]
