rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list
721,184562,"크렌시아 젠느 LED 리노 서랍형 슈퍼싱글/퀸 침대+본넬 매트리스, 화이트",259000,338415121,https://www.coupang.com/vp/products/338415121?itemId=1078402773&vendorItemId=4497773444&sourceType=CATEGORY&categoryId=184462,false,25,4.0,102,False,크렌시아,착불배송,"['수납가능여부: 수납가능', '가구자재등급: E1', '상판높이: 23cm', '재질: 합성목재', '사이즈: 슈퍼싱글', '쿠팡상품번호: 338415121 - 1078402773']",[]
722,184562,"유니드 뉴하우스 원목 2단침대, 엘다",389000,196169947,https://www.coupang.com/vp/products/196169947?itemId=564937612&vendorItemId=4482574487&sourceType=CATEGORY&categoryId=184462,false,0,4.5,41,False,,착불배송,"['재질: 원목', '구성품: 원목프레임+매트', '인테리어 컨셉: 내추럴', '사용대상: 청소년/성인', '분리/일체 여부: 일체형', '쿠팡상품번호: 196169947 - 564937612']",[]
723,184562,"나가다 4단 접이식 소파베드 + 폼 싱글세트, ONLY 베이지",96400,4356581421,https://www.coupang.com/vp/products/4356581421?itemId=5118566903&vendorItemId=74178262099&sourceType=CATEGORY&categoryId=184462,true,3,4.5,112,False,나가다,0,"['각도조절 여부: 4단', '재질: 스펀지', '사이즈: 싱글', '타입: 좌식/입식겸용', '접이 가능여부: 접이식가능', '쿠팡상품번호: 4356581421 - 5118566903']",[]
724,184562,"전국 빠른배송 튼튼한 평상형 LED 핸드폰충전 콘센트 내장, HP-301(화이트), 싱글, 파워본넬 자가드",199000,5185713877,https://www.coupang.com/vp/products/5185713877?itemId=7185981444&vendorItemId=74478133073&sourceType=CATEGORY&categoryId=184462,false,50,2.0,1,False,하포스,착불배송,['쿠팡상품번호: 5185713877 - 7185981444'],[]
725,184562,"다퍼남 YATAK 휴대용 접이식 간이 야전 침대, 스트라이프",39950,4565154777,https://www.coupang.com/vp/products/4565154777?itemId=5567767737&vendorItemId=73114037908&sourceType=CATEGORY&categoryId=184462,false,0,4.5,2,False,다퍼남,0,['쿠팡상품번호: 4565154777 - 5567767737'],[]
726,184562,"라자가구 아이크3단LED 평상형 서랍침대세트 퀸Q(텐셀라텍스9zone독립매트리스), 내추럴",359000,18192010,https://www.coupang.com/vp/products/18192010?itemId=73228032&vendorItemId=3119818725&sourceType=CATEGORY&categoryId=184462,false,59,4.0,33,False,라자가구,착불배송,"['사이즈: 퀸', '색상계열: 브라운계열', '헤드 유무: 헤드있음', '매트리스포함여부: 매트리스포함', '수납가능여부: 수납가능', '쿠팡상품번호: 18192010 - 73228032']",[]
727,184562,"에보니아 [15조한정 추가할인쿠폰]라인 3인용쇼파 소파베드 듀얼 등받이3단계각도조절, PU_초코",111400,1194148073,https://www.coupang.com/vp/products/1194148073?itemId=2176739908&vendorItemId=3148555594&sourceType=CATEGORY&categoryId=184462,false,62,4.0,609,False,에보니아,착불배송,"['각도조절 여부: 각도조절 가능', '인테리어 컨셉: 모던/심플', '사용인원: 3인용', '소파 종류: 소파베드', '소파/의자 소재: 인조/천연가죽', '쿠팡상품번호: 1194148073 - 2176739908']",[]
728,184562,"인홈 라온 LED 수납 슬림 저상형 침대, 아이보리",109000,1826430249,https://www.coupang.com/vp/products/1826430249?itemId=3107496046&vendorItemId=71095252774&sourceType=CATEGORY&categoryId=184462,false,0,4.5,16,False,,착불배송,['쿠팡상품번호: 1826430249 - 3107496046'],[]
729,184562,"잉글랜더 하임 일체형 침대(독립스프링 매트리스-슈퍼싱글)+사이드테이블포함, 그레이",179000,86742623,https://www.coupang.com/vp/products/86742623?itemId=272709569&vendorItemId=3659799675&sourceType=CATEGORY&categoryId=184462,false,58,4.5,8,False,잉글랜더,착불배송,"['사용대상: 청소년/성인', '헤드 유무: 헤드없음', '쿠팡상품번호: 86742623 - 272709569']",[]
730,184562,"1인용 멀티 싱글 침대 원룸 고시원 서랍형 매트리스포함, 오크",148000,1987141999,https://www.coupang.com/vp/products/1987141999?itemId=3381121370&vendorItemId=71367782287&sourceType=CATEGORY&categoryId=184462,false,28,4.5,6,False,,착불배송,"['사이즈: 멀티싱글', '사용대상: 청소년/성인', '매트리스포함여부: 매트리스포함', '침대 프레임 타입: 수납형', '헤드 유무: 헤드없음', '쿠팡상품번호: 1987141999 - 3381121370']",[]
