,rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list,count
851,852,184577,"기절토퍼 마약매트리스 기절매트리스 떡실신매트리스 거실토퍼 침대토퍼 향균매트리스 접이식토퍼, 약 10cm 노블 화이트-(항균 통기성 매트리스)_80 x 190cm",37200,2197225882,https://www.coupang.com/vp/products/2197225882?itemId=3738603892&vendorItemId=71723778120&sourceType=CATEGORY&categoryId=184477,False,0,5.0,1.0,False,,"15,000",['쿠팡상품번호: 2197225882 - 3738603892'],[],1.0
852,853,184577,한샘 노뜨컴포트 포켓스프링 매트리스 Q,239000,4673493838,https://www.coupang.com/vp/products/4673493838?itemId=5846439720&vendorItemId=73144714533&sourceType=CATEGORY&categoryId=184477,False,13,5.0,1.0,False,한샘,0,['쿠팡상품번호: 4673493838 - 5846439720'],[],1.0
853,854,184577,"다소미얼/ 학생기숙사 싱글 두꺼운 하드패드 심플 1.5m D5-07 C11, 그레이",17600,4328129909,https://www.coupang.com/vp/products/4328129909?itemId=5047787209&vendorItemId=72357374212&sourceType=CATEGORY&categoryId=184477,False,12,,,False,다소미얼,0,['쿠팡상품번호: 4328129909 - 5047787209'],[],
855,856,184577,레이디가구 몬스터 프리미엄 라텍스탑 더블 매트리스 슈퍼싱글,349000,4575506788,https://www.coupang.com/vp/products/4575506788?itemId=5598340151&vendorItemId=74566118991&sourceType=CATEGORY&categoryId=184477,False,55,5.0,1.0,False,레이디가구,착불배송,['쿠팡상품번호: 4575506788 - 5598340151'],[],1.0
857,858,184577,"베드넷퍼니쳐 9존 마약 매트리스 7cm, 그레이",44900,1551264283,https://www.coupang.com/vp/products/1551264283?itemId=2654280648&vendorItemId=70645086072&sourceType=CATEGORY&categoryId=184477,True,0,,,False,베드넷퍼니쳐,0,['쿠팡상품번호: 1551264283 - 2654280648'],[],
858,859,184577,[금성침대 X 베드리움] [베드리움]컴포터블 에디션 라텍스탑 매트리스Q,170050,134006461,https://www.coupang.com/vp/products/134006461?itemId=393612661&vendorItemId=3957847472&sourceType=CATEGORY&categoryId=184477,False,10,5.0,4.0,False,,0,['쿠팡상품번호: 134006461 - 393612661'],[],1.0
859,860,184577,아임슬리핑 10센치 3단 접이식 토퍼 매트리스,129000,1174429068,https://www.coupang.com/vp/products/1174429068?itemId=2152809169&vendorItemId=70151092973&sourceType=CATEGORY&categoryId=184477,False,48,,,False,,0,"['두께: 10cm', '사이즈: (w)100cm x (d)200cm x (h)10cm', '색상계열: 네이비계열', '커버/덮개: 커버/덮개 포함', '쿠팡상품번호: 1174429068 - 2152809169']",[],
862,863,184577,"[잠숲공] 탄탄토퍼 프리미엄 토퍼 알러지케어 매트리스 침대 수면매트 (싱글 슈퍼싱글 퀸), 탄탄토퍼 알러지케어 8cm, 싱글100, 라이트 그레이",129000,2151352413,https://www.coupang.com/vp/products/2151352413?itemId=3653467094&vendorItemId=71638927020&sourceType=CATEGORY&categoryId=184477,False,29,5.0,1.0,False,잠숲공,"5,000","['두께: 8cm', '사이즈: 싱글', '쿠팡상품번호: 2151352413 - 3653467094']",[],1.0
865,866,184577,RUMMEL 럼멜 R-2000 독립스프링 라텍스 27T 침대매트리스 SS,331000,1313483940,https://www.coupang.com/vp/products/1313483940?itemId=2331095739&vendorItemId=71094261288&sourceType=CATEGORY&categoryId=184477,False,55,4.5,88.0,False,럼멜,착불배송,"['매트/토퍼 구성: 미포함', '쿠팡상품번호: 1313483940 - 2331095739']",[],76.0
866,867,184577,"[지누스] 뉴레스트 메모리폼 매트리스 (25cm/킹), 상세 설명 참조",279200,5067931344,https://www.coupang.com/vp/products/5067931344?itemId=6851828632&vendorItemId=74144434225&sourceType=CATEGORY&categoryId=184477,False,20,,,False,지누스,0,"['사이즈: 킹', '매트/토퍼 구성: 일체형 토퍼', '두께: 25cm', '쿠팡상품번호: 5067931344 - 6851828632']",[],
867,868,184577,"라텍스라이프 100%천연라텍스 매트리스 슈퍼싱글&퀸 매트리스, 화이트7.5cm",265000,323313738,https://www.coupang.com/vp/products/323313738?itemId=1035321472&vendorItemId=5487876637&sourceType=CATEGORY&categoryId=184477,False,32,5.0,3.0,False,,0,['쿠팡상품번호: 323313738 - 1035321472'],[],2.0
868,869,184577,"알러블럭 어스 마이크로화이바 각토퍼, 베이지",31910,157199350,https://www.coupang.com/vp/products/157199350?itemId=452338136&vendorItemId=4120456752&sourceType=CATEGORY&categoryId=184477,True,30,3.5,7.0,False,데코원,0,"['특수기능: 알러지/진드기방지', '겉감재질: 극세사', '패턴/프린트: 단색(무지)', '쿠팡상품번호: 157199350 - 452338136']",[],1.0
