,rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list,count
813,814,184674,"원퍼니처 클래스 아이비 식탁렌지대 밥솥/렌지대, 01)클래스1800식탁렌지대(일반)/화이트",109000,123532787,https://www.coupang.com/vp/products/123532787?itemId=366051934&vendorItemId=3607112012&sourceType=CATEGORY&categoryId=184574,False,0,4.5,148.0,False,,착불배송,"['재질: MDF,PB,합판,철레일', '사이즈: 590X400X1800', '가로길이: 590mm', '색상계열: 화이트계열', '바퀴 유무: 바퀴없음', '쿠팡상품번호: 123532787 - 366051934']",[],30.0
815,816,184674,"메이크노마진 액자테이블 특대, 앙리마티스 베일쓴여인",30900,312087116,https://www.coupang.com/vp/products/312087116?itemId=985362475&vendorItemId=74681682800&sourceType=CATEGORY&categoryId=184574,True,0,5.0,116.0,False,,0,"['재질: 합성목재', '사이즈: 800*600', '가로길이: 80cm', '형태: 직사각형', '색상계열: 화이트계열', '쿠팡상품번호: 312087116 - 985362475']",[],65.0
816,817,184674,"민스퍼니처 1200x800 4단높이조절 추석준비상 접이식손님상 교자상 큰상 대형상 6인8인상 집들이상, 폴라마블 1200x800 높이조절",56000,2118109433,https://www.coupang.com/vp/products/2118109433?itemId=3596433245&vendorItemId=71524974197&sourceType=CATEGORY&categoryId=184574,False,22,4.5,3.0,False,,0,"['인테리어 컨셉: 모던/심플', '접이 가능여부: 접이식가능', '가로길이: 1200mm', '형태: 직사각형', '재질: 친환경 E0 LPM18T', '쿠팡상품번호: 2118109433 - 3596433245']",[],3.0
818,819,184674,"오홀리브 접이식 액자 밥상 기본 다리 대 80 x 60 x 27 cm, 드로잉 투페이스",25310,4577458305,https://www.coupang.com/vp/products/4577458305?itemId=5604027596&vendorItemId=72903260147&sourceType=CATEGORY&categoryId=184574,True,0,5.0,31.0,False,오홀리브,0,['쿠팡상품번호: 4577458305 - 5604027596'],[],26.0
822,823,184674,"룸앤홈 모먼트 접이식 테이블, 블루",14370,1973056448,https://www.coupang.com/vp/products/1973056448?itemId=3356009399&vendorItemId=71342767802&sourceType=CATEGORY&categoryId=184574,True,12,5.0,6.0,False,룸앤홈,0,['쿠팡상품번호: 1973056448 - 3356009399'],[],6.0
823,824,184674,"민스퍼니처 대형 쌍다리 테이블 1200 x 800 mm, 멀바우",49900,2047896715,https://www.coupang.com/vp/products/2047896715?itemId=3481298066&vendorItemId=74619800285&sourceType=CATEGORY&categoryId=184574,True,0,4.5,36.0,False,,0,"['인테리어 컨셉: 모던/심플', '접이 가능여부: 접이식가능', '가로길이: 1200mm', '형태: 직사각형', '재질: 친환경 E0 LPM18T', '쿠팡상품번호: 2047896715 - 3481298066']",[],36.0
824,825,184674,"리센트 더 깔끔한 롱스 광파오븐 완전수납 전자렌지대, 화이트",132050,1185856234,https://www.coupang.com/vp/products/1185856234?itemId=2166591189&vendorItemId=70164744236&sourceType=CATEGORY&categoryId=184574,False,16,5.0,39.0,False,리센트,착불배송,['쿠팡상품번호: 1185856234 - 2166591189'],[],36.0
827,828,184674,"홈인홈 the 튼튼한 홈 바 테이블 1000 x 300 mm, 상판 (화이트) + 다리 (화이트)",68250,95535107,https://www.coupang.com/vp/products/95535107?itemId=294729131&vendorItemId=3725182232&sourceType=CATEGORY&categoryId=184574,True,1,4.0,176.0,False,,0,"['인테리어 컨셉: 모던/심플', '쿠팡상품번호: 95535107 - 294729131']",[],52.0
828,829,184674,"한목가구 다용도 접이식 테이블 태상 860 특대, 엔틱옹이",13900,19859358,https://www.coupang.com/vp/products/19859358?itemId=78990218&vendorItemId=3133561476&sourceType=CATEGORY&categoryId=184574,True,0,4.5,113.0,False,,0,"['색상계열: 브라운계열', '형태: 직사각형', '접이 가능여부: 접이식가능', '가로길이: 800mm', '재질: 합성목재', '쿠팡상품번호: 19859358 - 78990218']",[],13.0
832,833,184674,"동서가구 퓨어 1200 수납 아일랜드 식탁, 아이보리",131000,5256864901,https://www.coupang.com/vp/products/5256864901?itemId=7460043525&vendorItemId=3958014614&sourceType=CATEGORY&categoryId=184574,False,47,4.5,79.0,False,동서가구,착불배송,['쿠팡상품번호: 5256864901 - 7460043525'],[],47.0
