rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list
721,184674,"[빠른배송+사은품증정] 접이식 미니 좌식테이블 책상 1인용테이블, 스카이블루, LT-601",17700,5077640654,https://www.coupang.com/vp/products/5077640654?itemId=6883733829&vendorItemId=73071145930&sourceType=CATEGORY&categoryId=184574,false,34,4.0,59,False,,0,['쿠팡상품번호: 5077640654 - 6883733829'],[]
722,184674,"리바트 로티르 6인 마블 원형식탁 방문설치, 화이트",243600,4528994710,https://www.coupang.com/vp/products/4528994710?itemId=5468668573&vendorItemId=71409314692&sourceType=CATEGORY&categoryId=184574,true,7,5.0,13,False,리바트,0,"['사이즈: 746mm', '형태: 원형', '설치지원방식: 방문설치', '쿠팡상품번호: 4528994710 - 5468668573']",[]
723,184674,"베스트렉 A100-3 바퀴의자 아일랜드 식탁의자 바텐의자, 베이지",34300,4543500,https://www.coupang.com/vp/products/4543500?itemId=21066956&vendorItemId=3030739766&sourceType=CATEGORY&categoryId=184574,false,0,4.0,32,False,베스트렉,0,"['소파/의자 소재: 인조가죽', '종류: 사무용의자', '높이조절 여부: 가능', '재질: 인조가죽', '색상계열: 화이트계열', '쿠팡상품번호: 4543500 - 21066956']",[]
724,184674,"[전국토탈쇼핑(주)] 업소용 벽선반 STS201 스테인리스선반 스텐 벽찬장 상부장 씽크선반대 600 900 1200 1500 1800, 600x350x550",60000,2034610114,https://www.coupang.com/vp/products/2034610114?itemId=3459832749&vendorItemId=71446206104&sourceType=CATEGORY&categoryId=184574,false,0,4.0,4,False,스텐팩토리,0,['쿠팡상품번호: 2034610114 - 3459832749'],[]
725,184674,"큐빅 체어 2p, 베이지",84000,1262551782,https://www.coupang.com/vp/products/1262551782?itemId=2263827906&vendorItemId=70261078434&sourceType=CATEGORY&categoryId=184574,true,0,4.0,48,False,,0,"['책상/PC용 의자종류: 식탁의자', '소파/의자 소재: 패브릭', '등받이 유무: 등받이있음', '의자접이식여부: 비접이식', '높이: 780mm', '쿠팡상품번호: 1262551782 - 2263827906']",[]
726,184674,"철물프렌드 원통조절가구다리 150mm용 300mm용 원형다리 가구다리, 원통조절가구다리(화이트)300용",4000,153570203,https://www.coupang.com/vp/products/153570203?itemId=443032787&vendorItemId=4097741748&sourceType=CATEGORY&categoryId=184574,false,0,4.0,22,False,,"2,500",['쿠팡상품번호: 153570203 - 443032787'],[]
727,184674,"하나로 [검정 생고무줄]검정고무줄.라텍스고무줄.추억.고무줄놀이.포장.묶음, 1개",1480,39800668,https://www.coupang.com/vp/products/39800668?itemId=145942225&vendorItemId=3323808315&sourceType=CATEGORY&categoryId=184574,false,0,5.0,4,False,,0,['쿠팡상품번호: 39800668 - 145942225'],[]
728,184674,"오홀리브 접이식 액자테이블 소 60 x 40 x 27 cm, 민들레",15840,4590045860,https://www.coupang.com/vp/products/4590045860?itemId=5642004418&vendorItemId=72941022708&sourceType=CATEGORY&categoryId=184574,true,0,5.0,64,False,오홀리브,0,['쿠팡상품번호: 4590045860 - 5642004418'],[]
729,184674,"까사마루 오드리 접이식 테이블, 화이트",53910,184517240,https://www.coupang.com/vp/products/184517240?itemId=528237303&vendorItemId=4374114348&sourceType=CATEGORY&categoryId=184574,true,22,4.0,106,False,까사마루,0,"['인테리어 컨셉: 내추럴', '쿠팡상품번호: 184517240 - 528237303']",[]
730,184674,"아이캔컴퍼니 LPM 4단 높이조절 라운드 테이블 대, 오션블루",21450,152167568,https://www.coupang.com/vp/products/152167568?itemId=439325357&vendorItemId=4086785426&sourceType=CATEGORY&categoryId=184574,true,7,4.5,3435,False,아이캔컴퍼니,0,"['사이즈: 790 × 590 mm', '재질: LPM', '색상계열: 네이비계열', '형태: 직사각형', '가로길이: 790mm', '쿠팡상품번호: 152167568 - 439325357']",[]
731,184674,"퍼니하우스 헤븐 1800 다용도 주방 부엌 냉장고형 키큰수납장, 다크그레이",55900,99634426,https://www.coupang.com/vp/products/99634426?itemId=394202077&vendorItemId=3751467844&sourceType=CATEGORY&categoryId=184574,false,60,4.0,181,False,퍼니하우스,착불배송,['쿠팡상품번호: 99634426 - 394202077'],[]
732,184674,"철물코리아 다양한 원목판재 벽선반, 원목선반-400*300*18T",5500,22554768,https://www.coupang.com/vp/products/22554768?itemId=87612114&vendorItemId=3149698618&sourceType=CATEGORY&categoryId=184574,false,0,4.5,372,False,,0,['쿠팡상품번호: 22554768 - 87612114'],[]
733,184674,"샤인체어 식탁의자 까페의자 2p, 베이지브라운",55460,298381142,https://www.coupang.com/vp/products/298381142?itemId=939597281&vendorItemId=5324928887&sourceType=CATEGORY&categoryId=184574,true,5,4.0,176,False,,0,"['책상/PC용 의자종류: 식탁의자', '소파/의자 소재: 패브릭', '등받이 유무: 등받이있음', '의자접이식여부: 비접이식', '높이: 86cm', '쿠팡상품번호: 298381142 - 939597281']",[]
734,184674,"THEJOA 모던테이블 카페 테이블 업소용 입식 식탁 카페/업소용/식탁/컴퓨터책상, 600 까르니코화이트",29900,1296842231,https://www.coupang.com/vp/products/1296842231?itemId=2309634516&vendorItemId=70306689564&sourceType=CATEGORY&categoryId=184574,false,23,4.5,136,False,,착불배송,"['인테리어 컨셉: 모던/심플', '식탁유리 유무: 유리 없음', '형태: 정사각형', '상판확장가능 여부: 확장불가', '사용인원: 2인용', '쿠팡상품번호: 1296842231 - 2309634516']",[]
735,184674,"[카미코코] LPM 4컬러 반타원 1000X600 테이블, 화이트네추럴",89000,5335503346,https://www.coupang.com/vp/products/5335503346?itemId=7802035104&vendorItemId=75092023572&sourceType=CATEGORY&categoryId=184574,false,0,5.0,4,False,,0,['쿠팡상품번호: 5335503346 - 7802035104'],[]
736,184674,"에코DIY 원목 사각 등받이 바스툴, 내츄럴",29900,2405743,https://www.coupang.com/vp/products/2405743?itemId=11066278&vendorItemId=3016641248&sourceType=CATEGORY&categoryId=184574,true,6,4.0,37,False,,0,"['사이즈: 330 x 340 x 800 mm', '재질: 원목', '색상계열: 브라운계열', '인테리어 컨셉: 내추럴', '책상/PC용 의자종류: 홈바/아일랜드식탁의자', '쿠팡상품번호: 2405743 - 11066278']",[]
737,184674,"CareFree 서랍 책받침 노트북 테이블 NT-6100, 연브라운",21080,1583395774,https://www.coupang.com/vp/products/1583395774?itemId=2706666813&vendorItemId=70696954880&sourceType=CATEGORY&categoryId=184574,true,5,4.0,56,False,,0,['쿠팡상품번호: 1583395774 - 2706666813'],[]
738,184674,"레몬트리 트리팜 LPM 4인용 하모니 라운드 접이식 테이블 800 x 600 mm, 화이트",21210,1215900273,https://www.coupang.com/vp/products/1215900273?itemId=2205589275&vendorItemId=70203428810&sourceType=CATEGORY&categoryId=184574,true,3,4.5,24,False,,0,['쿠팡상품번호: 1215900273 - 2205589275'],[]
739,184674,업소용작업대 1단 400 스텐작업대 조리대 주방선반,47000,4891428504,https://www.coupang.com/vp/products/4891428504?itemId=6375375301&vendorItemId=73670722719&sourceType=CATEGORY&categoryId=184574,false,0,5.0,2,False,,0,['쿠팡상품번호: 4891428504 - 6375375301'],[]
740,184674,"삼익가구 [삼익가구]모어 4인용 마블 수납식탁 식탁/테이블>>식탁, 라이트그레이",109000,255562549,https://www.coupang.com/vp/products/255562549?itemId=801700771&vendorItemId=5037295555&sourceType=CATEGORY&categoryId=184574,false,47,4.5,44,False,삼익가구,착불배송,"['인테리어 컨셉: 모던/심플', '쿠팡상품번호: 255562549 - 801700771']",[]
741,184674,"국산 접이식 양은밥상 원형밥상, 4호 (왕왕대) 지름 61cm",22500,1449938938,https://www.coupang.com/vp/products/1449938938?itemId=2496990273&vendorItemId=70490063539&sourceType=CATEGORY&categoryId=184574,false,25,4.0,68,False,,0,"['인테리어 컨셉: 빈티지', '접이 가능여부: 접이식가능', '가로길이: 61cm', '형태: 원형', '색상계열: 그레이계열', '쿠팡상품번호: 1449938938 - 2496990273']",[]
742,184674,"우드리빙 접이식 테이블 중, 화이트워시",12670,96828431,https://www.coupang.com/vp/products/96828431?itemId=297894955&vendorItemId=3732823814&sourceType=CATEGORY&categoryId=184574,true,1,4.5,94,False,,0,['쿠팡상품번호: 96828431 - 297894955'],[]
743,184674,"신지가토 세이프티 하이그로시 다용도 테이블, 베이비캣",20800,22583134,https://www.coupang.com/vp/products/22583134?itemId=87735178&vendorItemId=3149915417&sourceType=CATEGORY&categoryId=184574,true,0,4.5,92,False,신지가토,0,"['사이즈: 600 x 480 mm', '재질: 하이그로시 + MDF + STEEL', '색상계열: 핑크계열', '형태: 직사각형', '가로길이: 600mm', '쿠팡상품번호: 22583134 - 87735178']",[]
744,184674,"리빙코디 키높이 뽀로로 하이그로시 안전공부상 (한글), 혼합색상",55100,12503403,https://www.coupang.com/vp/products/12503403?itemId=32217698&vendorItemId=75620800925&sourceType=CATEGORY&categoryId=184574,false,0,4.0,47,False,리빙코디,0,"['사이즈: 800 x 600 x 290 ~ 320 mm', '재질: PP', '색상계열: 화이트계열', '형태: 직사각형', '가로길이: 800mm', '쿠팡상품번호: 12503403 - 32217698']",[]
745,184674,"베스트렉 파우더코팅 심플 바의자 발걸이형 A121 2p, 블랙",80000,4541185667,https://www.coupang.com/vp/products/4541185667?itemId=5496504129&vendorItemId=74640150323&sourceType=CATEGORY&categoryId=184574,true,0,4.5,70,False,베스트렉,0,"['등받이 유무: 등받이있음', '의자접이식여부: 비접이식', '주방의자종류: 홈바/아일랜드식탁의자', '높이조절 여부: 높이조절 가능', '소파/의자 소재: 플라스틱', '쿠팡상품번호: 4541185667 - 5496504129']",[]
746,184674,"동서가구 셰리 1200 주방수납장 상부장세트, 아이보리",179000,61778244,https://www.coupang.com/vp/products/61778244?itemId=211472283&vendorItemId=3502490645&sourceType=CATEGORY&categoryId=184574,false,45,4.0,81,False,동서가구,착불배송,"['인테리어 컨셉: 내추럴', '쿠팡상품번호: 61778244 - 211472283']",[]
747,184674,"아이베란다 목다보 목심 나무못, 목다보8x40mm(200개)",3290,5035794,https://www.coupang.com/vp/products/5035794?itemId=22985644&vendorItemId=74973185274&sourceType=CATEGORY&categoryId=184574,false,0,4.0,132,False,,"2,500",['쿠팡상품번호: 5035794 - 22985644'],[]
748,184674,"조은세상 고급엔틱 직교자상 1200 x 800 mm, 짙은 브라운",64420,1414932231,https://www.coupang.com/vp/products/1414932231?itemId=2451642561&vendorItemId=70445284857&sourceType=CATEGORY&categoryId=184574,true,0,4.0,63,False,조은세상,0,"['형태: 직사각형', '쿠팡상품번호: 1414932231 - 2451642561']",[]
749,184674,"싱크대도어용 가스쇼바 5 / 7/ 9/ 11kg용 분리형아답터, 일반쇼바180mm_7kg",1800,24916596,https://www.coupang.com/vp/products/24916596?itemId=96941220&vendorItemId=3175078336&sourceType=CATEGORY&categoryId=184574,false,10,5.0,34,False,,0,['쿠팡상품번호: 24916596 - 96941220'],[]
750,184674,"파로마 사무실 원룸 자취방 주방 미니 소형 스텐 싱크대 하부장 가스대 조리대 개수대 주방수납장>>조리대/하부장, 600 조리대:화이트",61000,344531965,https://www.coupang.com/vp/products/344531965?itemId=1094420106&vendorItemId=5612941875&sourceType=CATEGORY&categoryId=184574,false,0,4.0,52,False,파로마,착불배송,['쿠팡상품번호: 344531965 - 1094420106'],[]
751,184674,"서우 네츄럴 다용도상 대 80 x 45 cm, 월넛",15900,1183435,https://www.coupang.com/vp/products/1183435?itemId=5113390&vendorItemId=3006353251&sourceType=CATEGORY&categoryId=184574,true,24,4.5,813,False,서우,0,"['사이즈: 80 x 45 x 27.5 cm', '재질: 합성목재', '색상계열: 브라운계열', '형태: 직사각형', '가로길이: 80cm', '쿠팡상품번호: 1183435 - 5113390']",[]
752,184674,"남원목기 춘향골 테두리 직교자상 1200 x 800 x 320 mm, 체리 + 갈색",103000,267118363,https://www.coupang.com/vp/products/267118363?itemId=837345707&vendorItemId=5131748981&sourceType=CATEGORY&categoryId=184574,true,0,4.0,17,False,남원목기,0,"['사이즈: 1200 x 800 x 320 mm', '색상계열: 브라운계열', '형태: 직사각형', '가로길이: 1200mm', '접이 가능여부: 접이식가능', '쿠팡상품번호: 267118363 - 837345707']",[]
753,184674,"조은세상 LPM 접이식 테이블W 800 x 600 x 290 mm, 블랙",33900,1867317326,https://www.coupang.com/vp/products/1867317326?itemId=3173916561&vendorItemId=71161427726&sourceType=CATEGORY&categoryId=184574,true,0,5.0,18,False,조은세상,0,['쿠팡상품번호: 1867317326 - 3173916561'],[]
754,184674,"동서가구 쉐프 LPM 수납장 + 틈새장 세트, 화이트",119000,54908569,https://www.coupang.com/vp/products/54908569?itemId=191399443&vendorItemId=3453600052&sourceType=CATEGORY&categoryId=184574,false,52,4.0,195,False,동서가구,착불배송,"['인테리어 컨셉: 모던/심플', '쿠팡상품번호: 54908569 - 191399443']",[]
755,184674,"이케아 KLIPSK 침대트레이 102.890.86, 화이트",19000,59417739,https://www.coupang.com/vp/products/59417739?itemId=204960446&vendorItemId=71771137620&sourceType=CATEGORY&categoryId=184574,false,0,4.0,86,False,이케아,착불배송,['쿠팡상품번호: 59417739 - 204960446'],[]
756,184674,"가구가구또가구 씽크 조절발 피스형, 4개",3000,8850996,https://www.coupang.com/vp/products/8850996?itemId=38651982&vendorItemId=3057643957&sourceType=CATEGORY&categoryId=184574,false,0,4.5,22,False,,"2,500",['쿠팡상품번호: 8850996 - 38651982'],[]
757,184674,"호두데코 리온 LPM 하이 600x1600 에어프라이어 렌지 수납장 렌지대, 화이트",79000,205564126,https://www.coupang.com/vp/products/205564126?itemId=605525771&vendorItemId=4587332299&sourceType=CATEGORY&categoryId=184574,false,20,4.0,70,False,,착불배송,"['재질: 합성목재', '사이즈: 600x1600x400mm', '가로길이: 600cm', '바퀴 유무: 바퀴없음', '색상계열: 화이트계열', '쿠팡상품번호: 205564126 - 605525771']",[]
758,184674,"마켓비 OISA 확장형 테이블 KS1033TB, 화이트",56860,1523040543,https://www.coupang.com/vp/products/1523040543?itemId=2613344346&vendorItemId=70604467081&sourceType=CATEGORY&categoryId=184574,true,4,4.0,34,False,마켓비,0,['쿠팡상품번호: 1523040543 - 2613344346'],[]
759,184674,"벨라홈 LPM 샤르망 타원형 접이식테이블 1200 x 600 mm, 마블클래식",49200,1929275524,https://www.coupang.com/vp/products/1929275524?itemId=3275343014&vendorItemId=71262349690&sourceType=CATEGORY&categoryId=184574,true,0,4.5,47,False,벨라홈,0,"['형태: 타원형', '쿠팡상품번호: 1929275524 - 3275343014']",[]
760,184674,"OMT 전자렌지 선반 렌지대 OKA-LC6, 화이트",19800,39476270,https://www.coupang.com/vp/products/39476270?itemId=144918329&vendorItemId=3504035827&sourceType=CATEGORY&categoryId=184574,true,31,3.5,62,False,,0,"['재질: 합성목재', '색상계열: 화이트계열', '단 수: 2개', '인테리어 컨셉: 모던/심플', '쿠팡상품번호: 39476270 - 144918329']",[]
761,184674,"(삼성 IREX) 40KG 무게도 끄떡없는 튼튼함 3단볼레일 댐핑 (추가상품 밥통레일) 서랍장레일, 추가구성상품 _ ST1) 3단밥통볼레일 _ 400mm",12690,66177974,https://www.coupang.com/vp/products/66177974?itemId=222863555&vendorItemId=3540552452&sourceType=CATEGORY&categoryId=184574,false,0,4.5,241,False,,0,['쿠팡상품번호: 66177974 - 222863555'],[]
