,from selenium import webdriver ,rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list,count
278,,219.0,184623.0,"티렌토가구 모드니 3인용/4인용 아쿠아텍스 소파, 모드니 3인 소파 (라이트그레이)",319000.0,2124091486.0,https://www.coupang.com/vp/products/2124091486?itemId=3604298364&vendorItemId=71589974922&sourceType=CATEGORY&categoryId=184523,False,73.0,4.5,28.0,False,,착불배송,"['인테리어 컨셉: 로맨틱', '각도조절 여부: 각도조절 가능', '스툴 유무: 스툴있음(선택사항)', '사용인원: 3인용', '가로길이: 2000', '쿠팡상품번호: 2124091486 - 3604298364']",[],28.0
279,,220.0,184623.0,"[동서가구] 레나 천연가죽 4인 소파 DF907375, 네이비",449000.0,84344528.0,https://www.coupang.com/vp/products/84344528?itemId=267562178&vendorItemId=3172569980&sourceType=CATEGORY&categoryId=184523,False,39.0,4.5,46.0,False,동서가구,착불배송,"['재질: 천연가죽', '사이즈: 2720x960x900mm', '가로길이: 2720mm', '스툴 유무: 스툴 없음', '색상계열: 네이비계열', '쿠팡상품번호: 84344528 - 267562178']",[],15.0
280,,221.0,184623.0,"[한정수량 추가할인]에보니아 티아라 2인소파 생활방수 패브릭 PU가죽 쇼파 소파, 인조 브라운",92400.0,1195519899.0,https://www.coupang.com/vp/products/1195519899?itemId=2178625915&vendorItemId=5260221201&sourceType=CATEGORY&categoryId=184523,False,3.0,4.0,62.0,False,,착불배송,"['인테리어 컨셉: 모던/심플', '사용인원: 2인용', '소파 종류: 일반형 소파', '소파/의자 소재: 인조/천연가죽', '쿠팡상품번호: 1195519899 - 2178625915']",[],53.0
281,,222.0,184623.0,"플로바움 프린스 3인용 쇼파 소파, 초코브라운(330)",268000.0,242150449.0,https://www.coupang.com/vp/products/242150449?itemId=769304084&vendorItemId=4348046997&sourceType=CATEGORY&categoryId=184523,False,32.0,5.0,12.0,False,플로바움,착불배송,"['가로길이: 1960mm', '소파 폭(깊이): 570mm', '스툴 유무: 스툴 없음', '재질: 인조가죽', '색상계열: 브라운계열', '쿠팡상품번호: 242150449 - 769304084']",[],9.0
282,,223.0,184623.0,"[삼익가구]버니 3인용 대방석세트 좌식쇼파(풀세트), 다크그레이",149000.0,1258487357.0,https://www.coupang.com/vp/products/1258487357?itemId=2259404801&vendorItemId=70256698576&sourceType=CATEGORY&categoryId=184523,False,62.0,4.0,36.0,False,삼익가구,0,"['인테리어 컨셉: 모던/심플', '소파 폭(깊이): 1000mm', '사용인원: 3인용', '소파 종류: 일반형 소파', '소파/의자 소재: 패브릭', '쿠팡상품번호: 1258487357 - 2259404801']",[],25.0
285,,226.0,184623.0,"가즈다가구 첼로아 3인용 접이식 가죽 소파베드, 첼로아 소파베드_네이비(6월초입고예정)",105000.0,170513999.0,https://www.coupang.com/vp/products/170513999?itemId=487795470&vendorItemId=70436882413&sourceType=CATEGORY&categoryId=184523,False,0.0,4.5,3.0,False,,"20,000",['쿠팡상품번호: 170513999 - 487795470'],[],2.0
286,,227.0,184623.0,"[삼익가구]피거 3인 패브릭패턴 가죽 소파(스툴포함), 오트밀",259000.0,4320525912.0,https://www.coupang.com/vp/products/4320525912?itemId=5027910822&vendorItemId=72337735162&sourceType=CATEGORY&categoryId=184523,False,62.0,5.0,6.0,False,삼익가구,착불배송,"['스툴 유무: 스툴있음', '인테리어 컨셉: 모던/심플', '소파 폭(깊이): 600mm', '사용인원: 3인용', '소파 종류: 일반형 소파', '쿠팡상품번호: 4320525912 - 5027910822']",[],6.0
287,,228.0,184623.0,"에보니아 레트로 원목 2인 쇼파, 카푸치노",182010.0,232952453.0,https://www.coupang.com/vp/products/232952453?itemId=739957018&vendorItemId=4868577310&sourceType=CATEGORY&categoryId=184523,True,1.0,4.5,14.0,False,에보니아,0,"['인테리어 컨셉: 내추럴', '소파 폭(깊이): 530mm', '사용인원: 2인용', '소파 종류: 일반형 소파', '소파/의자 소재: 인조/천연가죽', '쿠팡상품번호: 232952453 - 739957018']",[],6.0
288,,229.0,184623.0,"마티노가구 로코코 원목 인조가죽 2인용 소파, 2.로코코 2인 엔틱_카푸치노",163000.0,42594355.0,https://www.coupang.com/vp/products/42594355?itemId=154273961&vendorItemId=3106012440&sourceType=CATEGORY&categoryId=184523,False,15.0,4.5,25.0,False,마티노가구,착불배송,"['재질: 인조가죽', '스툴 유무: 스툴 없음', '사용인원: 2인용', '사이즈: 1260x650x780mm', '가로길이: 126cm', '쿠팡상품번호: 42594355 - 154273961']",[],11.0
289,,230.0,184623.0,"조이시스 달링 3인용소파, 화이트(3인)",169000.0,6692817.0,https://www.coupang.com/vp/products/6692817?itemId=837032230&vendorItemId=5130914152&sourceType=CATEGORY&categoryId=184523,False,0.0,4.0,165.0,False,조이시스,착불배송,"['사이즈: W 1700mm x D 830mm x H 760mm', '재질: 인조가죽', '색상계열: 화이트계열', '가로길이: 1700mm', '사용인원: 3인용', '쿠팡상품번호: 6692817 - 837032230']",[],27.0
290,,231.0,184623.0,"스칸디나 가죽 4인용 소파 + 쿠션 2p + 스툴 방문설치, 다크그레이",605520.0,2197858832.0,https://www.coupang.com/vp/products/2197858832?itemId=3739430492&vendorItemId=71724597312&sourceType=CATEGORY&categoryId=184523,True,10.0,4.0,56.0,False,샤바스,0,"['설치지원방식: 방문설치', '인테리어 컨셉: 모던/심플', '소파 폭(깊이): 600mm', '사용인원: 4인용', '소파 종류: 일반형 소파', '쿠팡상품번호: 2197858832 - 3739430492']",[],56.0
291,,232.0,184623.0,"스칸디나 패브릭 3인용 소파 + 쿠션 방문설치, 블루",354060.0,2197859027.0,https://www.coupang.com/vp/products/2197859027?itemId=3739430676&vendorItemId=71724597848&sourceType=CATEGORY&categoryId=184523,True,10.0,4.5,50.0,False,샤바스,0,"['소파/의자 소재: 패브릭', '설치지원방식: 방문설치', '사이즈: 2020 x 920 x 1000 mm', '재질: 패브릭', '색상계열: 블루계열', '쿠팡상품번호: 2197859027 - 3739430676']",[],50.0
292,,233.0,184623.0,"블루밍홈 마카 인조가죽 인테리어 1인용 소파, 아이보리",122000.0,281343283.0,https://www.coupang.com/vp/products/281343283?itemId=893119859&vendorItemId=71914636644&sourceType=CATEGORY&categoryId=184523,True,8.0,5.0,5.0,False,블루밍홈,0,"['소파 폭(깊이): 47cm', '소파 종류: 일반형 소파', '소파/의자 소재: 인조/천연가죽', '쿠팡상품번호: 281343283 - 893119859']",[],5.0
293,,234.0,184623.0,"서광퍼니처 100조한정 수도권 무료배송_서광퍼니처 헤르본 CL라텍스 3인용소파 스툴세트, 네이비/오른팔(착석기준)/PVC다리",207000.0,1137482526.0,https://www.coupang.com/vp/products/1137482526?itemId=2107671366&vendorItemId=70106488838&sourceType=CATEGORY&categoryId=184523,False,37.0,4.5,89.0,False,서광퍼니처,0,"['스툴 유무: 스툴있음', '인테리어 컨셉: 모던/심플', '소파 폭(깊이): 53cm', '소파 종류: 일반형 소파', '소파/의자 소재: 인조/천연가죽', '쿠팡상품번호: 1137482526 - 2107671366']",[],75.0
294,,235.0,184623.0,"에보니아 메이(1200/1500/1800)벤치 소파의자/1인/2인/3인, 메이_1200(카푸치노)",70500.0,295853547.0,https://www.coupang.com/vp/products/295853547?itemId=932883911&vendorItemId=5312334164&sourceType=CATEGORY&categoryId=184523,False,0.0,4.5,2.0,False,,0,"['책상/PC용 의자종류: 벤치형의자', '소파/의자 소재: 인조/천연가죽', '인테리어 컨셉: 내추럴', '소파 폭(깊이): 380mm', '소파 종류: 일반형 소파', '쿠팡상품번호: 295853547 - 932883911']",[],2.0
295,,236.0,184623.0,"1인용쇼파 바퀴없는 편한 암체 컴퓨터 책상 공부 안락 의자, 핑크 기본",60860.0,4665648004.0,https://www.coupang.com/vp/products/4665648004?itemId=5828345546&vendorItemId=76254492204&sourceType=CATEGORY&categoryId=184523,False,14.0,4.0,1.0,False,,0,['쿠팡상품번호: 4665648004 - 5828345546'],[],1.0
297,,238.0,184623.0,"레이디가구 카누 원목소파 1인 2인 3인, 04. 2인용_라떼베이지",159000.0,2040367844.0,https://www.coupang.com/vp/products/2040367844?itemId=3468821552&vendorItemId=72817144157&sourceType=CATEGORY&categoryId=184523,False,56.0,4.5,5.0,False,레이디가구,착불배송,"['인테리어 컨셉: 내추럴', '소파 폭(깊이): 50cm', '사용인원: 2인용', '쿠팡상품번호: 2040367844 - 3468821552']",[],5.0
298,,239.0,184623.0,"서광퍼니처 힐링 이태리 라텍스 천연가죽 카우치 소파세트(4인용, 카푸치노/앉아서 우측 카우치",550560.0,2273980827.0,https://www.coupang.com/vp/products/2273980827?itemId=3901201535&vendorItemId=71885791166&sourceType=CATEGORY&categoryId=184523,False,7.0,4.5,2.0,False,,0,['쿠팡상품번호: 2273980827 - 3901201535'],[],2.0
300,,241.0,184623.0,"자네트 에디트 아쿠아텍스 4인용소파 스툴포함, 블루",398000.0,5233434275.0,https://www.coupang.com/vp/products/5233434275?itemId=7372680284&vendorItemId=74663810778&sourceType=CATEGORY&categoryId=184523,False,55.0,5.0,2.0,False,자네트,착불배송,"['스툴 유무: 스툴 있음', '쿠팡상품번호: 5233434275 - 7372680284']",[],2.0
301,,242.0,184623.0,"베스트리빙 피렌체 2인용 소파, 다크초코",205530.0,1680537924.0,https://www.coupang.com/vp/products/1680537924?itemId=2862875013&vendorItemId=70852141808&sourceType=CATEGORY&categoryId=184523,True,0.0,4.0,8.0,False,베스트리빙,0,"['인테리어 컨셉: 모던/심플', '사용인원: 2인용', '소파 종류: 일반형 소파', '소파/의자 소재: 인조/천연가죽', '쿠팡상품번호: 1680537924 - 2862875013']",[],8.0
302,,243.0,184623.0,"가구룩 라델 4인용 통가죽 카우치소파, 베이지(앉았을때우측카우치)",779000.0,331674115.0,https://www.coupang.com/vp/products/331674115?itemId=1059786148&vendorItemId=5536548465&sourceType=CATEGORY&categoryId=184523,False,44.0,5.0,5.0,False,,착불배송,"['인테리어 컨셉: 모던/심플', '소파 폭(깊이): 580mm', '사용인원: 4인용', '소파 종류: 일반형 소파', '소파/의자 소재: 인조/천연가죽', '쿠팡상품번호: 331674115 - 1059786148']",[],5.0
303,,244.0,184623.0,[텐바이텐] 보니타빈백 빈백 리필용 정품 충전재 120L 대용량,29120.0,100016956.0,https://www.coupang.com/vp/products/100016956?itemId=305685199&vendorItemId=74767132629&sourceType=CATEGORY&categoryId=184523,False,27.0,5.0,4.0,False,텐바이텐,0,['쿠팡상품번호: 100016956 - 305685199'],[],3.0
304,,245.0,184623.0,"마켓비 AMBO 1인 멀티 소파, 체리주빌레",114000.0,2286518846.0,https://www.coupang.com/vp/products/2286518846?itemId=3930277456&vendorItemId=71914764804&sourceType=CATEGORY&categoryId=184523,True,0.0,5.0,1.0,False,마켓비,0,['쿠팡상품번호: 2286518846 - 3930277456'],[],1.0
305,,246.0,184623.0,"바이헤이데이 워터세이프 멀티소파 방문설치, 크림",2008800.0,2034295468.0,https://www.coupang.com/vp/products/2034295468?itemId=3459249143&vendorItemId=71445626882&sourceType=CATEGORY&categoryId=184523,True,0.0,,,False,바이헤이데이,0,"['설치지원방식: 방문설치', '쿠팡상품번호: 2034295468 - 3459249143']",[],
306,,247.0,184623.0,"[보니애가구] 메이비 아쿠아텍스 생활방수 3인용 패브릭 소파 + 이동형 보조 카우치, 색상/팔걸이방향선택:스카이블루_착석시 우측 팔걸이 ⓜⓢ1339ⓔ",222000.0,291641865.0,https://www.coupang.com/vp/products/291641865?itemId=922467092&vendorItemId=5295291722&sourceType=CATEGORY&categoryId=184523,False,56.0,5.0,81.0,False,보니애가구,착불배송,"['각도조절 여부: 불가능', '스툴 유무: 스툴 있음', '소파 폭(깊이): 83cm', '사용인원: 4인용', '가로길이: 172cm', '쿠팡상품번호: 291641865 - 922467092']",[],53.0
309,,250.0,184623.0,"베스트리빙 [한정수량 30조 특가]뭉크 3인 가죽소파 쇼파+철재블랙 소파테이블, 다크그레이+소파테이블",199000.0,5529095093.0,https://www.coupang.com/vp/products/5529095093?itemId=8671333221&vendorItemId=3917906427&sourceType=CATEGORY&categoryId=184523,False,50.0,4.5,619.0,False,베스트리빙,"50,000","['스툴 유무: 스툴 없음', '사용인원: 1인~3인', '쿠팡상품번호: 5529095093 - 8671333221']",[],534.0
313,,254.0,184623.0,"블루밍홈 천연가죽 면피 모아이쇼파, 아이보리ⓘP824323ⓟ",499000.0,2212387197.0,https://www.coupang.com/vp/products/2212387197?itemId=3766707807&vendorItemId=71751788794&sourceType=CATEGORY&categoryId=184523,False,16.0,5.0,2.0,False,블루밍홈,착불배송,"['인테리어 컨셉: 모던/심플', '색상계열: 베이지계열', '가구자재등급: E1', '재질: 천연가죽', '쿠팡상품번호: 2212387197 - 3766707807']",[],2.0
314,,255.0,184623.0,"밸런스가구 도노 3인용 좌식쇼파, 도노 3인용 카푸치노+스툴",224000.0,24245948.0,https://www.coupang.com/vp/products/24245948?itemId=94428020&vendorItemId=3167608047&sourceType=CATEGORY&categoryId=184523,False,0.0,4.5,69.0,False,밸런스가구,착불배송,['쿠팡상품번호: 24245948 - 94428020'],[],6.0
318,,259.0,184623.0,"우피치 레오 3인용 천연가죽소파, 초코",219000.0,1520153622.0,https://www.coupang.com/vp/products/1520153622?itemId=2608387750&vendorItemId=70599494275&sourceType=CATEGORY&categoryId=184523,False,0.0,5.0,5.0,False,,착불배송,['쿠팡상품번호: 1520153622 - 2608387750'],[],5.0
319,,260.0,184623.0,"삼익가구 쿤스 아쿠아텍스 헤드틸팅 4인용 소파, 01.스툴제외;블루",459000.0,1821264101.0,https://www.coupang.com/vp/products/1821264101?itemId=3099133755&vendorItemId=71086925755&sourceType=CATEGORY&categoryId=184523,False,61.0,4.0,7.0,False,삼익가구,착불배송,"['스툴 유무: 스툴없음', '쿠팡상품번호: 1821264101 - 3099133755']",[],7.0
320,,261.0,184623.0,"리바트 발렌 4인 패브릭소파 + 오토만 세트, 그레이",988260.0,4528995543.0,https://www.coupang.com/vp/products/4528995543?itemId=5468670107&vendorItemId=71409315580&sourceType=CATEGORY&categoryId=184523,True,6.0,4.5,14.0,False,리바트,0,"['설치지원방식: 방문설치', '인테리어 컨셉: 모던/심플', '소파 폭(깊이): 580mm', '사용인원: 4인용', '소파 종류: 일반형 소파', '쿠팡상품번호: 4528995543 - 5468670107']",[],14.0
321,,262.0,184623.0,"삼익가구 [삼익가구]코모도 거위털 천연소가죽 4인용 소파(스툴제외) 소가죽소파, 그레이",419000.0,76709943.0,https://www.coupang.com/vp/products/76709943?itemId=248977233&vendorItemId=3607619839&sourceType=CATEGORY&categoryId=184523,False,46.0,4.0,68.0,False,삼익가구,착불배송,"['스툴 유무: 스툴 없음', '각도조절 여부: 각도조절 불가', '재질: 소가죽, 라텍스, 거위털, 합성가죽 외', '사이즈: 2730x940x920', '가로길이: 2730mm', '쿠팡상품번호: 76709943 - 248977233']",[],19.0
323,,264.0,184623.0,"[에보니아] 레오 벤치소파의자 1500 (업소용/가정용/가죽소파/야외소파), 스타일:레오 / 색상:아이보리",78900.0,113868457.0,https://www.coupang.com/vp/products/113868457?itemId=341875427&vendorItemId=3837556803&sourceType=CATEGORY&categoryId=184523,False,0.0,5.0,6.0,False,에보니아,0,['쿠팡상품번호: 113868457 - 341875427'],[],4.0
326,,267.0,184623.0,"베스트리빙 칸트 레옹 3인 4인소파 모음/레옹소파/칸트소파/가죽소파/패브릭소파, 01.레옹 3인 가죽소파",229000.0,4899316512.0,https://www.coupang.com/vp/products/4899316512?itemId=6390491137&vendorItemId=4638972909&sourceType=CATEGORY&categoryId=184523,False,61.0,5.0,43.0,False,베스트리빙,착불배송,"['인테리어 컨셉: 모던/심플', '소파 폭(깊이): 530mm', '사용인원: 4인용', '소파 종류: 일반형 소파', '소파/의자 소재: 인조/천연가죽', '쿠팡상품번호: 4899316512 - 6390491137']",[],43.0
327,,268.0,184623.0,"자네트 세실리 카우치소파 (3인용+카우치) 4인용 풀커버 패브릭쇼파, 민트 4인용",369000.0,333043534.0,https://www.coupang.com/vp/products/333043534?itemId=1063877814&vendorItemId=5286639711&sourceType=CATEGORY&categoryId=184523,False,50.0,5.0,185.0,False,자네트,착불배송,"['스툴 유무: 스툴 있음', '소파 폭(깊이): 580mm', '사용인원: 4인용', '가로길이: 2580mm', '색상계열: 블루계열', '쿠팡상품번호: 333043534 - 1063877814']",[],114.0
329,,270.0,184623.0,"보니애가구 네티 아쿠아텍스 생활방수 USB형 패브릭 소파 3인용 3인, 스카이블루",305000.0,331714940.0,https://www.coupang.com/vp/products/331714940?itemId=1059921542&vendorItemId=5536832127&sourceType=CATEGORY&categoryId=184523,False,49.0,4.0,29.0,False,보니애가구,착불배송,"['인테리어 컨셉: 모던/심플', '각도조절 여부: 각도조절 가능', '스툴 유무: 스툴 없음', '소파 폭(깊이): 550mm', '사용인원: 3인용', '쿠팡상품번호: 331714940 - 1059921542']",[],17.0
331,,272.0,184623.0,"퍼니트랜드 엔틱가구 화장대 스툴, 단품",79000.0,98216738.0,https://www.coupang.com/vp/products/98216738?itemId=301352970&vendorItemId=3393074774&sourceType=CATEGORY&categoryId=184523,False,0.0,5.0,9.0,False,퍼니트랜드,0,"['스툴 유무: 스툴있음', '쿠팡상품번호: 98216738 - 301352970']",[],1.0
332,,273.0,184623.0,"에보니아 티파니 1인소파 생활방수 패브릭, 그레이",295000.0,207152209.0,https://www.coupang.com/vp/products/207152209?itemId=541992438&vendorItemId=76111922115&sourceType=CATEGORY&categoryId=184523,False,0.0,4.0,52.0,False,에보니아,0,"['소파 폭(깊이): 600mm', '사용인원: 1인용', '소파 종류: 일반형 소파', '소파/의자 소재: 패브릭', '쿠팡상품번호: 207152209 - 541992438']",[],23.0
333,,274.0,184623.0,"블루밍홈 다이닝소파 1인용, 그레이",98900.0,33907861.0,https://www.coupang.com/vp/products/33907861?itemId=126452890&vendorItemId=70990517734&sourceType=CATEGORY&categoryId=184523,True,0.0,4.5,13.0,False,블루밍홈,0,"['재질: 패브릭+철제', '사이즈: 52x29x70', '가로길이: 52cm', '구성품: 1인용소파', '색상계열: 그레이계열', '쿠팡상품번호: 33907861 - 126452890']",[],2.0
335,,276.0,184623.0,"리바트 올 뉴탐 3인 패브릭소파, (옵션1)다크그레이+오크",391290.0,146727006.0,https://www.coupang.com/vp/products/146727006?itemId=934058926&vendorItemId=5314498776&sourceType=CATEGORY&categoryId=184523,False,37.0,4.5,23.0,False,리바트,0,"['각도조절 여부: 불가', '재질: 패브릭', '사이즈: 1950*850*850', '가로길이: 1950mm', '스툴 유무: 스툴 없음', '쿠팡상품번호: 146727006 - 934058926']",[],6.0
337,,278.0,184623.0,"북유럽인테리어 벨벳쇼파 1 2 3인용 거실 의류매장 미용실, 라이트핑크 + 2인용",153000.0,2357687929.0,https://www.coupang.com/vp/products/2357687929?itemId=4091838823&vendorItemId=76115515918&sourceType=CATEGORY&categoryId=184523,False,0.0,3.0,2.0,False,,0,['쿠팡상품번호: 2357687929 - 4091838823'],[],2.0
338,,279.0,184623.0,"라자가구 이끌림 3인용소파 가죽 소파 무빙헤드레스트, 블루그레이",299000.0,1101225563.0,https://www.coupang.com/vp/products/1101225563?itemId=2061103646&vendorItemId=70060345467&sourceType=CATEGORY&categoryId=184523,False,0.0,5.0,2.0,False,라자가구,착불배송,"['인테리어 컨셉: 모던/심플', '스툴 유무: 스툴 없음', '소파 폭(깊이): 570mm', '사용인원: 3인용', '가로길이: 2000mm', '쿠팡상품번호: 1101225563 - 2061103646']",[],2.0
339,,280.0,184623.0,"썬퍼니처 투스툴 3인용 4인용 풀커버 패브릭 소파+스툴 2개 소파베드 겸용 소파, 3인용+스툴2개 라이트베이지(6월초순 순차배송)",309000.0,1806517028.0,https://www.coupang.com/vp/products/1806517028?itemId=3073837251&vendorItemId=71061725914&sourceType=CATEGORY&categoryId=184523,False,0.0,5.0,15.0,False,썬퍼니처,착불배송,"['인테리어 컨셉: 모던/심플', '각도조절 여부: 각도조절 불가능', '스툴 유무: 스툴 있음', '사용인원: 3인용', '가로길이: 2100mm', '쿠팡상품번호: 1806517028 - 3073837251']",[],15.0
