product_id,ratings,reg_date,article_headline,article_content,help_count,is_photo_review
286497130,3,2020.07.06,"무개념 배송기사, 제품판매에 악영향.........","제품상태 전체적으로 괜찮으나 일부 서랍입구부분 마무리가 잘 되었으면 손색이 없을텐데 아쉽네요.

무개념 배송기사 비........추입니다. 운반용 수레를 끌고 실내로 들어와 제품 설치하는 방까지 이런
가구 배송기사 세상 처음임. 거실바닥, 방 청소로 생고생함. 배송 7월1일이 아니고 7월6일 입니다.",3,False
286497130,4,2020.09.25,추천합니다.,가성비 좋고 좋은제품이나 냄새가 많이나네요.,0,False
286497130,4,2020.03.06,,,0,False
286497130,5,2021.05.14,싼가격을 생각하면 이정도가 적당한거 아닐까 생각해봅니다,,0,False
286497130,5,2021.01.25,예쁘고 좋아요,"색도 넘맘에들고 서랍도좋아요 사이즈맞춰서 구입하기도 했지만
원하던자리에 딱이여서 맘에드네요 가격대비 정말좋은것같아요
3단서랍장으로 하나더 구입하고싶네요",0,False
