rank,category,name,price,product_id,baby_product_link,isRocket,discount_percentage,rating,rating_total_count,is_out_of_stock,brand_name,shopping_fee,attribute_list,recommends_list
481,184613,"가구데코 모네 600 2단 서랍장 FO0914, 메이플화이트",59000,252195702,https://www.coupang.com/vp/products/252195702?itemId=794769073&vendorItemId=5017648375&sourceType=CATEGORY&categoryId=184513,false,39,5.0,14,False,가구데코,0,['쿠팡상품번호: 252195702 - 794769073'],[]
482,184613,"민스퍼니처 4단이동서랍 책상서랍 블랙4단서랍 서랍장, 4단이동서랍black",94000,4311336531,https://www.coupang.com/vp/products/4311336531?itemId=5004018381&vendorItemId=72313972437&sourceType=CATEGORY&categoryId=184513,false,27,5.0,5,False,,0,['쿠팡상품번호: 4311336531 - 5004018381'],"['1928814543', '2370487604', '2370731260', '4324641971', '2336220706', '177444446', '20258720', '4523099609', '1985325669', '1111097', '94361332', '1685109137', '1315282212', '4797882376', '20258733']"
483,184613,"솔로리빙 알렉스 600 5단 서랍장 안방 드레스룸 옷 속옷 정리 수납장 수납서랍장 서랍정리 옷정리 광폭서랍장 침실서랍 옷수납 옷정리, 멀바우그레이",120900,4882741035,https://www.coupang.com/vp/products/4882741035?itemId=6358951604&vendorItemId=73654224223&sourceType=CATEGORY&categoryId=184513,false,0,4.5,3,False,솔로리빙,착불배송,['쿠팡상품번호: 4882741035 - 6358951604'],[]
484,184613,"가이온 e가구 웨이브 5단 1000 서랍장, 화이트",99900,14450851,https://www.coupang.com/vp/products/14450851?itemId=59768612&vendorItemId=3093520260&sourceType=CATEGORY&categoryId=184513,false,60,4.0,127,False,가이온,착불배송,"['사이즈: 1000 x 1225 x 490 mm', '재질: 합성목재', '색상계열: 화이트계열', '가로길이: 1000mm', '단 수: 5단', '쿠팡상품번호: 14450851 - 59768612']",[]
485,184613,"파란들 디젠 600 5단서랍장 수납장 옷장 수납 서랍장, 메이플백",89000,237761692,https://www.coupang.com/vp/products/237761692?itemId=753301212&vendorItemId=4902867944&sourceType=CATEGORY&categoryId=184513,false,47,4.0,3,False,파란들,착불배송,"['재질: 합성목재', '사이즈: 600 x 400 x 1167mm', '가로길이: 60cm', '색상계열: 화이트계열', '서랍 개수: 4개', '쿠팡상품번호: 237761692 - 753301212']",[]
486,184613,"마켓비 FIHA 4.1단 서랍장, 블랙",48900,43153163,https://www.coupang.com/vp/products/43153163?itemId=156183188&vendorItemId=71053891705&sourceType=CATEGORY&categoryId=184513,false,0,4.0,160,False,마켓비,0,"['사이즈: 28 x 41 x 69 cm', '재질: 철제', '색상계열: 블랙계열', '가로길이: 28cm', '단 수: 5단', '쿠팡상품번호: 43153163 - 156183188']",[]
487,184613,동서가구 EDF 해리6단800 서랍장 DF902461,137900,1703993000,https://www.coupang.com/vp/products/1703993000?itemId=2899779490&vendorItemId=70888747949&sourceType=CATEGORY&categoryId=184513,false,37,3.5,3,False,동서가구,0,['쿠팡상품번호: 1703993000 - 2899779490'],[]
488,184613,"명가철물 3단 광폭레일 서랍 가구 레일, 3단광폭레일 550mm",8500,22830568,https://www.coupang.com/vp/products/22830568?itemId=88640470&vendorItemId=3152644923&sourceType=CATEGORY&categoryId=184513,false,0,4.5,83,False,,"3,000",['쿠팡상품번호: 22830568 - 88640470'],[]
489,184613,"라이크홈즈 틈새정리 슬라이딩 싱크대 주방 욕실 다용도 수납 2단 선반 2size, 와이드형",20400,1989432764,https://www.coupang.com/vp/products/1989432764?itemId=3385822768&vendorItemId=71372469823&sourceType=CATEGORY&categoryId=184513,false,36,4.0,7,False,,0,['쿠팡상품번호: 1989432764 - 3385822768'],[]
490,184613,동서가구 마스 원목삼나무 와이드 3단서랍장 DF906942,235000,1506726472,https://www.coupang.com/vp/products/1506726472?itemId=2586108856&vendorItemId=70888746127&sourceType=CATEGORY&categoryId=184513,false,30,5.0,2,False,동서가구,0,['쿠팡상품번호: 1506726472 - 2586108856'],[]
491,184613,"다색 원목3단 수납장, 혼합색상",46900,1676602346,https://www.coupang.com/vp/products/1676602346?itemId=2856385179&vendorItemId=70845678868&sourceType=CATEGORY&categoryId=184513,true,0,4.0,7,False,,0,['쿠팡상품번호: 1676602346 - 2856385179'],[]
492,184613,"파란들 SM 카리나 600 5단 서랍장, 화이트",49800,4889125498,https://www.coupang.com/vp/products/4889125498?itemId=6371121912&vendorItemId=73666304862&sourceType=CATEGORY&categoryId=184513,false,50,2.5,2,False,파란들,착불배송,['쿠팡상품번호: 4889125498 - 6371121912'],[]
493,184613,"해해동동 퍼시픽1200옷장세트(6) 3단서랍옷장세트, 화이트",167000,26116429,https://www.coupang.com/vp/products/26116429?itemId=233336249&vendorItemId=3187222037&sourceType=CATEGORY&categoryId=184513,false,33,4.0,13,False,해해동동,착불배송,"['재질: PB,MDF', '사이즈: (W)1220*(D)550*(H)1880mm', '가로길이: 1220mm', '바퀴 유무: 바퀴없음', '색상계열: 화이트,핑크,블루,워시,아카시아,아카시아투톤', '쿠팡상품번호: 26116429 - 233336249']",[]
494,184613,"삼익가구 프린스 800 3단 서랍장, 화이트",63900,94814771,https://www.coupang.com/vp/products/94814771?itemId=293224367&vendorItemId=3720624550&sourceType=CATEGORY&categoryId=184513,false,28,4.0,10,False,삼익가구,착불배송,"['재질: MDF, PB, 데코시트 등', '사이즈: 800x485x725', '가로길이: 800mm', '바퀴 유무: 바퀴없음', '색상계열: 화이트계열', '쿠팡상품번호: 94814771 - 293224367']",[]
495,184613,"라자가구 위드 드레스룸 600 1단 서랍장 af001, 오크화이트",34900,1909932933,https://www.coupang.com/vp/products/1909932933?itemId=3242886469&vendorItemId=71230070059&sourceType=CATEGORY&categoryId=184513,false,50,5.0,1,False,라자가구,착불배송,['쿠팡상품번호: 1909932933 - 3242886469'],[]
496,184613,"소티디자인 디프 4단 속깊은 서랍장 600 광폭 수납장, 메이플투톤",84900,251293090,https://www.coupang.com/vp/products/251293090?itemId=792768733&vendorItemId=5012048963&sourceType=CATEGORY&categoryId=184513,false,31,4.5,39,False,소티디자인,착불배송,"['서랍 개수: 4개', '단 수: 4단', '가로길이: 600mm', '색상계열: 베이지계열', '가구자재등급: E1', '쿠팡상품번호: 251293090 - 792768733']",[]
497,184613,"동서가구 스토르 속 깊은 광폭 600 4단서랍장 DF641118, 화이트",89900,1274682406,https://www.coupang.com/vp/products/1274682406?itemId=2280427686&vendorItemId=70277554162&sourceType=CATEGORY&categoryId=184513,false,30,3.5,7,False,동서가구,착불배송,['쿠팡상품번호: 1274682406 - 2280427686'],[]
498,184613,"팀버애니스 모닝 400 LPM 5단 서랍장, 화이트",54900,1179499972,https://www.coupang.com/vp/products/1179499972?itemId=2159161249&vendorItemId=70157380601&sourceType=CATEGORY&categoryId=184513,false,0,4.5,2,False,,착불배송,['쿠팡상품번호: 1179499972 - 2159161249'],[]
499,184613,"[로쏘] 점보 대용량 3단서랍장(900*500*790mm), 색상:화이트",128150,129135422,https://www.coupang.com/vp/products/129135422?itemId=380409368&vendorItemId=5533371736&sourceType=CATEGORY&categoryId=184513,false,5,5.0,5,False,로쏘,0,['쿠팡상품번호: 129135422 - 380409368'],[]
500,184613,"팬물산 오동나무 3단 서랍장, 그레이",47980,237732539,https://www.coupang.com/vp/products/237732539?itemId=753185720&vendorItemId=4902553026&sourceType=CATEGORY&categoryId=184513,true,5,3.0,50,False,팬물산,0,"['사이즈: 600 x 330 x 525mm', '색상계열: 그레이계열', '가로길이: 600mm', '단 수: 3단', '서랍 개수: 6개', '쿠팡상품번호: 237732539 - 753185720']",[]
501,184613,"동서가구 올리브 화이트800 3단서랍장 DF630218, 화이트",89000,187483375,https://www.coupang.com/vp/products/187483375?itemId=535839247&vendorItemId=3003747262&sourceType=CATEGORY&categoryId=184513,false,0,4.5,28,False,동서가구,착불배송,['쿠팡상품번호: 187483375 - 535839247'],[]
502,184613,"리츠데코 북유럽풍 르망 800 4단 서랍장 수납장 서랍/수납장>>서랍장, 화이트",86900,312872483,https://www.coupang.com/vp/products/312872483?itemId=988597049&vendorItemId=5412827757&sourceType=CATEGORY&categoryId=184513,false,0,4.0,5,False,,착불배송,['쿠팡상품번호: 312872483 - 988597049'],[]
